id,movimenti
http://www.wikidata.org/entity/Q125809444,
http://www.wikidata.org/entity/Q125811262,
http://www.wikidata.org/entity/Q125811807,
http://www.wikidata.org/entity/Q125811962,
http://www.wikidata.org/entity/Q125812539,
http://www.wikidata.org/entity/Q125813029,
http://www.wikidata.org/entity/Q125813094,
http://www.wikidata.org/entity/Q125813375,
http://www.wikidata.org/entity/Q125813475,
http://www.wikidata.org/entity/Q125813876,
http://www.wikidata.org/entity/Q125863783,pittura veneta
http://www.wikidata.org/entity/Q125938897,
http://www.wikidata.org/entity/Q125973048,
http://www.wikidata.org/entity/Q125973990,
http://www.wikidata.org/entity/Q125974248,
http://www.wikidata.org/entity/Q126093976,
http://www.wikidata.org/entity/Q126127358,
http://www.wikidata.org/entity/Q126127672,
http://www.wikidata.org/entity/Q126208372,
http://www.wikidata.org/entity/Q126208398,
http://www.wikidata.org/entity/Q126208411,
http://www.wikidata.org/entity/Q126215082,
http://www.wikidata.org/entity/Q126260153,
http://www.wikidata.org/entity/Q126284170,
http://www.wikidata.org/entity/Q126284172,
http://www.wikidata.org/entity/Q126284178,
http://www.wikidata.org/entity/Q126284177,
http://www.wikidata.org/entity/Q126284182,
http://www.wikidata.org/entity/Q126284183,
http://www.wikidata.org/entity/Q126284180,
http://www.wikidata.org/entity/Q126284181,
http://www.wikidata.org/entity/Q126284187,
http://www.wikidata.org/entity/Q126284185,
http://www.wikidata.org/entity/Q126284191,
http://www.wikidata.org/entity/Q126284189,
http://www.wikidata.org/entity/Q126284194,
http://www.wikidata.org/entity/Q126284192,
http://www.wikidata.org/entity/Q126284193,
http://www.wikidata.org/entity/Q126284198,
http://www.wikidata.org/entity/Q126284199,
http://www.wikidata.org/entity/Q126284196,
http://www.wikidata.org/entity/Q126284197,
http://www.wikidata.org/entity/Q126284206,
http://www.wikidata.org/entity/Q126284207,
http://www.wikidata.org/entity/Q126284226,
http://www.wikidata.org/entity/Q126284230,
http://www.wikidata.org/entity/Q126284231,
http://www.wikidata.org/entity/Q126284228,
http://www.wikidata.org/entity/Q126284229,
http://www.wikidata.org/entity/Q126284234,
http://www.wikidata.org/entity/Q126284232,
http://www.wikidata.org/entity/Q126284233,
http://www.wikidata.org/entity/Q126284238,
http://www.wikidata.org/entity/Q126284237,
http://www.wikidata.org/entity/Q126284242,
http://www.wikidata.org/entity/Q126284243,
http://www.wikidata.org/entity/Q126284240,
http://www.wikidata.org/entity/Q126284241,
http://www.wikidata.org/entity/Q126284246,
http://www.wikidata.org/entity/Q126284247,
http://www.wikidata.org/entity/Q126284244,
http://www.wikidata.org/entity/Q126284245,
http://www.wikidata.org/entity/Q126284250,
http://www.wikidata.org/entity/Q126284251,
http://www.wikidata.org/entity/Q126284249,
http://www.wikidata.org/entity/Q126284255,
http://www.wikidata.org/entity/Q126284252,
http://www.wikidata.org/entity/Q126284258,
http://www.wikidata.org/entity/Q126284256,
http://www.wikidata.org/entity/Q126284257,
http://www.wikidata.org/entity/Q126284263,
http://www.wikidata.org/entity/Q126284260,
http://www.wikidata.org/entity/Q126284261,
http://www.wikidata.org/entity/Q126284267,
http://www.wikidata.org/entity/Q126284264,
http://www.wikidata.org/entity/Q126284265,
http://www.wikidata.org/entity/Q126284270,
http://www.wikidata.org/entity/Q126284269,
http://www.wikidata.org/entity/Q126284274,
http://www.wikidata.org/entity/Q126284275,
http://www.wikidata.org/entity/Q126284272,
http://www.wikidata.org/entity/Q126284278,
http://www.wikidata.org/entity/Q126284279,
http://www.wikidata.org/entity/Q126284277,
http://www.wikidata.org/entity/Q126284282,
http://www.wikidata.org/entity/Q126284283,
http://www.wikidata.org/entity/Q126284281,
http://www.wikidata.org/entity/Q126284286,
http://www.wikidata.org/entity/Q126284284,
http://www.wikidata.org/entity/Q126284285,
http://www.wikidata.org/entity/Q126284288,
http://www.wikidata.org/entity/Q126284294,
http://www.wikidata.org/entity/Q126284295,
http://www.wikidata.org/entity/Q126284293,
http://www.wikidata.org/entity/Q126284298,
http://www.wikidata.org/entity/Q126284299,
http://www.wikidata.org/entity/Q126284296,
http://www.wikidata.org/entity/Q126284297,
http://www.wikidata.org/entity/Q126284303,
http://www.wikidata.org/entity/Q126284300,
http://www.wikidata.org/entity/Q126284301,
http://www.wikidata.org/entity/Q126284306,
http://www.wikidata.org/entity/Q126284305,
http://www.wikidata.org/entity/Q126284308,
http://www.wikidata.org/entity/Q126284309,
http://www.wikidata.org/entity/Q126284314,
http://www.wikidata.org/entity/Q126284315,
http://www.wikidata.org/entity/Q126284312,
http://www.wikidata.org/entity/Q126284313,
http://www.wikidata.org/entity/Q126284318,
http://www.wikidata.org/entity/Q126284316,
http://www.wikidata.org/entity/Q126284317,
http://www.wikidata.org/entity/Q126284322,
http://www.wikidata.org/entity/Q126284320,
http://www.wikidata.org/entity/Q126284326,
http://www.wikidata.org/entity/Q126284329,
http://www.wikidata.org/entity/Q126284355,
http://www.wikidata.org/entity/Q126284357,
http://www.wikidata.org/entity/Q126284383,
http://www.wikidata.org/entity/Q126284380,
http://www.wikidata.org/entity/Q126284381,
http://www.wikidata.org/entity/Q126284386,
http://www.wikidata.org/entity/Q126284387,
http://www.wikidata.org/entity/Q126284384,
http://www.wikidata.org/entity/Q126284385,
http://www.wikidata.org/entity/Q126284388,
http://www.wikidata.org/entity/Q126284389,
http://www.wikidata.org/entity/Q126284622,
http://www.wikidata.org/entity/Q126310903,
http://www.wikidata.org/entity/Q126329804,
http://www.wikidata.org/entity/Q126331546,
http://www.wikidata.org/entity/Q126331548,
http://www.wikidata.org/entity/Q126368575,
http://www.wikidata.org/entity/Q126371885,
http://www.wikidata.org/entity/Q126456502,
http://www.wikidata.org/entity/Q126456503,
http://www.wikidata.org/entity/Q126456506,
http://www.wikidata.org/entity/Q126456507,
http://www.wikidata.org/entity/Q126456505,
http://www.wikidata.org/entity/Q126456508,
http://www.wikidata.org/entity/Q126456514,
http://www.wikidata.org/entity/Q126456515,
http://www.wikidata.org/entity/Q126456516,
http://www.wikidata.org/entity/Q126456517,
http://www.wikidata.org/entity/Q126456526,
http://www.wikidata.org/entity/Q126456555,
http://www.wikidata.org/entity/Q126513924,
http://www.wikidata.org/entity/Q126633287,
http://www.wikidata.org/entity/Q126680509,
http://www.wikidata.org/entity/Q126709512,pittura veneta
http://www.wikidata.org/entity/Q126721550,
http://www.wikidata.org/entity/Q126727120,
http://www.wikidata.org/entity/Q126727184,
http://www.wikidata.org/entity/Q126727198,
http://www.wikidata.org/entity/Q126891336,
http://www.wikidata.org/entity/Q126918076,
http://www.wikidata.org/entity/Q127327807,
http://www.wikidata.org/entity/Q127433409,manierismo; pittura veneta
http://www.wikidata.org/entity/Q127442026,
http://www.wikidata.org/entity/Q127564377,
http://www.wikidata.org/entity/Q127695958,
http://www.wikidata.org/entity/Q127790733,
http://www.wikidata.org/entity/Q127985499,
http://www.wikidata.org/entity/Q127985981,
http://www.wikidata.org/entity/Q128124962,
http://www.wikidata.org/entity/Q128495286,
http://www.wikidata.org/entity/Q128783484,
http://www.wikidata.org/entity/Q128810133,
http://www.wikidata.org/entity/Q128941201,
http://www.wikidata.org/entity/Q129199340,
http://www.wikidata.org/entity/Q129487042,
http://www.wikidata.org/entity/Q129500713,
http://www.wikidata.org/entity/Q129507208,
http://www.wikidata.org/entity/Q129977163,
http://www.wikidata.org/entity/Q130212907,
http://www.wikidata.org/entity/Q130213077,
http://www.wikidata.org/entity/Q130213160,
http://www.wikidata.org/entity/Q130214332,
http://www.wikidata.org/entity/Q130221017,
http://www.wikidata.org/entity/Q130234284,
http://www.wikidata.org/entity/Q130335034,
http://www.wikidata.org/entity/Q130369461,
http://www.wikidata.org/entity/Q130375844,
http://www.wikidata.org/entity/Q130394364,
http://www.wikidata.org/entity/Q130467776,
http://www.wikidata.org/entity/Q130492308,
http://www.wikidata.org/entity/Q130515982,pittura veneta
http://www.wikidata.org/entity/Q130536956,
http://www.wikidata.org/entity/Q130537073,
http://www.wikidata.org/entity/Q130552524,
http://www.wikidata.org/entity/Q130642202,
http://www.wikidata.org/entity/Q130999230,
http://www.wikidata.org/entity/Q131011027,
http://www.wikidata.org/entity/Q131100772,
http://www.wikidata.org/entity/Q131154939,
http://www.wikidata.org/entity/Q131325204,
http://www.wikidata.org/entity/Q131340770,
http://www.wikidata.org/entity/Q131349567,
http://www.wikidata.org/entity/Q131350054,
http://www.wikidata.org/entity/Q131351071,manierismo; pittura rinascimentale italiana
http://www.wikidata.org/entity/Q131354901,
http://www.wikidata.org/entity/Q131356481,manierismo; pittura bolognese
http://www.wikidata.org/entity/Q131362573,
http://www.wikidata.org/entity/Q131367847,rinascimento italiano
http://www.wikidata.org/entity/Q131395036,
http://www.wikidata.org/entity/Q131414320,
http://www.wikidata.org/entity/Q131414321,
http://www.wikidata.org/entity/Q131414326,
http://www.wikidata.org/entity/Q131414433,
http://www.wikidata.org/entity/Q131421438,
http://www.wikidata.org/entity/Q131421566,
http://www.wikidata.org/entity/Q131421567,
http://www.wikidata.org/entity/Q131421565,
http://www.wikidata.org/entity/Q131421570,
http://www.wikidata.org/entity/Q131421571,
http://www.wikidata.org/entity/Q131422002,
http://www.wikidata.org/entity/Q131422003,
http://www.wikidata.org/entity/Q131422007,
http://www.wikidata.org/entity/Q131422004,
http://www.wikidata.org/entity/Q131422010,
http://www.wikidata.org/entity/Q131422011,
http://www.wikidata.org/entity/Q131422008,
http://www.wikidata.org/entity/Q131422009,
http://www.wikidata.org/entity/Q131422014,
http://www.wikidata.org/entity/Q131422015,
http://www.wikidata.org/entity/Q131422012,
http://www.wikidata.org/entity/Q131422013,
http://www.wikidata.org/entity/Q131422018,
http://www.wikidata.org/entity/Q131422019,
http://www.wikidata.org/entity/Q131422016,
http://www.wikidata.org/entity/Q131422017,
http://www.wikidata.org/entity/Q131422022,
http://www.wikidata.org/entity/Q131422020,
http://www.wikidata.org/entity/Q131422021,
http://www.wikidata.org/entity/Q131422030,
http://www.wikidata.org/entity/Q131422031,
http://www.wikidata.org/entity/Q131422028,
http://www.wikidata.org/entity/Q131422029,
http://www.wikidata.org/entity/Q131422036,
http://www.wikidata.org/entity/Q131449651,
http://www.wikidata.org/entity/Q131449654,
http://www.wikidata.org/entity/Q131449662,
http://www.wikidata.org/entity/Q131449660,
http://www.wikidata.org/entity/Q131449661,
http://www.wikidata.org/entity/Q131449667,
http://www.wikidata.org/entity/Q131449675,
http://www.wikidata.org/entity/Q131449678,
http://www.wikidata.org/entity/Q131449679,
http://www.wikidata.org/entity/Q131449676,
http://www.wikidata.org/entity/Q131449680,
http://www.wikidata.org/entity/Q131449695,
http://www.wikidata.org/entity/Q131449693,
http://www.wikidata.org/entity/Q131449700,
http://www.wikidata.org/entity/Q131449706,
http://www.wikidata.org/entity/Q131449707,
http://www.wikidata.org/entity/Q131449704,
http://www.wikidata.org/entity/Q131449705,
http://www.wikidata.org/entity/Q131450079,
http://www.wikidata.org/entity/Q131450082,
http://www.wikidata.org/entity/Q131450086,
http://www.wikidata.org/entity/Q131450087,
http://www.wikidata.org/entity/Q131450084,
http://www.wikidata.org/entity/Q131450085,
http://www.wikidata.org/entity/Q131450090,
http://www.wikidata.org/entity/Q131450089,
http://www.wikidata.org/entity/Q131450094,
http://www.wikidata.org/entity/Q131450095,
http://www.wikidata.org/entity/Q131450092,
http://www.wikidata.org/entity/Q131450093,
http://www.wikidata.org/entity/Q131450098,
http://www.wikidata.org/entity/Q131450099,
http://www.wikidata.org/entity/Q131450096,
http://www.wikidata.org/entity/Q131450103,
http://www.wikidata.org/entity/Q131450100,
http://www.wikidata.org/entity/Q131450107,
http://www.wikidata.org/entity/Q131450104,
http://www.wikidata.org/entity/Q131450105,
http://www.wikidata.org/entity/Q131450111,
http://www.wikidata.org/entity/Q131450108,
http://www.wikidata.org/entity/Q131450109,
http://www.wikidata.org/entity/Q131450114,
http://www.wikidata.org/entity/Q131450115,
http://www.wikidata.org/entity/Q131450112,
http://www.wikidata.org/entity/Q131450118,
http://www.wikidata.org/entity/Q131450119,
http://www.wikidata.org/entity/Q131450116,
http://www.wikidata.org/entity/Q131450122,
http://www.wikidata.org/entity/Q131450123,
http://www.wikidata.org/entity/Q131450120,
http://www.wikidata.org/entity/Q131450126,
http://www.wikidata.org/entity/Q131450127,
http://www.wikidata.org/entity/Q131450124,
http://www.wikidata.org/entity/Q131450125,
http://www.wikidata.org/entity/Q131450134,
http://www.wikidata.org/entity/Q131450135,
http://www.wikidata.org/entity/Q131450132,
http://www.wikidata.org/entity/Q131450133,
http://www.wikidata.org/entity/Q131450138,
http://www.wikidata.org/entity/Q131450136,
http://www.wikidata.org/entity/Q131450142,
http://www.wikidata.org/entity/Q131450146,
http://www.wikidata.org/entity/Q131450144,
http://www.wikidata.org/entity/Q131450145,
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,
http://www.wikidata.org/entity/Q131450149,
http://www.wikidata.org/entity/Q131450154,
http://www.wikidata.org/entity/Q131450152,
http://www.wikidata.org/entity/Q131450153,
http://www.wikidata.org/entity/Q131450161,
http://www.wikidata.org/entity/Q131463514,
http://www.wikidata.org/entity/Q131501600,
http://www.wikidata.org/entity/Q131501606,
http://www.wikidata.org/entity/Q131501607,
http://www.wikidata.org/entity/Q131501608,
http://www.wikidata.org/entity/Q131501614,
http://www.wikidata.org/entity/Q131501612,
http://www.wikidata.org/entity/Q131501619,
http://www.wikidata.org/entity/Q131501617,
http://www.wikidata.org/entity/Q131501620,
http://www.wikidata.org/entity/Q131501633,
http://www.wikidata.org/entity/Q131501639,
http://www.wikidata.org/entity/Q131501643,
http://www.wikidata.org/entity/Q131501646,
http://www.wikidata.org/entity/Q131501645,
http://www.wikidata.org/entity/Q131501651,
http://www.wikidata.org/entity/Q131501649,
http://www.wikidata.org/entity/Q131501655,
http://www.wikidata.org/entity/Q131501653,
http://www.wikidata.org/entity/Q131501658,
http://www.wikidata.org/entity/Q131501663,
http://www.wikidata.org/entity/Q131501661,
http://www.wikidata.org/entity/Q131501666,
http://www.wikidata.org/entity/Q131501667,
http://www.wikidata.org/entity/Q131501671,
http://www.wikidata.org/entity/Q131501672,
http://www.wikidata.org/entity/Q131501678,
http://www.wikidata.org/entity/Q131501683,
http://www.wikidata.org/entity/Q131501690,
http://www.wikidata.org/entity/Q131501691,
http://www.wikidata.org/entity/Q131501711,
http://www.wikidata.org/entity/Q131501712,
http://www.wikidata.org/entity/Q131501724,
http://www.wikidata.org/entity/Q131501744,
http://www.wikidata.org/entity/Q131501750,
http://www.wikidata.org/entity/Q131501755,
http://www.wikidata.org/entity/Q131501753,
http://www.wikidata.org/entity/Q131501759,
http://www.wikidata.org/entity/Q131501756,
http://www.wikidata.org/entity/Q131501763,
http://www.wikidata.org/entity/Q131501770,
http://www.wikidata.org/entity/Q131501775,
http://www.wikidata.org/entity/Q131501773,
http://www.wikidata.org/entity/Q131501784,
http://www.wikidata.org/entity/Q131501791,
http://www.wikidata.org/entity/Q131501788,
http://www.wikidata.org/entity/Q131501793,
http://www.wikidata.org/entity/Q131501796,
http://www.wikidata.org/entity/Q131501797,
http://www.wikidata.org/entity/Q131501800,
http://www.wikidata.org/entity/Q131501801,
http://www.wikidata.org/entity/Q131501805,
http://www.wikidata.org/entity/Q131501811,
http://www.wikidata.org/entity/Q131501818,
http://www.wikidata.org/entity/Q131501816,
http://www.wikidata.org/entity/Q131501821,
http://www.wikidata.org/entity/Q131501826,
http://www.wikidata.org/entity/Q131501830,
http://www.wikidata.org/entity/Q131501842,
http://www.wikidata.org/entity/Q131501847,
http://www.wikidata.org/entity/Q131501852,
http://www.wikidata.org/entity/Q131501859,
http://www.wikidata.org/entity/Q131542580,
http://www.wikidata.org/entity/Q131542581,
http://www.wikidata.org/entity/Q131542585,
http://www.wikidata.org/entity/Q131542595,
http://www.wikidata.org/entity/Q131542596,
http://www.wikidata.org/entity/Q131542607,
http://www.wikidata.org/entity/Q131542610,
http://www.wikidata.org/entity/Q131542611,
http://www.wikidata.org/entity/Q131542609,
http://www.wikidata.org/entity/Q131542614,
http://www.wikidata.org/entity/Q131542615,
http://www.wikidata.org/entity/Q131543565,
http://www.wikidata.org/entity/Q131543603,
http://www.wikidata.org/entity/Q131543624,
http://www.wikidata.org/entity/Q131543631,
http://www.wikidata.org/entity/Q131543629,
http://www.wikidata.org/entity/Q131543651,
http://www.wikidata.org/entity/Q131543648,
http://www.wikidata.org/entity/Q131543655,
http://www.wikidata.org/entity/Q131543653,
http://www.wikidata.org/entity/Q131543672,
http://www.wikidata.org/entity/Q131543680,
http://www.wikidata.org/entity/Q131546415,
http://www.wikidata.org/entity/Q131546421,
http://www.wikidata.org/entity/Q131546426,
http://www.wikidata.org/entity/Q131546425,
http://www.wikidata.org/entity/Q131546428,
http://www.wikidata.org/entity/Q131546441,
http://www.wikidata.org/entity/Q131546444,
http://www.wikidata.org/entity/Q131546449,
http://www.wikidata.org/entity/Q131546458,
http://www.wikidata.org/entity/Q131546462,
http://www.wikidata.org/entity/Q131546463,
http://www.wikidata.org/entity/Q131546466,
http://www.wikidata.org/entity/Q131604558,
http://www.wikidata.org/entity/Q131604557,
http://www.wikidata.org/entity/Q131604561,
http://www.wikidata.org/entity/Q131604566,
http://www.wikidata.org/entity/Q131604568,
http://www.wikidata.org/entity/Q131604569,
http://www.wikidata.org/entity/Q131604575,pittura veneta
http://www.wikidata.org/entity/Q131604582,
http://www.wikidata.org/entity/Q131604586,
http://www.wikidata.org/entity/Q131604589,
http://www.wikidata.org/entity/Q131604610,
http://www.wikidata.org/entity/Q131613578,
http://www.wikidata.org/entity/Q131613579,
http://www.wikidata.org/entity/Q131613582,
http://www.wikidata.org/entity/Q131613581,
http://www.wikidata.org/entity/Q131613590,
http://www.wikidata.org/entity/Q131613591,
http://www.wikidata.org/entity/Q131613594,
http://www.wikidata.org/entity/Q131613592,
http://www.wikidata.org/entity/Q131613593,
http://www.wikidata.org/entity/Q131613596,
http://www.wikidata.org/entity/Q131613597,
http://www.wikidata.org/entity/Q131613607,
http://www.wikidata.org/entity/Q131613605,
http://www.wikidata.org/entity/Q131613610,
http://www.wikidata.org/entity/Q131613608,
http://www.wikidata.org/entity/Q131613615,
http://www.wikidata.org/entity/Q131613626,
http://www.wikidata.org/entity/Q131613627,
http://www.wikidata.org/entity/Q131613630,
http://www.wikidata.org/entity/Q131613631,
http://www.wikidata.org/entity/Q131613629,
http://www.wikidata.org/entity/Q131613632,
http://www.wikidata.org/entity/Q131613637,
http://www.wikidata.org/entity/Q131613648,
http://www.wikidata.org/entity/Q131613655,
http://www.wikidata.org/entity/Q131613659,
http://www.wikidata.org/entity/Q131613656,
http://www.wikidata.org/entity/Q131613657,
http://www.wikidata.org/entity/Q131613666,
http://www.wikidata.org/entity/Q131613667,
http://www.wikidata.org/entity/Q131613670,
http://www.wikidata.org/entity/Q131613671,
http://www.wikidata.org/entity/Q131613668,
http://www.wikidata.org/entity/Q131613669,
http://www.wikidata.org/entity/Q131613675,
http://www.wikidata.org/entity/Q131613679,
http://www.wikidata.org/entity/Q131613676,
http://www.wikidata.org/entity/Q131613680,
http://www.wikidata.org/entity/Q131613706,
http://www.wikidata.org/entity/Q131613704,
http://www.wikidata.org/entity/Q131613705,
http://www.wikidata.org/entity/Q131613711,
http://www.wikidata.org/entity/Q131613714,
http://www.wikidata.org/entity/Q131613715,
http://www.wikidata.org/entity/Q131613713,
http://www.wikidata.org/entity/Q131613716,
http://www.wikidata.org/entity/Q131613717,
http://www.wikidata.org/entity/Q131613722,
http://www.wikidata.org/entity/Q131613723,
http://www.wikidata.org/entity/Q131613721,
http://www.wikidata.org/entity/Q131613731,
http://www.wikidata.org/entity/Q131613729,
http://www.wikidata.org/entity/Q131613734,
http://www.wikidata.org/entity/Q131613732,
http://www.wikidata.org/entity/Q131613739,
http://www.wikidata.org/entity/Q131613742,
http://www.wikidata.org/entity/Q131613743,
http://www.wikidata.org/entity/Q131613740,
http://www.wikidata.org/entity/Q131613741,
http://www.wikidata.org/entity/Q131613746,
http://www.wikidata.org/entity/Q131613745,
http://www.wikidata.org/entity/Q131613748,
http://www.wikidata.org/entity/Q131613786,
http://www.wikidata.org/entity/Q131613787,
http://www.wikidata.org/entity/Q131613784,
http://www.wikidata.org/entity/Q131613785,
http://www.wikidata.org/entity/Q131613797,
http://www.wikidata.org/entity/Q131613820,
http://www.wikidata.org/entity/Q131613821,
http://www.wikidata.org/entity/Q131613826,
http://www.wikidata.org/entity/Q131613825,
http://www.wikidata.org/entity/Q131613832,
http://www.wikidata.org/entity/Q131613833,
http://www.wikidata.org/entity/Q131613870,
http://www.wikidata.org/entity/Q131613868,
http://www.wikidata.org/entity/Q131613869,
http://www.wikidata.org/entity/Q131613875,
http://www.wikidata.org/entity/Q131613879,
http://www.wikidata.org/entity/Q131613880,
http://www.wikidata.org/entity/Q131613890,
http://www.wikidata.org/entity/Q131613891,
http://www.wikidata.org/entity/Q131613888,
http://www.wikidata.org/entity/Q131613892,
http://www.wikidata.org/entity/Q131613900,
http://www.wikidata.org/entity/Q131613901,
http://www.wikidata.org/entity/Q131613904,
http://www.wikidata.org/entity/Q131613905,
http://www.wikidata.org/entity/Q131613914,
http://www.wikidata.org/entity/Q131613915,
http://www.wikidata.org/entity/Q131613912,
http://www.wikidata.org/entity/Q131613913,
http://www.wikidata.org/entity/Q131613916,
http://www.wikidata.org/entity/Q131613917,
http://www.wikidata.org/entity/Q131613922,
http://www.wikidata.org/entity/Q131613926,
http://www.wikidata.org/entity/Q131613927,
http://www.wikidata.org/entity/Q131613924,
http://www.wikidata.org/entity/Q131613925,
http://www.wikidata.org/entity/Q131613930,
http://www.wikidata.org/entity/Q131613928,
http://www.wikidata.org/entity/Q131613929,
http://www.wikidata.org/entity/Q131613939,
http://www.wikidata.org/entity/Q131613968,
http://www.wikidata.org/entity/Q131613974,
http://www.wikidata.org/entity/Q131613982,
http://www.wikidata.org/entity/Q131613980,
http://www.wikidata.org/entity/Q131617883,
http://www.wikidata.org/entity/Q131617881,
http://www.wikidata.org/entity/Q131617885,
http://www.wikidata.org/entity/Q131617890,
http://www.wikidata.org/entity/Q131617895,
http://www.wikidata.org/entity/Q131617893,
http://www.wikidata.org/entity/Q131617898,
http://www.wikidata.org/entity/Q131617899,
http://www.wikidata.org/entity/Q131617897,
http://www.wikidata.org/entity/Q131617902,
http://www.wikidata.org/entity/Q131617911,manierismo
http://www.wikidata.org/entity/Q131617908,
http://www.wikidata.org/entity/Q131617909,
http://www.wikidata.org/entity/Q131617914,
http://www.wikidata.org/entity/Q131617915,
http://www.wikidata.org/entity/Q131617918,
http://www.wikidata.org/entity/Q131617919,
http://www.wikidata.org/entity/Q131617916,
http://www.wikidata.org/entity/Q131617917,
http://www.wikidata.org/entity/Q131617922,
http://www.wikidata.org/entity/Q131617921,
http://www.wikidata.org/entity/Q131627550,
http://www.wikidata.org/entity/Q131627554,
http://www.wikidata.org/entity/Q131627552,
http://www.wikidata.org/entity/Q131627553,
http://www.wikidata.org/entity/Q131627556,
http://www.wikidata.org/entity/Q131627571,
http://www.wikidata.org/entity/Q131627574,
http://www.wikidata.org/entity/Q131627572,
http://www.wikidata.org/entity/Q131627588,
http://www.wikidata.org/entity/Q131627817,
http://www.wikidata.org/entity/Q131628758,
http://www.wikidata.org/entity/Q131628765,
http://www.wikidata.org/entity/Q131628770,
http://www.wikidata.org/entity/Q131628768,
http://www.wikidata.org/entity/Q131628769,
http://www.wikidata.org/entity/Q131628775,
http://www.wikidata.org/entity/Q131628772,
http://www.wikidata.org/entity/Q131628778,
http://www.wikidata.org/entity/Q131628776,
http://www.wikidata.org/entity/Q131628802,
http://www.wikidata.org/entity/Q131628803,
http://www.wikidata.org/entity/Q131628801,
http://www.wikidata.org/entity/Q131628814,
http://www.wikidata.org/entity/Q131628812,
http://www.wikidata.org/entity/Q131628813,
http://www.wikidata.org/entity/Q131628818,
http://www.wikidata.org/entity/Q131628819,
http://www.wikidata.org/entity/Q131628817,
http://www.wikidata.org/entity/Q131628822,
http://www.wikidata.org/entity/Q131628823,
http://www.wikidata.org/entity/Q131628820,
http://www.wikidata.org/entity/Q131628821,
http://www.wikidata.org/entity/Q131628824,
http://www.wikidata.org/entity/Q131629552,
http://www.wikidata.org/entity/Q131629558,
http://www.wikidata.org/entity/Q131629557,
http://www.wikidata.org/entity/Q131632037,
http://www.wikidata.org/entity/Q131632042,
http://www.wikidata.org/entity/Q131632047,
http://www.wikidata.org/entity/Q131674303,
http://www.wikidata.org/entity/Q131674300,
http://www.wikidata.org/entity/Q131674306,
http://www.wikidata.org/entity/Q131674307,
http://www.wikidata.org/entity/Q131674310,
http://www.wikidata.org/entity/Q131674311,
http://www.wikidata.org/entity/Q131674315,
http://www.wikidata.org/entity/Q131674312,
http://www.wikidata.org/entity/Q131674316,
http://www.wikidata.org/entity/Q131674317,
http://www.wikidata.org/entity/Q131674322,
http://www.wikidata.org/entity/Q131674323,
http://www.wikidata.org/entity/Q131674332,
http://www.wikidata.org/entity/Q131674346,
http://www.wikidata.org/entity/Q131674355,
http://www.wikidata.org/entity/Q131674352,
http://www.wikidata.org/entity/Q131674353,
http://www.wikidata.org/entity/Q131674361,
http://www.wikidata.org/entity/Q131674371,
http://www.wikidata.org/entity/Q131674368,
http://www.wikidata.org/entity/Q131674369,
http://www.wikidata.org/entity/Q131674373,
http://www.wikidata.org/entity/Q131674382,
http://www.wikidata.org/entity/Q131546465,
http://www.wikidata.org/entity/Q131546469,
http://www.wikidata.org/entity/Q131546475,
http://www.wikidata.org/entity/Q131546484,
http://www.wikidata.org/entity/Q131546485,
http://www.wikidata.org/entity/Q131546494,
http://www.wikidata.org/entity/Q131546493,
http://www.wikidata.org/entity/Q131546499,
http://www.wikidata.org/entity/Q131546506,
http://www.wikidata.org/entity/Q131546510,
http://www.wikidata.org/entity/Q131546508,
http://www.wikidata.org/entity/Q131546509,
http://www.wikidata.org/entity/Q131546515,
http://www.wikidata.org/entity/Q131546516,
http://www.wikidata.org/entity/Q131546517,
http://www.wikidata.org/entity/Q131546520,
http://www.wikidata.org/entity/Q131546525,
http://www.wikidata.org/entity/Q131546551,
http://www.wikidata.org/entity/Q131546552,
http://www.wikidata.org/entity/Q131546553,
http://www.wikidata.org/entity/Q131546582,
http://www.wikidata.org/entity/Q131546581,
http://www.wikidata.org/entity/Q131546599,
http://www.wikidata.org/entity/Q131546602,pittura veneta; Alto Rinascimento
http://www.wikidata.org/entity/Q131546603,
http://www.wikidata.org/entity/Q131557338,
http://www.wikidata.org/entity/Q131557340,
http://www.wikidata.org/entity/Q131557341,
http://www.wikidata.org/entity/Q131557374,
http://www.wikidata.org/entity/Q131557372,
http://www.wikidata.org/entity/Q131557373,
http://www.wikidata.org/entity/Q131557376,
http://www.wikidata.org/entity/Q131557436,
http://www.wikidata.org/entity/Q131557458,
http://www.wikidata.org/entity/Q131557464,
http://www.wikidata.org/entity/Q131557484,
http://www.wikidata.org/entity/Q131557662,
http://www.wikidata.org/entity/Q131557664,
http://www.wikidata.org/entity/Q131557854,
http://www.wikidata.org/entity/Q131557866,
http://www.wikidata.org/entity/Q131557871,
http://www.wikidata.org/entity/Q131557868,
http://www.wikidata.org/entity/Q131557880,
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,
http://www.wikidata.org/entity/Q131559177,
http://www.wikidata.org/entity/Q131559182,
http://www.wikidata.org/entity/Q131559183,
http://www.wikidata.org/entity/Q131559181,
http://www.wikidata.org/entity/Q131559187,
http://www.wikidata.org/entity/Q131559184,
http://www.wikidata.org/entity/Q131559202,
http://www.wikidata.org/entity/Q131559216,
http://www.wikidata.org/entity/Q131561164,
http://www.wikidata.org/entity/Q131561170,
