id,generi
http://www.wikidata.org/entity/Q123462848,ritratto
http://www.wikidata.org/entity/Q123480115,ritratto
http://www.wikidata.org/entity/Q123562848,arte religiosa
http://www.wikidata.org/entity/Q123671285,arte religiosa
http://www.wikidata.org/entity/Q123709241,ritratto
http://www.wikidata.org/entity/Q123709348,pittura storica
http://www.wikidata.org/entity/Q123741888,ritratto
http://www.wikidata.org/entity/Q123751969,arte religiosa
http://www.wikidata.org/entity/Q123753616,arte religiosa
http://www.wikidata.org/entity/Q123754396,arte religiosa
http://www.wikidata.org/entity/Q123912954,ritratto
http://www.wikidata.org/entity/Q124038605,arte religiosa
http://www.wikidata.org/entity/Q124039068,ritratto
http://www.wikidata.org/entity/Q124039121,ritratto
http://www.wikidata.org/entity/Q124039323,arte religiosa
http://www.wikidata.org/entity/Q124043063,ritratto
http://www.wikidata.org/entity/Q124056690,arte religiosa
http://www.wikidata.org/entity/Q124069413,ritratto
http://www.wikidata.org/entity/Q124069583,ritratto
http://www.wikidata.org/entity/Q124069753,ritratto
http://www.wikidata.org/entity/Q124079494,ritratto
http://www.wikidata.org/entity/Q124083860,ritratto
http://www.wikidata.org/entity/Q124084281,ritratto
http://www.wikidata.org/entity/Q124086041,ritratto
http://www.wikidata.org/entity/Q124086306,ritratto
http://www.wikidata.org/entity/Q124086626,ritratto
http://www.wikidata.org/entity/Q124087802,ritratto
http://www.wikidata.org/entity/Q124091771,ritratto
http://www.wikidata.org/entity/Q124092399,ritratto
http://www.wikidata.org/entity/Q124092672,ritratto
http://www.wikidata.org/entity/Q124097861,ritratto
http://www.wikidata.org/entity/Q124098297,ritratto
http://www.wikidata.org/entity/Q124100563,ritratto
http://www.wikidata.org/entity/Q124101877,ritratto
http://www.wikidata.org/entity/Q124101956,ritratto
http://www.wikidata.org/entity/Q124150884,ritratto
http://www.wikidata.org/entity/Q124151090,ritratto
http://www.wikidata.org/entity/Q124152267,arte religiosa
http://www.wikidata.org/entity/Q124154199,ritratto
http://www.wikidata.org/entity/Q124154228,ritratto
http://www.wikidata.org/entity/Q124210379,pittura mitologica
http://www.wikidata.org/entity/Q124218595,arte religiosa
http://www.wikidata.org/entity/Q124246612,ritratto
http://www.wikidata.org/entity/Q124248182,ritratto
http://www.wikidata.org/entity/Q124256182,arte religiosa
http://www.wikidata.org/entity/Q124286611,ritratto
http://www.wikidata.org/entity/Q124287319,arte religiosa
http://www.wikidata.org/entity/Q124287594,ritratto
http://www.wikidata.org/entity/Q124288119,arte religiosa
http://www.wikidata.org/entity/Q124307433,
http://www.wikidata.org/entity/Q124307821,pittura mitologica
http://www.wikidata.org/entity/Q124316070,autoritratto
http://www.wikidata.org/entity/Q124321743,ritratto
http://www.wikidata.org/entity/Q124348363,pittura mitologica
http://www.wikidata.org/entity/Q124348745,pittura mitologica
http://www.wikidata.org/entity/Q124349538,ritratto
http://www.wikidata.org/entity/Q124369794,ritratto
http://www.wikidata.org/entity/Q124498236,ritratto
http://www.wikidata.org/entity/Q124499426,ritratto
http://www.wikidata.org/entity/Q124537391,ritratto
http://www.wikidata.org/entity/Q124538450,ritratto
http://www.wikidata.org/entity/Q124627974,arte religiosa
http://www.wikidata.org/entity/Q124629543,ritratto
http://www.wikidata.org/entity/Q124630700,ritratto
http://www.wikidata.org/entity/Q124652229,ritratto
http://www.wikidata.org/entity/Q124652592,ritratto
http://www.wikidata.org/entity/Q124662452,ritratto
http://www.wikidata.org/entity/Q124662574,ritratto
http://www.wikidata.org/entity/Q124663036,ritratto
http://www.wikidata.org/entity/Q124664892,ritratto
http://www.wikidata.org/entity/Q124686467,ritratto
http://www.wikidata.org/entity/Q124719736,ritratto
http://www.wikidata.org/entity/Q124721106,ritratto
http://www.wikidata.org/entity/Q124723493,ritratto
http://www.wikidata.org/entity/Q124724283,ritratto
http://www.wikidata.org/entity/Q124726116,ritratto
http://www.wikidata.org/entity/Q124726300,ritratto
http://www.wikidata.org/entity/Q124736928,ritratto
http://www.wikidata.org/entity/Q124738743,ritratto
http://www.wikidata.org/entity/Q124801581,ritratto
http://www.wikidata.org/entity/Q124884546,arte religiosa
http://www.wikidata.org/entity/Q124902982,arte religiosa
http://www.wikidata.org/entity/Q124922865,arte religiosa
http://www.wikidata.org/entity/Q124962542,ritratto
http://www.wikidata.org/entity/Q124981334,ritratto
http://www.wikidata.org/entity/Q125102834,arte di genere
http://www.wikidata.org/entity/Q125107060,arte di genere
http://www.wikidata.org/entity/Q125116690,vedutismo
http://www.wikidata.org/entity/Q125144993,arte religiosa
http://www.wikidata.org/entity/Q125170382,arte religiosa
http://www.wikidata.org/entity/Q125176302,ritratto
http://www.wikidata.org/entity/Q125189520,
http://www.wikidata.org/entity/Q125208945,pittura storica; arte di genere
http://www.wikidata.org/entity/Q125266586,arte religiosa
http://www.wikidata.org/entity/Q125293980,arte religiosa
http://www.wikidata.org/entity/Q125298817,ritratto
http://www.wikidata.org/entity/Q125387269,pittura mitologica
http://www.wikidata.org/entity/Q125399429,arte religiosa
http://www.wikidata.org/entity/Q125490773,ritratto
http://www.wikidata.org/entity/Q125599554,ritratto
http://www.wikidata.org/entity/Q125678611,ritratto
http://www.wikidata.org/entity/Q125679589,pittura paesaggistica
http://www.wikidata.org/entity/Q125692333,arte religiosa
http://www.wikidata.org/entity/Q125704254,arte religiosa
http://www.wikidata.org/entity/Q125728210,ritratto
http://www.wikidata.org/entity/Q125774997,arte religiosa
http://www.wikidata.org/entity/Q125775011,
http://www.wikidata.org/entity/Q125775038,
http://www.wikidata.org/entity/Q125775039,arte religiosa
http://www.wikidata.org/entity/Q125775114,
http://www.wikidata.org/entity/Q125775115,arte religiosa
http://www.wikidata.org/entity/Q125775113,
http://www.wikidata.org/entity/Q125775116,arte religiosa
http://www.wikidata.org/entity/Q125794511,
http://www.wikidata.org/entity/Q125809444,
http://www.wikidata.org/entity/Q125811262,arte religiosa
http://www.wikidata.org/entity/Q125811807,arte religiosa
http://www.wikidata.org/entity/Q125811962,arte religiosa
http://www.wikidata.org/entity/Q125812539,arte religiosa
http://www.wikidata.org/entity/Q125813029,arte religiosa
http://www.wikidata.org/entity/Q125813094,arte religiosa
http://www.wikidata.org/entity/Q125813375,arte religiosa
http://www.wikidata.org/entity/Q125813475,arte religiosa
http://www.wikidata.org/entity/Q125813876,arte religiosa
http://www.wikidata.org/entity/Q125863783,arte religiosa
http://www.wikidata.org/entity/Q125938897,
http://www.wikidata.org/entity/Q125973048,autoritratto
http://www.wikidata.org/entity/Q125973990,ritratto
http://www.wikidata.org/entity/Q125974248,autoritratto
http://www.wikidata.org/entity/Q126093976,ritratto
http://www.wikidata.org/entity/Q126127358,arte religiosa
http://www.wikidata.org/entity/Q126127672,
http://www.wikidata.org/entity/Q126208372,arte religiosa
http://www.wikidata.org/entity/Q126208398,ritratto
http://www.wikidata.org/entity/Q126208411,
http://www.wikidata.org/entity/Q126215082,
http://www.wikidata.org/entity/Q126260153,arte religiosa
http://www.wikidata.org/entity/Q126284170,ritratto
http://www.wikidata.org/entity/Q126284172,
http://www.wikidata.org/entity/Q126284178,ritratto
http://www.wikidata.org/entity/Q126284177,
http://www.wikidata.org/entity/Q126284182,ritratto
http://www.wikidata.org/entity/Q126284183,ritratto
http://www.wikidata.org/entity/Q126284180,
http://www.wikidata.org/entity/Q126284181,ritratto
http://www.wikidata.org/entity/Q126284187,ritratto
http://www.wikidata.org/entity/Q126284185,ritratto
http://www.wikidata.org/entity/Q126284191,ritratto
http://www.wikidata.org/entity/Q126284189,ritratto
http://www.wikidata.org/entity/Q126284194,ritratto
http://www.wikidata.org/entity/Q126284192,ritratto
http://www.wikidata.org/entity/Q126284193,ritratto
http://www.wikidata.org/entity/Q126284198,ritratto
http://www.wikidata.org/entity/Q126284199,ritratto
http://www.wikidata.org/entity/Q126284196,ritratto
http://www.wikidata.org/entity/Q126284197,ritratto
http://www.wikidata.org/entity/Q126284206,
http://www.wikidata.org/entity/Q126284207,arte religiosa
http://www.wikidata.org/entity/Q126284226,arte religiosa
http://www.wikidata.org/entity/Q126284230,
http://www.wikidata.org/entity/Q126284231,
http://www.wikidata.org/entity/Q126284228,
http://www.wikidata.org/entity/Q126284229,
http://www.wikidata.org/entity/Q126284234,
http://www.wikidata.org/entity/Q126284232,
http://www.wikidata.org/entity/Q126284233,
http://www.wikidata.org/entity/Q126284238,
http://www.wikidata.org/entity/Q126284237,
http://www.wikidata.org/entity/Q126284242,
http://www.wikidata.org/entity/Q126284243,
http://www.wikidata.org/entity/Q126284240,
http://www.wikidata.org/entity/Q126284241,
http://www.wikidata.org/entity/Q126284246,arte religiosa
http://www.wikidata.org/entity/Q126284247,
http://www.wikidata.org/entity/Q126284244,
http://www.wikidata.org/entity/Q126284245,
http://www.wikidata.org/entity/Q126284250,
http://www.wikidata.org/entity/Q126284251,
http://www.wikidata.org/entity/Q126284249,
http://www.wikidata.org/entity/Q126284255,
http://www.wikidata.org/entity/Q126284252,
http://www.wikidata.org/entity/Q126284258,
http://www.wikidata.org/entity/Q126284256,
http://www.wikidata.org/entity/Q126284257,
http://www.wikidata.org/entity/Q126284263,ritratto
http://www.wikidata.org/entity/Q126284260,ritratto
http://www.wikidata.org/entity/Q126284261,ritratto
http://www.wikidata.org/entity/Q126284267,ritratto
http://www.wikidata.org/entity/Q126284264,ritratto
http://www.wikidata.org/entity/Q126284265,ritratto
http://www.wikidata.org/entity/Q126284270,ritratto
http://www.wikidata.org/entity/Q126284269,ritratto
http://www.wikidata.org/entity/Q126284274,
http://www.wikidata.org/entity/Q126284275,
http://www.wikidata.org/entity/Q126284272,
http://www.wikidata.org/entity/Q126284278,allegoria
http://www.wikidata.org/entity/Q126284279,
http://www.wikidata.org/entity/Q126284277,
http://www.wikidata.org/entity/Q126284282,
http://www.wikidata.org/entity/Q126284283,ritratto
http://www.wikidata.org/entity/Q126284281,
http://www.wikidata.org/entity/Q126284286,ritratto
http://www.wikidata.org/entity/Q126284284,
http://www.wikidata.org/entity/Q126284285,
http://www.wikidata.org/entity/Q126284288,
http://www.wikidata.org/entity/Q126284294,
http://www.wikidata.org/entity/Q126284295,
http://www.wikidata.org/entity/Q126284293,ritratto
http://www.wikidata.org/entity/Q126284298,ritratto
http://www.wikidata.org/entity/Q126284299,ritratto
http://www.wikidata.org/entity/Q126284296,
http://www.wikidata.org/entity/Q126284297,
http://www.wikidata.org/entity/Q126284303,
http://www.wikidata.org/entity/Q126284300,ritratto
http://www.wikidata.org/entity/Q126284301,ritratto
http://www.wikidata.org/entity/Q126284306,
http://www.wikidata.org/entity/Q126284305,
http://www.wikidata.org/entity/Q126284308,
http://www.wikidata.org/entity/Q126284309,
http://www.wikidata.org/entity/Q126284314,
http://www.wikidata.org/entity/Q126284315,
http://www.wikidata.org/entity/Q126284312,ritratto
http://www.wikidata.org/entity/Q126284313,
http://www.wikidata.org/entity/Q126284318,
http://www.wikidata.org/entity/Q126284316,
http://www.wikidata.org/entity/Q126284317,
http://www.wikidata.org/entity/Q126284322,
http://www.wikidata.org/entity/Q126284320,
http://www.wikidata.org/entity/Q126284326,
http://www.wikidata.org/entity/Q126284329,
http://www.wikidata.org/entity/Q126284355,
http://www.wikidata.org/entity/Q126284357,
http://www.wikidata.org/entity/Q126284383,
http://www.wikidata.org/entity/Q126284380,
http://www.wikidata.org/entity/Q126284381,
http://www.wikidata.org/entity/Q126284386,
http://www.wikidata.org/entity/Q126284387,
http://www.wikidata.org/entity/Q126284384,
http://www.wikidata.org/entity/Q126284385,
http://www.wikidata.org/entity/Q126284388,
http://www.wikidata.org/entity/Q126284389,
http://www.wikidata.org/entity/Q126284622,
http://www.wikidata.org/entity/Q126310903,ritratto
http://www.wikidata.org/entity/Q126329804,arte religiosa
http://www.wikidata.org/entity/Q126331546,arte religiosa
http://www.wikidata.org/entity/Q126331548,arte religiosa
http://www.wikidata.org/entity/Q126368575,arte religiosa
http://www.wikidata.org/entity/Q126371885,arte religiosa
http://www.wikidata.org/entity/Q126456502,arte religiosa
http://www.wikidata.org/entity/Q126456503,ritratto
http://www.wikidata.org/entity/Q126456506,
http://www.wikidata.org/entity/Q126456507,
http://www.wikidata.org/entity/Q126456505,ritratto
http://www.wikidata.org/entity/Q126456508,
http://www.wikidata.org/entity/Q126456514,arte religiosa
http://www.wikidata.org/entity/Q126456515,
http://www.wikidata.org/entity/Q126456516,
http://www.wikidata.org/entity/Q126456517,arte religiosa
http://www.wikidata.org/entity/Q126456526,ritratto
http://www.wikidata.org/entity/Q126456555,
http://www.wikidata.org/entity/Q126513924,arte religiosa
http://www.wikidata.org/entity/Q126633287,nudo artistico; arte religiosa
http://www.wikidata.org/entity/Q126680509,
http://www.wikidata.org/entity/Q126709512,autoritratto
http://www.wikidata.org/entity/Q126721550,ritratto
http://www.wikidata.org/entity/Q126727120,
http://www.wikidata.org/entity/Q126727184,arte religiosa
http://www.wikidata.org/entity/Q126727198,
http://www.wikidata.org/entity/Q126891336,
http://www.wikidata.org/entity/Q126918076,arte religiosa
http://www.wikidata.org/entity/Q127327807,ritratto
http://www.wikidata.org/entity/Q127433409,arte religiosa
http://www.wikidata.org/entity/Q127442026,ritratto
http://www.wikidata.org/entity/Q127564377,pittura storica
http://www.wikidata.org/entity/Q127695958,arte religiosa
http://www.wikidata.org/entity/Q127790733,arte religiosa
http://www.wikidata.org/entity/Q127985499,arte religiosa
http://www.wikidata.org/entity/Q127985981,arte religiosa
http://www.wikidata.org/entity/Q128124962,ritratto
http://www.wikidata.org/entity/Q128495286,ritratto
http://www.wikidata.org/entity/Q128783484,arte religiosa
http://www.wikidata.org/entity/Q128810133,arte religiosa
http://www.wikidata.org/entity/Q128941201,arte religiosa
http://www.wikidata.org/entity/Q129199340,arte religiosa
http://www.wikidata.org/entity/Q129487042,ritratto
http://www.wikidata.org/entity/Q129500713,
http://www.wikidata.org/entity/Q129507208,ritratto
http://www.wikidata.org/entity/Q129977163,
http://www.wikidata.org/entity/Q130212907,ritratto
http://www.wikidata.org/entity/Q130213077,ritratto
http://www.wikidata.org/entity/Q130213160,ritratto
http://www.wikidata.org/entity/Q130214332,arte religiosa
http://www.wikidata.org/entity/Q130221017,ritratto
http://www.wikidata.org/entity/Q130234284,arte religiosa
http://www.wikidata.org/entity/Q130335034,pittura storica; arte religiosa
http://www.wikidata.org/entity/Q130369461,ritratto
http://www.wikidata.org/entity/Q130375844,ritratto
http://www.wikidata.org/entity/Q130394364,ritratto
http://www.wikidata.org/entity/Q130467776,ritratto
http://www.wikidata.org/entity/Q130492308,arte religiosa
http://www.wikidata.org/entity/Q130515982,arte religiosa
http://www.wikidata.org/entity/Q130536956,arte religiosa
http://www.wikidata.org/entity/Q130537073,arte religiosa
http://www.wikidata.org/entity/Q130552524,arte religiosa
http://www.wikidata.org/entity/Q130642202,arte religiosa
http://www.wikidata.org/entity/Q130999230,arte religiosa
http://www.wikidata.org/entity/Q131011027,
http://www.wikidata.org/entity/Q131100772,arte religiosa
http://www.wikidata.org/entity/Q131154939,
http://www.wikidata.org/entity/Q131325204,
http://www.wikidata.org/entity/Q131340770,pittura mitologica
http://www.wikidata.org/entity/Q131349567,arte religiosa
http://www.wikidata.org/entity/Q131350054,ritratto
http://www.wikidata.org/entity/Q131351071,ritratto
http://www.wikidata.org/entity/Q131354901,ritratto; ritratto doppio
http://www.wikidata.org/entity/Q131356481,pittura mitologica
http://www.wikidata.org/entity/Q131362573,arte religiosa
http://www.wikidata.org/entity/Q131367847,arte religiosa
http://www.wikidata.org/entity/Q131395036,ritratto
http://www.wikidata.org/entity/Q131414320,arte religiosa
http://www.wikidata.org/entity/Q131414321,arte religiosa
http://www.wikidata.org/entity/Q131414326,arte religiosa
http://www.wikidata.org/entity/Q131414433,ritratto
http://www.wikidata.org/entity/Q131421438,ritratto
http://www.wikidata.org/entity/Q131421566,
http://www.wikidata.org/entity/Q131421567,
http://www.wikidata.org/entity/Q131421565,arte religiosa
http://www.wikidata.org/entity/Q131421570,
http://www.wikidata.org/entity/Q131421571,arte religiosa
http://www.wikidata.org/entity/Q131422002,
http://www.wikidata.org/entity/Q131422003,arte religiosa
http://www.wikidata.org/entity/Q131422007,arte religiosa
http://www.wikidata.org/entity/Q131422004,arte religiosa
http://www.wikidata.org/entity/Q131422010,
http://www.wikidata.org/entity/Q131422011,
http://www.wikidata.org/entity/Q131422008,arte religiosa
http://www.wikidata.org/entity/Q131422009,arte religiosa
http://www.wikidata.org/entity/Q131422014,arte religiosa
http://www.wikidata.org/entity/Q131422015,arte religiosa
http://www.wikidata.org/entity/Q131422012,arte religiosa
http://www.wikidata.org/entity/Q131422013,
http://www.wikidata.org/entity/Q131422018,arte religiosa
http://www.wikidata.org/entity/Q131422019,arte religiosa
http://www.wikidata.org/entity/Q131422016,arte religiosa
http://www.wikidata.org/entity/Q131422017,arte religiosa
http://www.wikidata.org/entity/Q131422022,arte religiosa
http://www.wikidata.org/entity/Q131422020,
http://www.wikidata.org/entity/Q131422021,arte religiosa
http://www.wikidata.org/entity/Q131422030,
http://www.wikidata.org/entity/Q131422031,
http://www.wikidata.org/entity/Q131422028,
http://www.wikidata.org/entity/Q131422029,
http://www.wikidata.org/entity/Q131422036,
http://www.wikidata.org/entity/Q131449651,
http://www.wikidata.org/entity/Q131449654,
http://www.wikidata.org/entity/Q131449662,
http://www.wikidata.org/entity/Q131449660,
http://www.wikidata.org/entity/Q131449661,
http://www.wikidata.org/entity/Q131449667,
http://www.wikidata.org/entity/Q131449675,
http://www.wikidata.org/entity/Q131449678,
http://www.wikidata.org/entity/Q131449679,
http://www.wikidata.org/entity/Q131449676,
http://www.wikidata.org/entity/Q131449680,
http://www.wikidata.org/entity/Q131449695,
http://www.wikidata.org/entity/Q131449693,
http://www.wikidata.org/entity/Q131449700,
http://www.wikidata.org/entity/Q131449706,
http://www.wikidata.org/entity/Q131449707,
http://www.wikidata.org/entity/Q131449704,
http://www.wikidata.org/entity/Q131449705,ritratto
http://www.wikidata.org/entity/Q131450079,
http://www.wikidata.org/entity/Q131450082,
http://www.wikidata.org/entity/Q131450086,
http://www.wikidata.org/entity/Q131450087,
http://www.wikidata.org/entity/Q131450084,arte religiosa
http://www.wikidata.org/entity/Q131450085,
http://www.wikidata.org/entity/Q131450090,arte religiosa
http://www.wikidata.org/entity/Q131450089,arte religiosa
http://www.wikidata.org/entity/Q131450094,arte religiosa
http://www.wikidata.org/entity/Q131450095,arte religiosa
http://www.wikidata.org/entity/Q131450092,arte religiosa
http://www.wikidata.org/entity/Q131450093,arte religiosa
http://www.wikidata.org/entity/Q131450098,arte religiosa
http://www.wikidata.org/entity/Q131450099,arte religiosa
http://www.wikidata.org/entity/Q131450096,arte religiosa
http://www.wikidata.org/entity/Q131450103,arte religiosa
http://www.wikidata.org/entity/Q131450100,arte religiosa
http://www.wikidata.org/entity/Q131450107,arte religiosa
http://www.wikidata.org/entity/Q131450104,arte religiosa
http://www.wikidata.org/entity/Q131450105,arte religiosa
http://www.wikidata.org/entity/Q131450111,arte religiosa
http://www.wikidata.org/entity/Q131450108,arte religiosa
http://www.wikidata.org/entity/Q131450109,arte religiosa
http://www.wikidata.org/entity/Q131450114,arte religiosa
http://www.wikidata.org/entity/Q131450115,arte religiosa
http://www.wikidata.org/entity/Q131450112,arte religiosa
http://www.wikidata.org/entity/Q131450118,
http://www.wikidata.org/entity/Q131450119,
http://www.wikidata.org/entity/Q131450116,
http://www.wikidata.org/entity/Q131450122,
http://www.wikidata.org/entity/Q131450123,
http://www.wikidata.org/entity/Q131450120,
http://www.wikidata.org/entity/Q131450126,arte religiosa
http://www.wikidata.org/entity/Q131450127,
http://www.wikidata.org/entity/Q131450124,arte religiosa
http://www.wikidata.org/entity/Q131450125,arte religiosa
http://www.wikidata.org/entity/Q131450134,
http://www.wikidata.org/entity/Q131450135,
http://www.wikidata.org/entity/Q131450132,
http://www.wikidata.org/entity/Q131450133,
http://www.wikidata.org/entity/Q131450138,
http://www.wikidata.org/entity/Q131450136,
http://www.wikidata.org/entity/Q131450142,
http://www.wikidata.org/entity/Q131450146,arte religiosa
http://www.wikidata.org/entity/Q131450144,
http://www.wikidata.org/entity/Q131450145,arte religiosa
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,arte religiosa
http://www.wikidata.org/entity/Q131450149,arte religiosa
http://www.wikidata.org/entity/Q131450154,
http://www.wikidata.org/entity/Q131450152,
http://www.wikidata.org/entity/Q131450153,
http://www.wikidata.org/entity/Q131450161,
http://www.wikidata.org/entity/Q131463514,ritratto
http://www.wikidata.org/entity/Q131501600,
http://www.wikidata.org/entity/Q131501606,arte religiosa
http://www.wikidata.org/entity/Q131501607,
http://www.wikidata.org/entity/Q131501608,
http://www.wikidata.org/entity/Q131501614,arte religiosa
http://www.wikidata.org/entity/Q131501612,arte religiosa
http://www.wikidata.org/entity/Q131501619,arte religiosa
http://www.wikidata.org/entity/Q131501617,arte religiosa
http://www.wikidata.org/entity/Q131501620,arte religiosa
http://www.wikidata.org/entity/Q131501633,
http://www.wikidata.org/entity/Q131501639,
http://www.wikidata.org/entity/Q131501643,
http://www.wikidata.org/entity/Q131501646,arte religiosa
http://www.wikidata.org/entity/Q131501645,arte religiosa
http://www.wikidata.org/entity/Q131501651,arte religiosa
http://www.wikidata.org/entity/Q131501649,arte religiosa
http://www.wikidata.org/entity/Q131501655,
http://www.wikidata.org/entity/Q131501653,arte religiosa
http://www.wikidata.org/entity/Q131501658,
http://www.wikidata.org/entity/Q131501663,arte religiosa
http://www.wikidata.org/entity/Q131501661,
http://www.wikidata.org/entity/Q131501666,
http://www.wikidata.org/entity/Q131501667,arte religiosa
http://www.wikidata.org/entity/Q131501671,
http://www.wikidata.org/entity/Q131501672,
http://www.wikidata.org/entity/Q131501678,
http://www.wikidata.org/entity/Q131501683,
http://www.wikidata.org/entity/Q131501690,
http://www.wikidata.org/entity/Q131501691,arte religiosa
http://www.wikidata.org/entity/Q131501711,arte religiosa
http://www.wikidata.org/entity/Q131501712,
http://www.wikidata.org/entity/Q131501724,
http://www.wikidata.org/entity/Q131501744,
http://www.wikidata.org/entity/Q131501750,
http://www.wikidata.org/entity/Q131501755,
http://www.wikidata.org/entity/Q131501753,
http://www.wikidata.org/entity/Q131501759,
http://www.wikidata.org/entity/Q131501756,
http://www.wikidata.org/entity/Q131501763,
http://www.wikidata.org/entity/Q131501770,
http://www.wikidata.org/entity/Q131501775,
http://www.wikidata.org/entity/Q131501773,
http://www.wikidata.org/entity/Q131501784,
http://www.wikidata.org/entity/Q131501791,arte religiosa
http://www.wikidata.org/entity/Q131501788,
http://www.wikidata.org/entity/Q131501793,
http://www.wikidata.org/entity/Q131501796,
http://www.wikidata.org/entity/Q131501797,
http://www.wikidata.org/entity/Q131501800,
http://www.wikidata.org/entity/Q131501801,
http://www.wikidata.org/entity/Q131501805,arte religiosa
http://www.wikidata.org/entity/Q131501811,
http://www.wikidata.org/entity/Q131501818,
http://www.wikidata.org/entity/Q131501816,
http://www.wikidata.org/entity/Q131501821,
http://www.wikidata.org/entity/Q131501826,arte religiosa
http://www.wikidata.org/entity/Q131501830,
http://www.wikidata.org/entity/Q131501842,arte religiosa
http://www.wikidata.org/entity/Q131501847,arte religiosa
http://www.wikidata.org/entity/Q131501852,arte religiosa
http://www.wikidata.org/entity/Q131501859,
http://www.wikidata.org/entity/Q131542580,
http://www.wikidata.org/entity/Q131542581,
http://www.wikidata.org/entity/Q131542585,
http://www.wikidata.org/entity/Q131542595,
http://www.wikidata.org/entity/Q131542596,
http://www.wikidata.org/entity/Q131542607,
http://www.wikidata.org/entity/Q131542610,
http://www.wikidata.org/entity/Q131542611,
http://www.wikidata.org/entity/Q131542609,ritratto
http://www.wikidata.org/entity/Q131542614,arte religiosa
http://www.wikidata.org/entity/Q131542615,
http://www.wikidata.org/entity/Q131543565,
http://www.wikidata.org/entity/Q131543603,
http://www.wikidata.org/entity/Q131543624,pittura mitologica
http://www.wikidata.org/entity/Q131543631,arte religiosa
http://www.wikidata.org/entity/Q131543629,arte religiosa
http://www.wikidata.org/entity/Q131543651,
http://www.wikidata.org/entity/Q131543648,
http://www.wikidata.org/entity/Q131543655,
http://www.wikidata.org/entity/Q131543653,
http://www.wikidata.org/entity/Q131543672,arte di genere
http://www.wikidata.org/entity/Q131543680,
http://www.wikidata.org/entity/Q131546415,
http://www.wikidata.org/entity/Q131546421,arte religiosa
http://www.wikidata.org/entity/Q131546426,arte religiosa
http://www.wikidata.org/entity/Q131546425,arte religiosa
http://www.wikidata.org/entity/Q131546428,
http://www.wikidata.org/entity/Q131546441,
http://www.wikidata.org/entity/Q131546444,
http://www.wikidata.org/entity/Q131546449,
http://www.wikidata.org/entity/Q131546458,
http://www.wikidata.org/entity/Q131546462,arte religiosa
http://www.wikidata.org/entity/Q131546463,arte religiosa
http://www.wikidata.org/entity/Q131546466,
http://www.wikidata.org/entity/Q131546465,arte religiosa
http://www.wikidata.org/entity/Q131546469,arte religiosa
http://www.wikidata.org/entity/Q131546475,
http://www.wikidata.org/entity/Q131546484,
http://www.wikidata.org/entity/Q131546485,
http://www.wikidata.org/entity/Q131546494,arte religiosa
http://www.wikidata.org/entity/Q131546493,
http://www.wikidata.org/entity/Q131546499,
http://www.wikidata.org/entity/Q131546506,
http://www.wikidata.org/entity/Q131546510,
http://www.wikidata.org/entity/Q131546508,
http://www.wikidata.org/entity/Q131546509,
http://www.wikidata.org/entity/Q131546515,arte religiosa
http://www.wikidata.org/entity/Q131546516,
http://www.wikidata.org/entity/Q131546517,
http://www.wikidata.org/entity/Q131546520,
http://www.wikidata.org/entity/Q131546525,
http://www.wikidata.org/entity/Q131546551,
http://www.wikidata.org/entity/Q131546552,
http://www.wikidata.org/entity/Q131546553,
http://www.wikidata.org/entity/Q131546582,
http://www.wikidata.org/entity/Q131546581,
http://www.wikidata.org/entity/Q131546599,ritratto
http://www.wikidata.org/entity/Q131546602,ritratto
http://www.wikidata.org/entity/Q131546603,
http://www.wikidata.org/entity/Q131557338,arte religiosa
http://www.wikidata.org/entity/Q131557340,
http://www.wikidata.org/entity/Q131557341,
http://www.wikidata.org/entity/Q131557374,arte religiosa
http://www.wikidata.org/entity/Q131557372,arte religiosa
http://www.wikidata.org/entity/Q131557373,arte religiosa
http://www.wikidata.org/entity/Q131557376,
http://www.wikidata.org/entity/Q131557436,
http://www.wikidata.org/entity/Q131557458,
http://www.wikidata.org/entity/Q131557464,
http://www.wikidata.org/entity/Q131557484,
http://www.wikidata.org/entity/Q131557662,arte religiosa
http://www.wikidata.org/entity/Q131557664,
http://www.wikidata.org/entity/Q131557854,ritratto
http://www.wikidata.org/entity/Q131557866,
http://www.wikidata.org/entity/Q131557871,
http://www.wikidata.org/entity/Q131557868,
http://www.wikidata.org/entity/Q131557880,
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,ritratto
http://www.wikidata.org/entity/Q131559177,ritratto
http://www.wikidata.org/entity/Q131559182,
http://www.wikidata.org/entity/Q131559183,ritratto
http://www.wikidata.org/entity/Q131559181,
http://www.wikidata.org/entity/Q131559187,
http://www.wikidata.org/entity/Q131559184,ritratto
http://www.wikidata.org/entity/Q131559202,ritratto
http://www.wikidata.org/entity/Q131559216,
http://www.wikidata.org/entity/Q131561164,
http://www.wikidata.org/entity/Q131561170,ritratto; ritratto di gruppo
http://www.wikidata.org/entity/Q131561666,
http://www.wikidata.org/entity/Q131561678,
http://www.wikidata.org/entity/Q131561677,
http://www.wikidata.org/entity/Q131561688,
http://www.wikidata.org/entity/Q131561692,
http://www.wikidata.org/entity/Q131563724,ritratto
http://www.wikidata.org/entity/Q131564536,arte di genere
http://www.wikidata.org/entity/Q131564617,
http://www.wikidata.org/entity/Q131564870,
http://www.wikidata.org/entity/Q131564871,
