id,artisti
http://www.wikidata.org/entity/Q117086970,Emilio Magistretti (maschio)
http://www.wikidata.org/entity/Q117161791,Giovanni Mazone (maschio)
http://www.wikidata.org/entity/Q117162400,Giuseppe Frascheri (maschio)
http://www.wikidata.org/entity/Q117164043,Lorenzo Fasolo (maschio)
http://www.wikidata.org/entity/Q117188285,Teodoro Matteini (maschio)
http://www.wikidata.org/entity/Q117304805,Guercino (maschio)
http://www.wikidata.org/entity/Q117323711,Fra' Galgario (maschio)
http://www.wikidata.org/entity/Q117338080,Fra' Galgario (maschio)
http://www.wikidata.org/entity/Q117408489,Annibale Gatti (maschio)
http://www.wikidata.org/entity/Q117408743,Lorenzo Fasolo (maschio)
http://www.wikidata.org/entity/Q117408881,Luciano Borzone (maschio)
http://www.wikidata.org/entity/Q117427024,Pontormo (maschio)
http://www.wikidata.org/entity/Q117428285,Nicolò Barabino (maschio)
http://www.wikidata.org/entity/Q117428543,Orazio De Ferrari (maschio)
http://www.wikidata.org/entity/Q117428772,Domenico Piola (maschio)
http://www.wikidata.org/entity/Q117430308,Taddeo di Bartolo (maschio)
http://www.wikidata.org/entity/Q117430437,Valerio Castello (maschio)
http://www.wikidata.org/entity/Q117447676,Pontormo (maschio)
http://www.wikidata.org/entity/Q117470090,Pontormo (maschio)
http://www.wikidata.org/entity/Q117708969,Pontormo (maschio)
http://www.wikidata.org/entity/Q117715996,Simone Martini (maschio)
http://www.wikidata.org/entity/Q117753177,Giuseppe Bazzani (maschio)
http://www.wikidata.org/entity/Q117803973,Pierre Subleyras (maschio)
http://www.wikidata.org/entity/Q117826019,Achille Boschi (maschio)
http://www.wikidata.org/entity/Q117832067,Guido Reni (maschio)
http://www.wikidata.org/entity/Q117834449,Margaritone d'Arezzo (maschio)
http://www.wikidata.org/entity/Q117834473,Margaritone d'Arezzo (maschio)
http://www.wikidata.org/entity/Q117834509,Il Bacchiacca (maschio)
http://www.wikidata.org/entity/Q117834674,Il Bacchiacca (maschio)
http://www.wikidata.org/entity/Q117834758,Pier Francesco Foschi (maschio)
http://www.wikidata.org/entity/Q117834806,Pier Francesco Foschi (maschio)
http://www.wikidata.org/entity/Q117834885,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q117848663,Francesco Salviati (maschio); Carlo Portelli (maschio)
http://www.wikidata.org/entity/Q117848804,Antonio di Donnino di Domenico (maschio)
http://www.wikidata.org/entity/Q117848843,Battista Franco (maschio)
http://www.wikidata.org/entity/Q117848873,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q117849453,Jacone (maschio)
http://www.wikidata.org/entity/Q117849868,Jacone (maschio)
http://www.wikidata.org/entity/Q117850467,Jacone (maschio)
http://www.wikidata.org/entity/Q117949491,Giovanni Antonio Sogliani (maschio)
http://www.wikidata.org/entity/Q117950829,Il Bacchiacca (maschio)
http://www.wikidata.org/entity/Q118121260,Scipione Pulzone (maschio)
http://www.wikidata.org/entity/Q118138029,Giovanni Domenico Porta (maschio)
http://www.wikidata.org/entity/Q118140584,Philip de László (maschio)
http://www.wikidata.org/entity/Q118273001,Paolo Gerolamo Brusco (maschio)
http://www.wikidata.org/entity/Q118277328,Andrea Semino (maschio)
http://www.wikidata.org/entity/Q118287906,Francesco Fracanzano (maschio)
http://www.wikidata.org/entity/Q118368958,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q118383381,Augusto Bastianini (maschio)
http://www.wikidata.org/entity/Q118383458,Augusto Bastianini (maschio)
http://www.wikidata.org/entity/Q118384137,Augusto Bastianini (maschio)
http://www.wikidata.org/entity/Q118398891,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q118399101,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q118522639,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q118522898,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q118590751,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q118601577,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q118605466,Bartolomeo della Gatta (maschio)
http://www.wikidata.org/entity/Q118606399,Bartolomeo della Gatta (maschio)
http://www.wikidata.org/entity/Q118611138,Domenico Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q118641092,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q118675903,Domenico Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q118678052,Pedro de Rubiales (maschio)
http://www.wikidata.org/entity/Q118680631,Francesco Vecellio (maschio)
http://www.wikidata.org/entity/Q118724762,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q118725088,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q118725638,Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q118822913,Cosimo Rosselli (maschio)
http://www.wikidata.org/entity/Q118835177,Taddeo Zuccari (maschio)
http://www.wikidata.org/entity/Q118868275,Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q118869818,Domenico Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q118873919,Sandro Botticelli (maschio); Piero del Pollaiolo (maschio)
http://www.wikidata.org/entity/Q118898180,Andrea Previtali (maschio)
http://www.wikidata.org/entity/Q118905108,Taddeo Zuccari (maschio)
http://www.wikidata.org/entity/Q118978047,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q119008888,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q119010849,Federico Zuccari (maschio)
http://www.wikidata.org/entity/Q119164762,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q119169372,Alessandro Lanfredini (maschio)
http://www.wikidata.org/entity/Q119292565,Perugino (maschio)
http://www.wikidata.org/entity/Q119353076,Andrea Mantegna (maschio)
http://www.wikidata.org/entity/Q119398059,Thomas Lawrence (maschio)
http://www.wikidata.org/entity/Q119404568,Federico Zuccari (maschio)
http://www.wikidata.org/entity/Q119443390,Filippino Lippi (maschio)
http://www.wikidata.org/entity/Q119443609,Filippino Lippi (maschio)
http://www.wikidata.org/entity/Q119493466,Pinturicchio (maschio)
http://www.wikidata.org/entity/Q119496040,Giovanni Maria Morandi (maschio)
http://www.wikidata.org/entity/Q119574411,Alesso Baldovinetti (maschio)
http://www.wikidata.org/entity/Q119702756,Francesco Alberi (maschio)
http://www.wikidata.org/entity/Q119819515,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q119846277,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q120311223,Perugino (maschio)
http://www.wikidata.org/entity/Q120317949,Perugino (maschio)
http://www.wikidata.org/entity/Q120401056,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q120488471,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q120488611,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q115431741,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q115434462,Sebastiano del Piombo (maschio)
http://www.wikidata.org/entity/Q115452504,Andrea Lilli (maschio)
http://www.wikidata.org/entity/Q115470798,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q115484898,Niccolò Ricciolini (maschio)
http://www.wikidata.org/entity/Q115512129,Niccolò Ricciolini (maschio)
http://www.wikidata.org/entity/Q115522910,Niccolò Ricciolini (maschio)
http://www.wikidata.org/entity/Q115555506,Niccolò Ricciolini (maschio)
http://www.wikidata.org/entity/Q115589005,Bergognone (maschio)
http://www.wikidata.org/entity/Q115652286,Sandro Botticelli (maschio)
http://www.wikidata.org/entity/Q115669298,Angelo Caroselli (maschio)
http://www.wikidata.org/entity/Q115680005,Fra Bartolomeo (maschio)
http://www.wikidata.org/entity/Q115707472,Giuseppe Frascaroli (maschio)
http://www.wikidata.org/entity/Q115727218,Salvator Rosa (maschio)
http://www.wikidata.org/entity/Q115770576,Guglielmo De Sanctis (maschio)
http://www.wikidata.org/entity/Q115776591,Nicolaos Tzafouris (maschio)
http://www.wikidata.org/entity/Q115787659,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q115788237,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q115796466,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q115798316,Prospero Fontana (maschio)
http://www.wikidata.org/entity/Q115821855,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q115821974,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q115839852,Federico Barocci (maschio)
http://www.wikidata.org/entity/Q115862528,Ercole Graziani (maschio)
http://www.wikidata.org/entity/Q115863339,Passignano (maschio)
http://www.wikidata.org/entity/Q116259243,Giovanni Boldini (maschio)
http://www.wikidata.org/entity/Q116259790,Giovanni Boldini (maschio)
http://www.wikidata.org/entity/Q116270130,Alessandro Varotari (maschio)
http://www.wikidata.org/entity/Q116414251,Philip de László (maschio)
http://www.wikidata.org/entity/Q116734952,Carlo Bonatto Minella (maschio)
http://www.wikidata.org/entity/Q116771349,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q116771885,Jacopo Tintoretto (maschio); Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q116772186,Pedro Berruguete (maschio); Giusto di Gand (maschio)
http://www.wikidata.org/entity/Q116779908,Jacopo Bassano (maschio)
http://www.wikidata.org/entity/Q116780072,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q116780670,Adeodato Malatesta (maschio)
http://www.wikidata.org/entity/Q116786123,Gaspare Mattioli (maschio)
http://www.wikidata.org/entity/Q116802769,Leandro Bassano (maschio)
http://www.wikidata.org/entity/Q116804064,Jacopo Palma il Giovane (maschio); Giuseppe Porta (maschio)
http://www.wikidata.org/entity/Q116804839,Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q116805369,Domenico Robusti (maschio)
http://www.wikidata.org/entity/Q116806301,Matteo Ponzone (maschio)
http://www.wikidata.org/entity/Q116807092,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q116875391,Pontormo (maschio)
http://www.wikidata.org/entity/Q116912669,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q116912674,Gerard van Honthorst (maschio)
http://www.wikidata.org/entity/Q116912676,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q116912704,Juan Bautista Martínez del Mazo (maschio)
http://www.wikidata.org/entity/Q116912709,Hyacinthe Rigaud (maschio)
http://www.wikidata.org/entity/Q116912724,Gerard van Honthorst (maschio)
http://www.wikidata.org/entity/Q116920763,Maestro di Badia a Isola (maschio)
http://www.wikidata.org/entity/Q116920783,Philip de László (maschio)
http://www.wikidata.org/entity/Q116938047,Beato Angelico (maschio)
http://www.wikidata.org/entity/Q116943395,Maestro di Santa Maria Primerana (maschio)
http://www.wikidata.org/entity/Q116943590,Niccolò di Segna (maschio)
http://www.wikidata.org/entity/Q116943795,Maestro del Polittico della Cappella Medici (maschio)
http://www.wikidata.org/entity/Q116944959,Taddeo Gaddi (maschio)
http://www.wikidata.org/entity/Q116944960,Taddeo Gaddi (maschio)
http://www.wikidata.org/entity/Q116945667,Bernardo Daddi (maschio)
http://www.wikidata.org/entity/Q116955599,Taddeo Gaddi (maschio)
http://www.wikidata.org/entity/Q116957155,Francesco di Neri da Volterra (maschio)
http://www.wikidata.org/entity/Q116968267,Guariento di Arpo (maschio)
http://www.wikidata.org/entity/Q116984810,Lorenzo di Niccolò di Martino (maschio)
http://www.wikidata.org/entity/Q116984873,Sassetta (maschio)
http://www.wikidata.org/entity/Q116985089,Sassetta (maschio)
http://www.wikidata.org/entity/Q116985263,Sano di Pietro (maschio)
http://www.wikidata.org/entity/Q116985325,Vecchietta (maschio)
http://www.wikidata.org/entity/Q116985346,Luca Signorelli (maschio)
http://www.wikidata.org/entity/Q116989564,Michele Ciampanti (maschio)
http://www.wikidata.org/entity/Q116990427,Domenico Ghirlandaio (maschio); Sebastiano Mainardi (maschio)
http://www.wikidata.org/entity/Q116991105,Piero di Cosimo (maschio)
http://www.wikidata.org/entity/Q116991906,Piero di Cosimo (maschio)
http://www.wikidata.org/entity/Q116992418,Cosmè Tura (maschio)
http://www.wikidata.org/entity/Q116993372,Ercole de' Roberti (maschio)
http://www.wikidata.org/entity/Q116993384,Ercole de' Roberti (maschio)
http://www.wikidata.org/entity/Q116993417,Ercole de' Roberti (maschio)
http://www.wikidata.org/entity/Q116994722,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q116994793,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q116995512,Battista Dossi (maschio)
http://www.wikidata.org/entity/Q117005860,Francesco del Prato (maschio)
http://www.wikidata.org/entity/Q117005926,Lorenzo Tiepolo (maschio)
http://www.wikidata.org/entity/Q117005980,Giambattista Tiepolo (maschio)
http://www.wikidata.org/entity/Q117023915,Defendente Ferrari (maschio)
http://www.wikidata.org/entity/Q117024956,Agostino Ratti (maschio)
http://www.wikidata.org/entity/Q117034670,Maestro del Bigallo (maschio)
http://www.wikidata.org/entity/Q117034906,Maestro del Trittico Horne (maschio)
http://www.wikidata.org/entity/Q117034996,Bartolomeo di Fruosino (maschio)
http://www.wikidata.org/entity/Q117035037,Pietro di Giovanni d'Ambrogio (maschio)
http://www.wikidata.org/entity/Q117035093,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q117040607,Michele Pannonio (maschio)
http://www.wikidata.org/entity/Q117041748,Marco Zoppo (maschio)
http://www.wikidata.org/entity/Q117041785,Antonio Semino (maschio)
http://www.wikidata.org/entity/Q117042320,Giovanni Battista Cavalletto (maschio)
http://www.wikidata.org/entity/Q117042984,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q117043824,Ortolano (maschio)
http://www.wikidata.org/entity/Q117044144,Teramo Piaggio (maschio)
http://www.wikidata.org/entity/Q117051271,Orazio Borgianni (maschio)
http://www.wikidata.org/entity/Q117051307,Bernardo Castello (maschio)
http://www.wikidata.org/entity/Q117051343,Bernardo Castello (maschio)
http://www.wikidata.org/entity/Q117051893,Domenichino (maschio)
http://www.wikidata.org/entity/Q79026167,Giovanni Battista Pittoni (maschio)
http://www.wikidata.org/entity/Q79151177,Franz Xaver Winterhalter (maschio)
http://www.wikidata.org/entity/Q79859145,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q80824471,Baldassarre d'Este (maschio)
http://www.wikidata.org/entity/Q81089309,Ludovico Mazzolino (maschio)
http://www.wikidata.org/entity/Q86674601,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q87469267,Bicci di Lorenzo (maschio)
http://www.wikidata.org/entity/Q88164010,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q88416397,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q89034154,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q89035643,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q89039593,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q89697566,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q90291195,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q93520523,Biagio Bellotti (maschio)
http://www.wikidata.org/entity/Q93631317,Ambrogio Bellotti (maschio)
http://www.wikidata.org/entity/Q94634547,Cesare Fiori (maschio)
http://www.wikidata.org/entity/Q94636244,Ambrogio Figino (maschio)
http://www.wikidata.org/entity/Q96025421,Francesco Salemi (maschio); Francesco Salviati (maschio)
http://www.wikidata.org/entity/Q96192148,Francesco Filippini (maschio)
http://www.wikidata.org/entity/Q97065805,Bernardino Campi (maschio)
http://www.wikidata.org/entity/Q97463134,Francesco Palvisino (maschio)
http://www.wikidata.org/entity/Q97933450,Carlo Dolci (maschio)
http://www.wikidata.org/entity/Q98545387,Jusepe de Ribera (maschio)
http://www.wikidata.org/entity/Q98925578,Enrico Crespi (maschio)
http://www.wikidata.org/entity/Q98925663,Enrico Crespi (maschio)
http://www.wikidata.org/entity/Q99323182,Carlo Frithjof Smith (maschio)
http://www.wikidata.org/entity/Q99937752,Gino Severini (maschio)
http://www.wikidata.org/entity/Q100273549,Clemente Alberi (maschio)
http://www.wikidata.org/entity/Q100502707,Clemente Alberi (maschio)
http://www.wikidata.org/entity/Q101853163,Ercole Ramazzani (maschio)
http://www.wikidata.org/entity/Q101984696,Ercole Ramazzani (maschio)
http://www.wikidata.org/entity/Q103823905,Raffaello Sanzio (maschio)
http://www.wikidata.org/entity/Q103847443,Allegretto Nuzi (maschio)
http://www.wikidata.org/entity/Q103884105,Jacopo Ligozzi (maschio)
http://www.wikidata.org/entity/Q104117302,Marco Cardisco (maschio)
http://www.wikidata.org/entity/Q104832804,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q104902739,Emilio Magistretti (maschio)
http://www.wikidata.org/entity/Q104963266,Francesco Morone (maschio)
http://www.wikidata.org/entity/Q104966980,Giuseppe Abbati (maschio)
http://www.wikidata.org/entity/Q104999859,Mosè Bianchi (maschio)
http://www.wikidata.org/entity/Q105001687,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q105001950,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q105005172,Antonio Pasinetti (maschio)
http://www.wikidata.org/entity/Q105010125,Giulio Rossi (maschio)
http://www.wikidata.org/entity/Q105010402,Aldo Raimondi (maschio)
http://www.wikidata.org/entity/Q105025725,Rutilio Manetti (maschio)
http://www.wikidata.org/entity/Q105070713,Luigi Zago (maschio)
http://www.wikidata.org/entity/Q105544193,Girolamo Imparato (maschio)
http://www.wikidata.org/entity/Q105754329,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q105760555,Giuseppe Zais (maschio)
http://www.wikidata.org/entity/Q105773240,Perin del Vaga (maschio)
http://www.wikidata.org/entity/Q105882065,Francesco De Mura (maschio)
http://www.wikidata.org/entity/Q105906293,Ippolito Caffi (maschio)
http://www.wikidata.org/entity/Q105942793,Niccolò de Simone (maschio)
http://www.wikidata.org/entity/Q105942808,Leonardo Castellano (maschio)
http://www.wikidata.org/entity/Q106172341,Henriette Lorimier (femmina)
http://www.wikidata.org/entity/Q106547526,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q106570155,Jeanne-Elisabeth Chaudet (femmina)
http://www.wikidata.org/entity/Q106575251,Andrea del Sarto (maschio)
http://www.wikidata.org/entity/Q106649932,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q106684238,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q106766906,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q106766907,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q106857023,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q106863540,Battista Dossi (maschio)
http://www.wikidata.org/entity/Q107132227,Adriaen van der Werff (maschio)
http://www.wikidata.org/entity/Q107171794,Louis Gauffier (maschio)
http://www.wikidata.org/entity/Q107254346,Hyacinthe Rigaud (maschio)
http://www.wikidata.org/entity/Q107273576,Andrea del Sarto (maschio)
http://www.wikidata.org/entity/Q107311733,Innocenzo Ansaldi (maschio)
http://www.wikidata.org/entity/Q107440131,Sebastiano Mazzoni (maschio)
http://www.wikidata.org/entity/Q107467842,Pietro della Vecchia (maschio)
http://www.wikidata.org/entity/Q107496570,Antoine Cécile Hortense Haudebourt-Lescot (femmina)
http://www.wikidata.org/entity/Q107522400,Umberto Boccioni (maschio)
http://www.wikidata.org/entity/Q107720702,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q108123187,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q108123188,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q108292260,Alessandro Allori (maschio)
http://www.wikidata.org/entity/Q108314527,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q108335985,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q108584832,Spinello Aretino (maschio)
http://www.wikidata.org/entity/Q108783372,Giacomo Raibolini (maschio)
http://www.wikidata.org/entity/Q108799898,Margaritone d'Arezzo (maschio)
http://www.wikidata.org/entity/Q108900483,Pietro Lorenzetti (maschio)
http://www.wikidata.org/entity/Q108917715,Antonio Rotta (maschio)
http://www.wikidata.org/entity/Q108917736,Antonio Rotta (maschio)
http://www.wikidata.org/entity/Q108921968,Francesco Podesti (maschio)
http://www.wikidata.org/entity/Q108922744,Francesco Podesti (maschio)
http://www.wikidata.org/entity/Q109798688,Justus Sustermans (maschio)
http://www.wikidata.org/entity/Q109913006,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q109913050,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q109914012,Giuseppe Amisani (maschio)
http://www.wikidata.org/entity/Q109928591,Jacopo Palma il Vecchio (maschio); Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q109937746,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q110009768,Adriano Gajoni (maschio)
http://www.wikidata.org/entity/Q110015681,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q110039871,Luigi Bechi (maschio)
http://www.wikidata.org/entity/Q110062892,Antonio Mancini (maschio)
http://www.wikidata.org/entity/Q110227186,Antonio Balestra (maschio)
http://www.wikidata.org/entity/Q131604610,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131613578,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131613579,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613581,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131613590,Pietro Longhi (maschio)
http://www.wikidata.org/entity/Q131613591,Marco Vinicio Carelli (maschio)
http://www.wikidata.org/entity/Q131613594,Franco Benevelli (maschio)
http://www.wikidata.org/entity/Q131613593,Luigi Montanarini (maschio)
http://www.wikidata.org/entity/Q131613596,Gianni Dova (maschio)
http://www.wikidata.org/entity/Q131613597,Aligi Sassu (maschio)
http://www.wikidata.org/entity/Q131613607,Luca Campano (maschio)
http://www.wikidata.org/entity/Q131613605,Fiorenzo Tomea (maschio)
http://www.wikidata.org/entity/Q131613610,Enzo Morelli (maschio)
http://www.wikidata.org/entity/Q131613608,Pier Ceresa (maschio)
http://www.wikidata.org/entity/Q131613615,Luigi Vittorio Lotesto (maschio)
http://www.wikidata.org/entity/Q131613627,Vittore Frattini (maschio)
http://www.wikidata.org/entity/Q131613630,Gianfranco Goberti (maschio)
http://www.wikidata.org/entity/Q131613631,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131613629,Riccardo Trapani (maschio)
http://www.wikidata.org/entity/Q131613632,Raffaello Sanzio (maschio)
http://www.wikidata.org/entity/Q131613648,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613655,Giacomo Grosso (maschio)
http://www.wikidata.org/entity/Q131613659,Giuseppe De Luca (maschio)
http://www.wikidata.org/entity/Q131613657,William Ottolini (maschio)
http://www.wikidata.org/entity/Q131613675,Jacob Ferdinand Voet (maschio)
http://www.wikidata.org/entity/Q131613679,Franco Ruspetti (maschio)
http://www.wikidata.org/entity/Q131613676,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131613680,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613706,Francesco Paolo Michetti (maschio)
http://www.wikidata.org/entity/Q131613704,Gioxe De Micheli (maschio)
http://www.wikidata.org/entity/Q131613705,Sante Monachesi (maschio)
http://www.wikidata.org/entity/Q131613711,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613714,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613715,Eugenio Tomiolo (maschio)
http://www.wikidata.org/entity/Q131613713,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613716,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613717,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613722,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613723,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613721,Innocente Salvini (maschio)
http://www.wikidata.org/entity/Q131613731,Franciabigio (maschio)
http://www.wikidata.org/entity/Q131613729,Évariste Carpentier (maschio)
http://www.wikidata.org/entity/Q131613734,Perugino (maschio)
http://www.wikidata.org/entity/Q131613732,Jacopo Bellini (maschio)
http://www.wikidata.org/entity/Q131613739,Achille Funi (maschio)
http://www.wikidata.org/entity/Q131613742,Lorenzo Monaco (maschio)
http://www.wikidata.org/entity/Q131613740,Raffaello Sanzio (maschio)
http://www.wikidata.org/entity/Q131613741,Ercole de' Roberti (maschio)
http://www.wikidata.org/entity/Q131613746,Perin del Vaga (maschio)
http://www.wikidata.org/entity/Q131613745,Cristoforo De Amicis (maschio)
http://www.wikidata.org/entity/Q131613748,Umberto Faini (maschio)
http://www.wikidata.org/entity/Q131613786,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613787,Bruno Saetti (maschio)
http://www.wikidata.org/entity/Q131613784,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613785,Guercino (maschio)
http://www.wikidata.org/entity/Q131613797,Luca Campano (maschio)
http://www.wikidata.org/entity/Q131613820,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613821,Giovanni Segantini (maschio)
http://www.wikidata.org/entity/Q131613826,Nicolò dell'Abate (maschio)
http://www.wikidata.org/entity/Q131613825,Lorenzo Monaco (maschio)
http://www.wikidata.org/entity/Q131613832,Duccio di Buoninsegna (maschio)
http://www.wikidata.org/entity/Q131613833,Il Sodoma (maschio)
http://www.wikidata.org/entity/Q131613868,Niccolò Cassana (maschio)
http://www.wikidata.org/entity/Q131613875,"Massimo ""Antime"" Parietti (maschio)"
http://www.wikidata.org/entity/Q131613879,Augusto Alvini (maschio)
http://www.wikidata.org/entity/Q131613880,Giovanni Brancaccio (maschio)
http://www.wikidata.org/entity/Q131613890,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613891,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131613888,Domenico Fiasella (maschio)
http://www.wikidata.org/entity/Q131613892,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131613900,Caravaggio (maschio)
http://www.wikidata.org/entity/Q131613901,Raffaello Sanzio (maschio)
http://www.wikidata.org/entity/Q131613904,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131613905,Liborio Coccetti (maschio)
http://www.wikidata.org/entity/Q131613914,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613915,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613912,Gianfilippo Usellini (maschio)
http://www.wikidata.org/entity/Q131613913,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613916,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q131613917,Umberto Boccioni (maschio)
http://www.wikidata.org/entity/Q131613922,Giacomo Ceruti (maschio)
http://www.wikidata.org/entity/Q131613926,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613927,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613924,Il Sodoma (maschio)
http://www.wikidata.org/entity/Q131613925,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613930,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613928,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613929,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131613939,Jacopo del Casentino (maschio)
http://www.wikidata.org/entity/Q131613968,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q131613974,Giacomo Grosso (maschio)
http://www.wikidata.org/entity/Q131613982,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q131613980,Franco Benevelli (maschio)
http://www.wikidata.org/entity/Q131617883,Volterrano (maschio)
http://www.wikidata.org/entity/Q131617881,Volterrano (maschio)
http://www.wikidata.org/entity/Q131617885,Perin del Vaga (maschio)
http://www.wikidata.org/entity/Q131617890,Volterrano (maschio)
http://www.wikidata.org/entity/Q131617895,Volterrano (maschio)
