id,soggetti
http://www.wikidata.org/entity/Q123419220,
http://www.wikidata.org/entity/Q123419237,
http://www.wikidata.org/entity/Q123419285,
http://www.wikidata.org/entity/Q123419324,
http://www.wikidata.org/entity/Q123419384,Elymus tsukushiensis
http://www.wikidata.org/entity/Q123419421,
http://www.wikidata.org/entity/Q123422898,
http://www.wikidata.org/entity/Q123457362,paesaggio
http://www.wikidata.org/entity/Q123457371,Giuditta e Oloferne
http://www.wikidata.org/entity/Q123457388,
http://www.wikidata.org/entity/Q123457393,terme romane; capriccio
http://www.wikidata.org/entity/Q123457399,ragazzo
http://www.wikidata.org/entity/Q123458625,papa Pio VIII
http://www.wikidata.org/entity/Q123462848,Filippo d'Assia
http://www.wikidata.org/entity/Q123480115,Maria de' Medici
http://www.wikidata.org/entity/Q123562848,
http://www.wikidata.org/entity/Q123671285,Risurrezione di Gesù
http://www.wikidata.org/entity/Q123709241,Pier Luigi Farnese
http://www.wikidata.org/entity/Q123709348,
http://www.wikidata.org/entity/Q123741888,Gabriele Tadino
http://www.wikidata.org/entity/Q123751969,Redentore
http://www.wikidata.org/entity/Q123753616,adorazione dei pastori
http://www.wikidata.org/entity/Q123754396,Madonna della Misericordia
http://www.wikidata.org/entity/Q123912954,Ludovico Beccadelli
http://www.wikidata.org/entity/Q124038605,
http://www.wikidata.org/entity/Q124039068,Onofrio Panvinio
http://www.wikidata.org/entity/Q124039121,Onofrio Panvinio
http://www.wikidata.org/entity/Q124039323,
http://www.wikidata.org/entity/Q124043063,Ippolito Riminaldi
http://www.wikidata.org/entity/Q124056690,Stimmate di San Francesco
http://www.wikidata.org/entity/Q124069413,Santino Brusatori
http://www.wikidata.org/entity/Q124069583,Angioletta Carnaghi Brusatori
http://www.wikidata.org/entity/Q124069753,Valentino Cafulli
http://www.wikidata.org/entity/Q115839852,
http://www.wikidata.org/entity/Q115862528,
http://www.wikidata.org/entity/Q115863339,
http://www.wikidata.org/entity/Q115898761,
http://www.wikidata.org/entity/Q116259243,
http://www.wikidata.org/entity/Q116259790,
http://www.wikidata.org/entity/Q116270130,Cornelia
http://www.wikidata.org/entity/Q116414251,
http://www.wikidata.org/entity/Q116734952,
http://www.wikidata.org/entity/Q116771231,Cosimo III de' Medici
http://www.wikidata.org/entity/Q116771349,Madonna col Bambino
http://www.wikidata.org/entity/Q116771885,Risurrezione di Gesù
http://www.wikidata.org/entity/Q116772186,papa Pio II
http://www.wikidata.org/entity/Q116779908,nascita di Gesù
http://www.wikidata.org/entity/Q116780072,Incoronazione della Vergine
http://www.wikidata.org/entity/Q116780670,papa Pio IX
http://www.wikidata.org/entity/Q116786123,papa Gregorio XVI
http://www.wikidata.org/entity/Q116802769,Santa Lucia
http://www.wikidata.org/entity/Q116804064,Presentazione al Tempio
http://www.wikidata.org/entity/Q116804839,Cosma e Damiano
http://www.wikidata.org/entity/Q116805369,lapidazione di santo Stefano
http://www.wikidata.org/entity/Q116806301,san Giorgio e il drago
http://www.wikidata.org/entity/Q116807092,san Giorgio e il drago
http://www.wikidata.org/entity/Q116875391,amicizia
http://www.wikidata.org/entity/Q116912669,Justus Sustermans
http://www.wikidata.org/entity/Q116912674,banchetto
http://www.wikidata.org/entity/Q116912676,papa Adriano VI
http://www.wikidata.org/entity/Q116912691,Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q116912704,Filippo IV di Spagna
http://www.wikidata.org/entity/Q116912709,Hyacinthe Rigaud
http://www.wikidata.org/entity/Q116912724,adorazione dei pastori
http://www.wikidata.org/entity/Q116920763,maestà
http://www.wikidata.org/entity/Q116920783,Philip de László
http://www.wikidata.org/entity/Q116938047,Tommaso d'Aquino
http://www.wikidata.org/entity/Q116943395,crocifisso
http://www.wikidata.org/entity/Q116943590,Madonna col Bambino
http://www.wikidata.org/entity/Q116943795,Madonna col Bambino
http://www.wikidata.org/entity/Q116944959,Giovanni
http://www.wikidata.org/entity/Q116944960,Giovanni
http://www.wikidata.org/entity/Q116945667,crocifissione di Gesù
http://www.wikidata.org/entity/Q116955599,apostolo
http://www.wikidata.org/entity/Q116956495,Paolo di Tarso; Annunciazione
http://www.wikidata.org/entity/Q116957155,Giovanni
http://www.wikidata.org/entity/Q116968203,santo cattolico
http://www.wikidata.org/entity/Q116968267,Ascensione di Gesù
http://www.wikidata.org/entity/Q116984810,Madonna col Bambino
http://www.wikidata.org/entity/Q116984873,Matteo
http://www.wikidata.org/entity/Q116985089,Madonna dell'Umiltà
http://www.wikidata.org/entity/Q116985263,Redentore
http://www.wikidata.org/entity/Q116985325,Pietro da Verona
http://www.wikidata.org/entity/Q116985346,Madonna col Bambino
http://www.wikidata.org/entity/Q116989564,adorazione dei pastori
http://www.wikidata.org/entity/Q116990427,Madonna col Bambino
http://www.wikidata.org/entity/Q116991105,Madonna col Bambino
http://www.wikidata.org/entity/Q116991906,Sacra Famiglia
http://www.wikidata.org/entity/Q116992418,san Giorgio e il drago
http://www.wikidata.org/entity/Q116993372,Caterina d'Alessandria
http://www.wikidata.org/entity/Q116993384,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q116993417,san Giorgio
http://www.wikidata.org/entity/Q116994722,Madonna col Bambino
http://www.wikidata.org/entity/Q116994793,circoncisione di Gesù
http://www.wikidata.org/entity/Q116995512,Fuga in Egitto; Riposo durante la fuga in Egitto
http://www.wikidata.org/entity/Q117005860,uomo
http://www.wikidata.org/entity/Q117005926,
http://www.wikidata.org/entity/Q117005980,
http://www.wikidata.org/entity/Q117023915,
http://www.wikidata.org/entity/Q117024956,
http://www.wikidata.org/entity/Q117034670,Madonna col Bambino
http://www.wikidata.org/entity/Q117034906,Madonna col Bambino
http://www.wikidata.org/entity/Q117034996,crocifisso
http://www.wikidata.org/entity/Q117035037,crocifissione di Gesù
http://www.wikidata.org/entity/Q117035093,Madonna col Bambino
http://www.wikidata.org/entity/Q117040607,Sacra conversazione
http://www.wikidata.org/entity/Q117041748,
http://www.wikidata.org/entity/Q117041785,nascita di Gesù
http://www.wikidata.org/entity/Q117042320,Madonna col Bambino
http://www.wikidata.org/entity/Q117042984,Presentazione al Tempio
http://www.wikidata.org/entity/Q117043780,
http://www.wikidata.org/entity/Q117043824,San Giovanni sull'isola di Patmos
http://www.wikidata.org/entity/Q117044144,Madonna del Rosario
http://www.wikidata.org/entity/Q117051271,nascita di Maria
http://www.wikidata.org/entity/Q117051307,adorazione dei pastori
http://www.wikidata.org/entity/Q117051343,adorazione dei pastori
http://www.wikidata.org/entity/Q117051893,
http://www.wikidata.org/entity/Q117052364,
http://www.wikidata.org/entity/Q117086849,Lorenzo Onofrio Colonna
http://www.wikidata.org/entity/Q117086888,Aldo Annoni
http://www.wikidata.org/entity/Q117086924,Gian Pietro Porro
http://www.wikidata.org/entity/Q117086970,Giacomo Porchera
http://www.wikidata.org/entity/Q117161791,
http://www.wikidata.org/entity/Q117162400,
http://www.wikidata.org/entity/Q117164043,
http://www.wikidata.org/entity/Q117188285,papa Pio VII
http://www.wikidata.org/entity/Q117304805,parabola del figlio prodigo
http://www.wikidata.org/entity/Q117323711,
http://www.wikidata.org/entity/Q117338080,
http://www.wikidata.org/entity/Q117382014,donna
http://www.wikidata.org/entity/Q117408489,
http://www.wikidata.org/entity/Q117408743,nascita di Gesù
http://www.wikidata.org/entity/Q117408881,adorazione dei pastori
http://www.wikidata.org/entity/Q124079494,Maria Speroni Formenti
http://www.wikidata.org/entity/Q124083860,Rosa Bottigelli Borri
http://www.wikidata.org/entity/Q124084281,Eligio Milani
http://www.wikidata.org/entity/Q124086041,Benedetto Milani
http://www.wikidata.org/entity/Q124086306,Ernesto Travelli
http://www.wikidata.org/entity/Q124086626,Teresa Caminada Tosi
http://www.wikidata.org/entity/Q124087802,Giovanni Xeconti
http://www.wikidata.org/entity/Q124091771,Giovan Battista Provasoli
http://www.wikidata.org/entity/Q124092399,Teresa Lualdi
http://www.wikidata.org/entity/Q124092672,Carlo Ottolini
http://www.wikidata.org/entity/Q124097861,Anselmo Giani
http://www.wikidata.org/entity/Q124098297,Roberto Marcora
http://www.wikidata.org/entity/Q124100563,papa Marcello II
http://www.wikidata.org/entity/Q124101877,Carlo Venzaghi
http://www.wikidata.org/entity/Q124101956,Ida Bossi Dell'Acqua
http://www.wikidata.org/entity/Q124150884,Luigi Crespi
http://www.wikidata.org/entity/Q124151090,
http://www.wikidata.org/entity/Q124152267,Ecce Homo
http://www.wikidata.org/entity/Q124154199,Antonio Tosi
http://www.wikidata.org/entity/Q124154228,Carlo Solbiati
http://www.wikidata.org/entity/Q124210379,Latona
http://www.wikidata.org/entity/Q124218595,Cristo alla colonna; flagellazione di Gesù
http://www.wikidata.org/entity/Q124246612,Sigismondo II Augusto
http://www.wikidata.org/entity/Q124248182,Cosimo I de' Medici
http://www.wikidata.org/entity/Q124256182,nascita di Gesù
http://www.wikidata.org/entity/Q124286611,
http://www.wikidata.org/entity/Q124287319,Madonna col Bambino
http://www.wikidata.org/entity/Q124287594,Ippolito de' Medici
http://www.wikidata.org/entity/Q124288119,
http://www.wikidata.org/entity/Q124307433,
http://www.wikidata.org/entity/Q124307821,
http://www.wikidata.org/entity/Q124316070,
http://www.wikidata.org/entity/Q124321743,Carlo V d'Asburgo
http://www.wikidata.org/entity/Q124348363,Giove
http://www.wikidata.org/entity/Q124348745,Adone
http://www.wikidata.org/entity/Q124349538,Buonaccorso VIII Buonaccorsi
http://www.wikidata.org/entity/Q124369794,Pier Luigi Farnese
http://www.wikidata.org/entity/Q124498236,Ambrogio Bertarelli
http://www.wikidata.org/entity/Q124499426,Francesco Mira
http://www.wikidata.org/entity/Q124537391,papa Pio IX
http://www.wikidata.org/entity/Q124538450,papa Urbano VIII
http://www.wikidata.org/entity/Q124627974,
http://www.wikidata.org/entity/Q124629543,Alessandro de' Medici
http://www.wikidata.org/entity/Q124630700,Renée Modot
http://www.wikidata.org/entity/Q124652229,Papa Leone XIII
http://www.wikidata.org/entity/Q124652592,Giovanni Meyer
http://www.wikidata.org/entity/Q124662452,Javotte Manca di Villahermosa
http://www.wikidata.org/entity/Q124662574,Cristoforo Benigno Crespi
http://www.wikidata.org/entity/Q124663036,Giacomo Mellerio
http://www.wikidata.org/entity/Q124664892,Ferdinando I d'Austria
http://www.wikidata.org/entity/Q124686467,Ludovico Ariosto
http://www.wikidata.org/entity/Q124719736,Leonardo da Vinci
http://www.wikidata.org/entity/Q124721106,papa Pio II
http://www.wikidata.org/entity/Q124723493,Pompeo Colonna
http://www.wikidata.org/entity/Q124724283,Pompeo Colonna
http://www.wikidata.org/entity/Q124726116,Pietro Aretino
http://www.wikidata.org/entity/Q124726300,Vincenzo Cappello
http://www.wikidata.org/entity/Q124736928,Bianca Cappello
http://www.wikidata.org/entity/Q124738743,Ferdinando II de' Medici
http://www.wikidata.org/entity/Q124801581,Alfonso I d'Este
http://www.wikidata.org/entity/Q124884546,L'incredulità di Tommaso
http://www.wikidata.org/entity/Q124902982,Davide
http://www.wikidata.org/entity/Q124922865,Davide
http://www.wikidata.org/entity/Q124962542,Andrea Vesalio
http://www.wikidata.org/entity/Q124981334,uomo
http://www.wikidata.org/entity/Q125102834,narrazione
http://www.wikidata.org/entity/Q125107060,
http://www.wikidata.org/entity/Q125116690,Foro Romano
http://www.wikidata.org/entity/Q125144993,adorazione dei pastori
http://www.wikidata.org/entity/Q125170382,
http://www.wikidata.org/entity/Q125176302,Massimiliano I del Messico
http://www.wikidata.org/entity/Q125189520,
http://www.wikidata.org/entity/Q125208945,visita
http://www.wikidata.org/entity/Q125266586,conversione di Paolo
http://www.wikidata.org/entity/Q125293980,Madonna col Bambino
http://www.wikidata.org/entity/Q125298817,Niccolò Leoniceno
http://www.wikidata.org/entity/Q125387269,baccanale
http://www.wikidata.org/entity/Q125399429,allattamento
http://www.wikidata.org/entity/Q125490773,Anna Morosini
http://www.wikidata.org/entity/Q125599554,Pedro Álvarez de Toledo y Zúñiga
http://www.wikidata.org/entity/Q125678611,donna giovane
http://www.wikidata.org/entity/Q125679589,
http://www.wikidata.org/entity/Q125692333,
http://www.wikidata.org/entity/Q125704254,Madonna col Bambino
http://www.wikidata.org/entity/Q125728210,
http://www.wikidata.org/entity/Q125774997,Pietro
http://www.wikidata.org/entity/Q125775011,
http://www.wikidata.org/entity/Q125775038,
http://www.wikidata.org/entity/Q125775039,Giovanni
http://www.wikidata.org/entity/Q125775114,
http://www.wikidata.org/entity/Q125775115,Sacrificio di Isacco
http://www.wikidata.org/entity/Q125775113,
http://www.wikidata.org/entity/Q125775116,adorazione dei pastori
http://www.wikidata.org/entity/Q125794511,
http://www.wikidata.org/entity/Q125809444,Sacra conversazione
http://www.wikidata.org/entity/Q125811262,Trinità
http://www.wikidata.org/entity/Q125811807,Santa Lucia
http://www.wikidata.org/entity/Q125811962,Crispino; Crispiniano
http://www.wikidata.org/entity/Q125812539,Pentecoste
http://www.wikidata.org/entity/Q125813029,
http://www.wikidata.org/entity/Q125813094,Cosma e Damiano
http://www.wikidata.org/entity/Q125813375,chiavi del cielo
http://www.wikidata.org/entity/Q125813475,Incoronazione della Vergine
http://www.wikidata.org/entity/Q125813876,educazione di Maria
http://www.wikidata.org/entity/Q125863783,Maddalena penitente
http://www.wikidata.org/entity/Q125938897,
http://www.wikidata.org/entity/Q125973048,Fra' Galgario
http://www.wikidata.org/entity/Q125973990,Guglielmo Lochis
http://www.wikidata.org/entity/Q125974248,Fra' Galgario
http://www.wikidata.org/entity/Q126093976,Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q126127358,
http://www.wikidata.org/entity/Q126127672,
http://www.wikidata.org/entity/Q126208372,Adorazione dei Magi
http://www.wikidata.org/entity/Q126208398,
http://www.wikidata.org/entity/Q126208411,
http://www.wikidata.org/entity/Q126215082,
http://www.wikidata.org/entity/Q126260153,Pentecoste
http://www.wikidata.org/entity/Q126284170,
http://www.wikidata.org/entity/Q126284172,
http://www.wikidata.org/entity/Q126284178,
http://www.wikidata.org/entity/Q126284177,
http://www.wikidata.org/entity/Q126284182,Marsilio Ficino
http://www.wikidata.org/entity/Q126284183,
http://www.wikidata.org/entity/Q126284180,
http://www.wikidata.org/entity/Q126284181,
http://www.wikidata.org/entity/Q126284187,
http://www.wikidata.org/entity/Q126284185,
http://www.wikidata.org/entity/Q126284191,
http://www.wikidata.org/entity/Q126284189,
http://www.wikidata.org/entity/Q126284194,
http://www.wikidata.org/entity/Q126284192,
http://www.wikidata.org/entity/Q126284193,
http://www.wikidata.org/entity/Q126284198,Baldassarre Castiglione
http://www.wikidata.org/entity/Q126284199,Cristoforo Colombo
http://www.wikidata.org/entity/Q126284196,
http://www.wikidata.org/entity/Q126284197,
http://www.wikidata.org/entity/Q126284206,
http://www.wikidata.org/entity/Q126284207,
http://www.wikidata.org/entity/Q126284226,
http://www.wikidata.org/entity/Q126284230,
http://www.wikidata.org/entity/Q126284231,
http://www.wikidata.org/entity/Q126284228,
http://www.wikidata.org/entity/Q126284229,
http://www.wikidata.org/entity/Q126284234,
http://www.wikidata.org/entity/Q126284232,
http://www.wikidata.org/entity/Q126284233,
http://www.wikidata.org/entity/Q126284238,
http://www.wikidata.org/entity/Q126284237,
http://www.wikidata.org/entity/Q126284242,
http://www.wikidata.org/entity/Q126284243,
http://www.wikidata.org/entity/Q126284240,
http://www.wikidata.org/entity/Q126284241,
http://www.wikidata.org/entity/Q126284246,
http://www.wikidata.org/entity/Q126284247,
http://www.wikidata.org/entity/Q126284244,
http://www.wikidata.org/entity/Q126284245,
http://www.wikidata.org/entity/Q126284250,
http://www.wikidata.org/entity/Q126284251,
http://www.wikidata.org/entity/Q126284249,
http://www.wikidata.org/entity/Q126284255,
http://www.wikidata.org/entity/Q126284252,
http://www.wikidata.org/entity/Q126284258,
http://www.wikidata.org/entity/Q126284256,
http://www.wikidata.org/entity/Q126284257,
http://www.wikidata.org/entity/Q126284263,
http://www.wikidata.org/entity/Q126284260,
http://www.wikidata.org/entity/Q126284261,
http://www.wikidata.org/entity/Q126284267,
http://www.wikidata.org/entity/Q126284264,
http://www.wikidata.org/entity/Q126284265,
http://www.wikidata.org/entity/Q126284270,
http://www.wikidata.org/entity/Q126284269,
http://www.wikidata.org/entity/Q126284274,
http://www.wikidata.org/entity/Q126284275,
http://www.wikidata.org/entity/Q126284272,
http://www.wikidata.org/entity/Q126284278,primavera
http://www.wikidata.org/entity/Q126284279,
http://www.wikidata.org/entity/Q126284277,
http://www.wikidata.org/entity/Q126284282,
http://www.wikidata.org/entity/Q126284283,
http://www.wikidata.org/entity/Q126284281,
http://www.wikidata.org/entity/Q126284286,
http://www.wikidata.org/entity/Q126284284,
http://www.wikidata.org/entity/Q126284285,
http://www.wikidata.org/entity/Q126284288,
http://www.wikidata.org/entity/Q126284294,
http://www.wikidata.org/entity/Q126284295,
http://www.wikidata.org/entity/Q126284293,
http://www.wikidata.org/entity/Q126284298,
http://www.wikidata.org/entity/Q126284299,
http://www.wikidata.org/entity/Q126284296,
http://www.wikidata.org/entity/Q126284297,
http://www.wikidata.org/entity/Q126284303,
http://www.wikidata.org/entity/Q126284300,
http://www.wikidata.org/entity/Q126284301,
http://www.wikidata.org/entity/Q126284306,
http://www.wikidata.org/entity/Q126284305,
http://www.wikidata.org/entity/Q126284308,
http://www.wikidata.org/entity/Q126284309,
http://www.wikidata.org/entity/Q126284314,
http://www.wikidata.org/entity/Q131613912,
http://www.wikidata.org/entity/Q131613913,aquila di San Giovanni
http://www.wikidata.org/entity/Q131613916,Angelo di San Matteo
http://www.wikidata.org/entity/Q131613917,Forma del corpo umano femminile
http://www.wikidata.org/entity/Q131613922,donna
http://www.wikidata.org/entity/Q131613926,Sant'Orsola
http://www.wikidata.org/entity/Q131613927,Sant'Orsola
http://www.wikidata.org/entity/Q131613924,vessillo
http://www.wikidata.org/entity/Q131613925,Sant'Orsola
http://www.wikidata.org/entity/Q131613930,Sant'Orsola
http://www.wikidata.org/entity/Q131613928,Sant'Orsola
http://www.wikidata.org/entity/Q131613929,Sant'Orsola
http://www.wikidata.org/entity/Q131613939,
http://www.wikidata.org/entity/Q131613968,giorno
http://www.wikidata.org/entity/Q131613974,
http://www.wikidata.org/entity/Q131613982,battaglia di Montebello
http://www.wikidata.org/entity/Q131613980,scalpellino
http://www.wikidata.org/entity/Q131617883,Cosimo II de' Medici
http://www.wikidata.org/entity/Q131617881,Carlo V d'Asburgo; papa Clemente VII
http://www.wikidata.org/entity/Q131617885,caduta dei Giganti
http://www.wikidata.org/entity/Q131617890,Lorenzo de' Medici duca di Urbino; Giuliano de' Medici duca di Nemours
http://www.wikidata.org/entity/Q131617895,papa Leone X
http://www.wikidata.org/entity/Q131617893,faida
http://www.wikidata.org/entity/Q131617898,Maria de' Medici
http://www.wikidata.org/entity/Q131617899,San Lorenzo
http://www.wikidata.org/entity/Q131617897,Maria
http://www.wikidata.org/entity/Q131617902,odalisca
http://www.wikidata.org/entity/Q131617911,Andrea Doria
http://www.wikidata.org/entity/Q131617908,Perseo
http://www.wikidata.org/entity/Q131617909,Pietro de' Rossi
http://www.wikidata.org/entity/Q131617914,santo cristiano
http://www.wikidata.org/entity/Q131617915,Granducato di Toscana
http://www.wikidata.org/entity/Q131617918,trionfo
http://www.wikidata.org/entity/Q131617919,Valenza Gradenigo
http://www.wikidata.org/entity/Q131617916,Caterina da Siena
http://www.wikidata.org/entity/Q131617917,triclinio
http://www.wikidata.org/entity/Q131617922,Muse
http://www.wikidata.org/entity/Q131617921,quattro elementi
http://www.wikidata.org/entity/Q131627550,
http://www.wikidata.org/entity/Q131627554,strage degli innocenti
http://www.wikidata.org/entity/Q131627552,
http://www.wikidata.org/entity/Q131627553,strage degli innocenti
http://www.wikidata.org/entity/Q131627556,
http://www.wikidata.org/entity/Q131627571,
http://www.wikidata.org/entity/Q131627574,
http://www.wikidata.org/entity/Q131627572,
http://www.wikidata.org/entity/Q131627588,
http://www.wikidata.org/entity/Q131627817,battaglia di Cadore
http://www.wikidata.org/entity/Q131628758,Trionfi di Cesare
http://www.wikidata.org/entity/Q131628765,vizio e virtù
http://www.wikidata.org/entity/Q131628770,sete
http://www.wikidata.org/entity/Q131628768,parabola del banchetto di nozze
http://www.wikidata.org/entity/Q131628769,Cristo porta la croce
http://www.wikidata.org/entity/Q131628775,santo cristiano
http://www.wikidata.org/entity/Q131628772,Vincenzo Ferreri
http://www.wikidata.org/entity/Q131628778,Thronum Gratiae
http://www.wikidata.org/entity/Q131628776,Giovanni Battista
http://www.wikidata.org/entity/Q131628802,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628803,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628801,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628814,Sacra conversazione
http://www.wikidata.org/entity/Q131628812,Caterina d'Alessandria
http://www.wikidata.org/entity/Q131628813,Sacra conversazione
http://www.wikidata.org/entity/Q131628818,annuncio ai pastori
http://www.wikidata.org/entity/Q131628819,Dormizione di Maria
http://www.wikidata.org/entity/Q131628817,Madonna col Bambino
http://www.wikidata.org/entity/Q131628822,vittoria; Felsina
http://www.wikidata.org/entity/Q131628823,vittoria
http://www.wikidata.org/entity/Q131628820,Trionfo della Morte
http://www.wikidata.org/entity/Q131628821,vittoria
http://www.wikidata.org/entity/Q131628824,vittoria
http://www.wikidata.org/entity/Q131629552,Madonna col Bambino
http://www.wikidata.org/entity/Q131629558,Susanna e i vecchioni
http://www.wikidata.org/entity/Q131629557,papa Gregorio I; cena
http://www.wikidata.org/entity/Q131632037,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131632042,orfano
http://www.wikidata.org/entity/Q131632047,battaglia di Ghilboa
http://www.wikidata.org/entity/Q131674303,Filippo Neri
http://www.wikidata.org/entity/Q131674300,
http://www.wikidata.org/entity/Q131674306,
http://www.wikidata.org/entity/Q131674307,composizione astratta
http://www.wikidata.org/entity/Q131674310,assedio di Padova
http://www.wikidata.org/entity/Q131674311,
http://www.wikidata.org/entity/Q131674315,conversione di Paolo
http://www.wikidata.org/entity/Q131674312,osteria
http://www.wikidata.org/entity/Q131674316,conversione di Paolo
http://www.wikidata.org/entity/Q131674317,Pantaleone di Nicomedia
http://www.wikidata.org/entity/Q131674322,miniera
http://www.wikidata.org/entity/Q131674323,Festa a casa di Simone
http://www.wikidata.org/entity/Q131674332,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131674346,
http://www.wikidata.org/entity/Q131674355,crocifissione di Gesù
http://www.wikidata.org/entity/Q131674352,pericope dell'adultera
http://www.wikidata.org/entity/Q131674353,pericope dell'adultera
http://www.wikidata.org/entity/Q131674361,crocifissione di Gesù
http://www.wikidata.org/entity/Q131674371,Paolo di Tarso
http://www.wikidata.org/entity/Q131674368,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q131674369,Michele
http://www.wikidata.org/entity/Q131674373,papa Pio V
http://www.wikidata.org/entity/Q131674382,Apollo
http://www.wikidata.org/entity/Q131674390,deposizione di Gesù
http://www.wikidata.org/entity/Q131674398,Tommaso d'Aquino
http://www.wikidata.org/entity/Q131674399,Tommaso d'Aquino
http://www.wikidata.org/entity/Q131674396,parabola del buon samaritano
http://www.wikidata.org/entity/Q131674401,Mida
http://www.wikidata.org/entity/Q131674404,giudizio universale
http://www.wikidata.org/entity/Q131674405,Ultima cena
http://www.wikidata.org/entity/Q131674410,Martirio di San Paolo
http://www.wikidata.org/entity/Q131674411,circoncisione di Gesù
http://www.wikidata.org/entity/Q131674409,pena
http://www.wikidata.org/entity/Q131674412,ritrovamento della Croce
http://www.wikidata.org/entity/Q131675938,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675939,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675936,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675937,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675942,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675943,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675940,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675941,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675947,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675944,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675945,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675948,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675966,Nemi
http://www.wikidata.org/entity/Q131675969,caduta della manna
http://www.wikidata.org/entity/Q131675979,Madonna col Bambino
http://www.wikidata.org/entity/Q131675983,Sant'Orsola
http://www.wikidata.org/entity/Q131675981,diecimila martiri
http://www.wikidata.org/entity/Q131675990,assistenza
http://www.wikidata.org/entity/Q131675989,Codro
http://www.wikidata.org/entity/Q131675994,san Rocco
http://www.wikidata.org/entity/Q131675995,Sant'Orsola
http://www.wikidata.org/entity/Q131675993,san Sebastiano
http://www.wikidata.org/entity/Q131675998,Libro di Ester
http://www.wikidata.org/entity/Q131676028,natura morta
http://www.wikidata.org/entity/Q131676029,natura morta
http://www.wikidata.org/entity/Q131676038,Sant'Orsola
http://www.wikidata.org/entity/Q131676039,Sant'Orsola
http://www.wikidata.org/entity/Q131676037,lapidazione di santo Stefano
http://www.wikidata.org/entity/Q131676041,Il quarto stato
http://www.wikidata.org/entity/Q131676058,Ritorno del Figliol Prodigo
http://www.wikidata.org/entity/Q131676064,
http://www.wikidata.org/entity/Q131676306,Benedetto da Norcia
http://www.wikidata.org/entity/Q131676307,Benedetto da Norcia
http://www.wikidata.org/entity/Q131676308,Benedetto da Norcia
http://www.wikidata.org/entity/Q131690475,Maria
http://www.wikidata.org/entity/Q131690473,
http://www.wikidata.org/entity/Q131690478,Madonna col Bambino
http://www.wikidata.org/entity/Q131690476,Sacra conversazione
http://www.wikidata.org/entity/Q131690495,Madonna col Bambino
http://www.wikidata.org/entity/Q131690498,nascita di Gesù
http://www.wikidata.org/entity/Q131690499,Madonna col Bambino
http://www.wikidata.org/entity/Q131690496,Madonna del Latte
http://www.wikidata.org/entity/Q131690497,Madonna del Latte
http://www.wikidata.org/entity/Q131690502,Madonna col Bambino
http://www.wikidata.org/entity/Q131690503,Madonna col Bambino
http://www.wikidata.org/entity/Q131690501,Madonna col Bambino
http://www.wikidata.org/entity/Q131690504,Madonna col Bambino
http://www.wikidata.org/entity/Q131690511,Madonna col Bambino
http://www.wikidata.org/entity/Q131690509,Madonna col Bambino
http://www.wikidata.org/entity/Q131690513,Madonna col Bambino
http://www.wikidata.org/entity/Q131690516,Madonna col Bambino
http://www.wikidata.org/entity/Q131690517,Madonna col Bambino
http://www.wikidata.org/entity/Q131690522,Madonna col Bambino
http://www.wikidata.org/entity/Q131690527,Madonna col Bambino
http://www.wikidata.org/entity/Q131690524,Madonna col Bambino
http://www.wikidata.org/entity/Q131690525,Madonna col Bambino
http://www.wikidata.org/entity/Q131690530,Madonna col Bambino
http://www.wikidata.org/entity/Q131690528,Madonna col Bambino
http://www.wikidata.org/entity/Q131690529,Madonna col Bambino
http://www.wikidata.org/entity/Q131690535,Madonna col Bambino
http://www.wikidata.org/entity/Q131690532,Madonna col Bambino
http://www.wikidata.org/entity/Q131690538,Madonna col Bambino
http://www.wikidata.org/entity/Q131690539,Madonna col Bambino
http://www.wikidata.org/entity/Q131690536,Sacra conversazione
http://www.wikidata.org/entity/Q131690537,Madonna col Bambino
http://www.wikidata.org/entity/Q131690542,Madonna col Bambino
http://www.wikidata.org/entity/Q131690543,Madonna col Bambino
http://www.wikidata.org/entity/Q131690540,Madonna col Bambino
http://www.wikidata.org/entity/Q131690546,Madonna col Bambino
http://www.wikidata.org/entity/Q131690550,Sacra conversazione
http://www.wikidata.org/entity/Q131690551,Madonna col Bambino
http://www.wikidata.org/entity/Q131690548,Madonna col Bambino
