id,altezza
http://www.wikidata.org/entity/Q132166245,
http://www.wikidata.org/entity/Q132166250,
http://www.wikidata.org/entity/Q132166251,
http://www.wikidata.org/entity/Q132166254,
http://www.wikidata.org/entity/Q132166252,
http://www.wikidata.org/entity/Q132166258,
http://www.wikidata.org/entity/Q132166259,
http://www.wikidata.org/entity/Q132166256,
http://www.wikidata.org/entity/Q132166257,
http://www.wikidata.org/entity/Q132166260,
http://www.wikidata.org/entity/Q132166261,
http://www.wikidata.org/entity/Q132166270,
http://www.wikidata.org/entity/Q132166271,
http://www.wikidata.org/entity/Q132166275,
http://www.wikidata.org/entity/Q132166272,
http://www.wikidata.org/entity/Q132166294,
http://www.wikidata.org/entity/Q132166295,
http://www.wikidata.org/entity/Q132166292,
http://www.wikidata.org/entity/Q132166293,
http://www.wikidata.org/entity/Q132166298,
http://www.wikidata.org/entity/Q132166296,
http://www.wikidata.org/entity/Q132166297,
http://www.wikidata.org/entity/Q132190189,
http://www.wikidata.org/entity/Q132247240,
http://www.wikidata.org/entity/Q132247244,
http://www.wikidata.org/entity/Q132247267,
http://www.wikidata.org/entity/Q132247310,
http://www.wikidata.org/entity/Q132247313,
http://www.wikidata.org/entity/Q132247316,
http://www.wikidata.org/entity/Q132247327,
http://www.wikidata.org/entity/Q132247331,
http://www.wikidata.org/entity/Q132247328,
http://www.wikidata.org/entity/Q132247334,
http://www.wikidata.org/entity/Q132247378,
http://www.wikidata.org/entity/Q132247376,
http://www.wikidata.org/entity/Q132247380,
http://www.wikidata.org/entity/Q132247451,
http://www.wikidata.org/entity/Q132397606,
http://www.wikidata.org/entity/Q132397607,
http://www.wikidata.org/entity/Q132397604,
http://www.wikidata.org/entity/Q132397610,
http://www.wikidata.org/entity/Q132397611,
http://www.wikidata.org/entity/Q132397614,
http://www.wikidata.org/entity/Q132397615,
http://www.wikidata.org/entity/Q132397613,
http://www.wikidata.org/entity/Q132397621,
http://www.wikidata.org/entity/Q132397631,
http://www.wikidata.org/entity/Q132397663,
http://www.wikidata.org/entity/Q132397660,
http://www.wikidata.org/entity/Q132397666,
http://www.wikidata.org/entity/Q132397667,
http://www.wikidata.org/entity/Q132397664,
http://www.wikidata.org/entity/Q132397665,
http://www.wikidata.org/entity/Q132397670,
http://www.wikidata.org/entity/Q132397668,
http://www.wikidata.org/entity/Q132397669,
http://www.wikidata.org/entity/Q132397673,
http://www.wikidata.org/entity/Q132397687,
http://www.wikidata.org/entity/Q132397698,
http://www.wikidata.org/entity/Q132397696,
http://www.wikidata.org/entity/Q132397700,
http://www.wikidata.org/entity/Q132397710,
http://www.wikidata.org/entity/Q132397711,
http://www.wikidata.org/entity/Q132397715,
http://www.wikidata.org/entity/Q132397712,
http://www.wikidata.org/entity/Q132397719,
http://www.wikidata.org/entity/Q132397716,
http://www.wikidata.org/entity/Q132397721,
http://www.wikidata.org/entity/Q132397728,
http://www.wikidata.org/entity/Q132397743,
http://www.wikidata.org/entity/Q132397741,
http://www.wikidata.org/entity/Q132397746,
http://www.wikidata.org/entity/Q132397744,
http://www.wikidata.org/entity/Q132397750,
http://www.wikidata.org/entity/Q132397751,
http://www.wikidata.org/entity/Q132397749,
http://www.wikidata.org/entity/Q132397755,
http://www.wikidata.org/entity/Q132397753,
http://www.wikidata.org/entity/Q132397758,
http://www.wikidata.org/entity/Q132397759,
http://www.wikidata.org/entity/Q132397756,
http://www.wikidata.org/entity/Q132397757,
http://www.wikidata.org/entity/Q132397761,
http://www.wikidata.org/entity/Q132861558,
http://www.wikidata.org/entity/Q133280987,
http://www.wikidata.org/entity/Q133280990,
http://www.wikidata.org/entity/Q133280991,
http://www.wikidata.org/entity/Q133280994,
http://www.wikidata.org/entity/Q133280993,
http://www.wikidata.org/entity/Q133280996,
http://www.wikidata.org/entity/Q133281000,
http://www.wikidata.org/entity/Q133281004,
http://www.wikidata.org/entity/Q133281008,
http://www.wikidata.org/entity/Q133281015,
http://www.wikidata.org/entity/Q133281013,
http://www.wikidata.org/entity/Q133281018,
http://www.wikidata.org/entity/Q133281019,
http://www.wikidata.org/entity/Q133281016,
http://www.wikidata.org/entity/Q133281023,
http://www.wikidata.org/entity/Q133281021,
http://www.wikidata.org/entity/Q133281027,
http://www.wikidata.org/entity/Q133281024,
http://www.wikidata.org/entity/Q133281030,
http://www.wikidata.org/entity/Q133281031,
http://www.wikidata.org/entity/Q133281028,
http://www.wikidata.org/entity/Q133281054,
http://www.wikidata.org/entity/Q133281058,
http://www.wikidata.org/entity/Q133281056,
http://www.wikidata.org/entity/Q133281062,
http://www.wikidata.org/entity/Q133281060,
http://www.wikidata.org/entity/Q133281064,
http://www.wikidata.org/entity/Q133281065,
http://www.wikidata.org/entity/Q133281074,
http://www.wikidata.org/entity/Q133281075,
http://www.wikidata.org/entity/Q133281073,
http://www.wikidata.org/entity/Q133281078,
http://www.wikidata.org/entity/Q133281079,
http://www.wikidata.org/entity/Q133281076,
http://www.wikidata.org/entity/Q133281091,
http://www.wikidata.org/entity/Q133281094,
http://www.wikidata.org/entity/Q133281103,
http://www.wikidata.org/entity/Q134486443,
http://www.wikidata.org/entity/Q134580708,
http://www.wikidata.org/entity/Q135111963,
http://www.wikidata.org/entity/Q135972052,
http://www.wikidata.org/entity/Q5659648,140
http://www.wikidata.org/entity/Q5954551,81.5
http://www.wikidata.org/entity/Q6696013,44
http://www.wikidata.org/entity/Q7232287,85
http://www.wikidata.org/entity/Q7232252,153
http://www.wikidata.org/entity/Q7232305,96.7
http://www.wikidata.org/entity/Q7401416,235
http://www.wikidata.org/entity/Q7401482,201
http://www.wikidata.org/entity/Q7720644,7200
http://www.wikidata.org/entity/Q7750471,493
http://www.wikidata.org/entity/Q7885787,31
http://www.wikidata.org/entity/Q7920573,118
http://www.wikidata.org/entity/Q9387722,377
http://www.wikidata.org/entity/Q11694943,365
http://www.wikidata.org/entity/Q11753618,167
http://www.wikidata.org/entity/Q11769022,425
http://www.wikidata.org/entity/Q12172990,76
http://www.wikidata.org/entity/Q15008032,170.2
http://www.wikidata.org/entity/Q15974347,255
http://www.wikidata.org/entity/Q15982437,38.2
http://www.wikidata.org/entity/Q16167039,443
http://www.wikidata.org/entity/Q16467999,76
http://www.wikidata.org/entity/Q16536592,60.5
http://www.wikidata.org/entity/Q16543332,76
http://www.wikidata.org/entity/Q16549203,412
http://www.wikidata.org/entity/Q16564738,136
http://www.wikidata.org/entity/Q16573223,90
http://www.wikidata.org/entity/Q16574865,142
http://www.wikidata.org/entity/Q16585848,223
http://www.wikidata.org/entity/Q16596967,133.5
http://www.wikidata.org/entity/Q16608187,310
http://www.wikidata.org/entity/Q16620779,77
http://www.wikidata.org/entity/Q16621939,40
http://www.wikidata.org/entity/Q17638342,150
http://www.wikidata.org/entity/Q17652075,118
http://www.wikidata.org/entity/Q18226128,74
http://www.wikidata.org/entity/Q18385026,200
http://www.wikidata.org/entity/Q18578019,36
http://www.wikidata.org/entity/Q18688370,199
http://www.wikidata.org/entity/Q19060568,180
http://www.wikidata.org/entity/Q19060621,72
http://www.wikidata.org/entity/Q19361572,100
http://www.wikidata.org/entity/Q19516146,107
http://www.wikidata.org/entity/Q19660300,61
http://www.wikidata.org/entity/Q19681559,42
http://www.wikidata.org/entity/Q19681664,84.5
http://www.wikidata.org/entity/Q19686414,55
http://www.wikidata.org/entity/Q19686409,97
http://www.wikidata.org/entity/Q19882485,67
http://www.wikidata.org/entity/Q19947640,58.1
http://www.wikidata.org/entity/Q19966565,60
http://www.wikidata.org/entity/Q19966608,74
http://www.wikidata.org/entity/Q19966606,214
http://www.wikidata.org/entity/Q20092785,119
http://www.wikidata.org/entity/Q20991673,97
http://www.wikidata.org/entity/Q21121896,247
http://www.wikidata.org/entity/Q22931136,49
http://www.wikidata.org/entity/Q22949398,268
http://www.wikidata.org/entity/Q23305501,38
http://www.wikidata.org/entity/Q24050695,35
http://www.wikidata.org/entity/Q24090614,90
http://www.wikidata.org/entity/Q24091089,70
http://www.wikidata.org/entity/Q24090610,49.5
http://www.wikidata.org/entity/Q24091047,49.5
http://www.wikidata.org/entity/Q24091112,59.8
http://www.wikidata.org/entity/Q24091066,89.7
http://www.wikidata.org/entity/Q24325684,126
http://www.wikidata.org/entity/Q24938224,35
http://www.wikidata.org/entity/Q24939660,34
http://www.wikidata.org/entity/Q24939839,70
http://www.wikidata.org/entity/Q24939843,101
http://www.wikidata.org/entity/Q24939884,102
http://www.wikidata.org/entity/Q24940870,35
http://www.wikidata.org/entity/Q25388274,77
http://www.wikidata.org/entity/Q25410567,51
http://www.wikidata.org/entity/Q25410292,119.5
http://www.wikidata.org/entity/Q25444052,240
http://www.wikidata.org/entity/Q27650796,159
http://www.wikidata.org/entity/Q27664456,360
http://www.wikidata.org/entity/Q27827425,150
http://www.wikidata.org/entity/Q27830737,150
http://www.wikidata.org/entity/Q27948860,117
http://www.wikidata.org/entity/Q27955751,87
http://www.wikidata.org/entity/Q28093447,303
http://www.wikidata.org/entity/Q28113318,125
http://www.wikidata.org/entity/Q28113316,64.5
http://www.wikidata.org/entity/Q28147005,133.2
http://www.wikidata.org/entity/Q28466203,51
http://www.wikidata.org/entity/Q28547106,36.2
http://www.wikidata.org/entity/Q28668222,289
http://www.wikidata.org/entity/Q28668544,84
http://www.wikidata.org/entity/Q28798137,213
http://www.wikidata.org/entity/Q28803514,147
http://www.wikidata.org/entity/Q28803484,2860
http://www.wikidata.org/entity/Q28803759,660
http://www.wikidata.org/entity/Q28803789,1010
http://www.wikidata.org/entity/Q28803486,124.5
http://www.wikidata.org/entity/Q28809144,2480
http://www.wikidata.org/entity/Q28860726,177
http://www.wikidata.org/entity/Q28952741,216
http://www.wikidata.org/entity/Q29015025,288
http://www.wikidata.org/entity/Q29654663,88
http://www.wikidata.org/entity/Q29997042,113
http://www.wikidata.org/entity/Q30031052,57
http://www.wikidata.org/entity/Q30032029,148
http://www.wikidata.org/entity/Q30135606,80.5
http://www.wikidata.org/entity/Q30880011,40.3
http://www.wikidata.org/entity/Q30880062,48.7
http://www.wikidata.org/entity/Q30880678,44.5
http://www.wikidata.org/entity/Q30880889,97.5
http://www.wikidata.org/entity/Q30887689,60
http://www.wikidata.org/entity/Q30887699,40
http://www.wikidata.org/entity/Q30887987,292
http://www.wikidata.org/entity/Q31559452,140
http://www.wikidata.org/entity/Q32904769,75
http://www.wikidata.org/entity/Q34215143,185
http://www.wikidata.org/entity/Q40669017,77
http://www.wikidata.org/entity/Q40691169,226
http://www.wikidata.org/entity/Q40695411,58.5
http://www.wikidata.org/entity/Q45361473,288
http://www.wikidata.org/entity/Q45381203,108
http://www.wikidata.org/entity/Q46833514,24
http://www.wikidata.org/entity/Q48388241,34
http://www.wikidata.org/entity/Q48808515,48
http://www.wikidata.org/entity/Q48814933,58
http://www.wikidata.org/entity/Q48917755,93.5
http://www.wikidata.org/entity/Q48927682,110
http://www.wikidata.org/entity/Q49167493,121
http://www.wikidata.org/entity/Q49167697,175
http://www.wikidata.org/entity/Q49167869,70
http://www.wikidata.org/entity/Q49167284,129.7
http://www.wikidata.org/entity/Q50378007,38.5
http://www.wikidata.org/entity/Q50378015,52.5
http://www.wikidata.org/entity/Q50384906,98
http://www.wikidata.org/entity/Q50399525,123
http://www.wikidata.org/entity/Q50422860,109.5
http://www.wikidata.org/entity/Q50474718,40
http://www.wikidata.org/entity/Q50752920,90
http://www.wikidata.org/entity/Q50840293,71
http://www.wikidata.org/entity/Q50846578,90
http://www.wikidata.org/entity/Q50880887,65
http://www.wikidata.org/entity/Q50884435,94
http://www.wikidata.org/entity/Q50894841,113
http://www.wikidata.org/entity/Q50939921,46.5
http://www.wikidata.org/entity/Q51726313,220
http://www.wikidata.org/entity/Q52084102,125.5
http://www.wikidata.org/entity/Q52155641,89
http://www.wikidata.org/entity/Q52155208,72.5
http://www.wikidata.org/entity/Q52157937,70
http://www.wikidata.org/entity/Q52217967,150
http://www.wikidata.org/entity/Q52329690,55.5
http://www.wikidata.org/entity/Q52735921,75
http://www.wikidata.org/entity/Q53560123,29.3
http://www.wikidata.org/entity/Q53940665,299
http://www.wikidata.org/entity/Q54086391,175
http://www.wikidata.org/entity/Q54625897,330
http://www.wikidata.org/entity/Q54811281,51
http://www.wikidata.org/entity/Q55177712,380
http://www.wikidata.org/entity/Q55814015,145
http://www.wikidata.org/entity/Q56043344,113
http://www.wikidata.org/entity/Q107496570,120
http://www.wikidata.org/entity/Q107522400,75
http://www.wikidata.org/entity/Q107720702,85
http://www.wikidata.org/entity/Q108123187,50
http://www.wikidata.org/entity/Q108123188,50
http://www.wikidata.org/entity/Q108292260,99
http://www.wikidata.org/entity/Q108335985,65
http://www.wikidata.org/entity/Q108584832,30
http://www.wikidata.org/entity/Q108783372,264
http://www.wikidata.org/entity/Q108873567,102
http://www.wikidata.org/entity/Q108917715,61
http://www.wikidata.org/entity/Q108917736,155.2
http://www.wikidata.org/entity/Q108921968,137
http://www.wikidata.org/entity/Q108922744,121
http://www.wikidata.org/entity/Q109798688,100
http://www.wikidata.org/entity/Q109913006,39.5
http://www.wikidata.org/entity/Q109914012,118
http://www.wikidata.org/entity/Q109928591,126
http://www.wikidata.org/entity/Q109937746,81
http://www.wikidata.org/entity/Q110009768,71
http://www.wikidata.org/entity/Q110015681,120
http://www.wikidata.org/entity/Q110039871,96.5
http://www.wikidata.org/entity/Q110062892,80
http://www.wikidata.org/entity/Q110227186,300
http://www.wikidata.org/entity/Q110312698,246
http://www.wikidata.org/entity/Q110382981,302
http://www.wikidata.org/entity/Q110384990,46.6
http://www.wikidata.org/entity/Q110546796,59
http://www.wikidata.org/entity/Q110619157,62
http://www.wikidata.org/entity/Q110626569,300
http://www.wikidata.org/entity/Q110634767,246
http://www.wikidata.org/entity/Q110681237,300
http://www.wikidata.org/entity/Q110714745,47.6
http://www.wikidata.org/entity/Q110865329,300
http://www.wikidata.org/entity/Q110866078,258
http://www.wikidata.org/entity/Q110868028,50
http://www.wikidata.org/entity/Q110867847,298
http://www.wikidata.org/entity/Q110868273,246
http://www.wikidata.org/entity/Q110872609,304
http://www.wikidata.org/entity/Q110872935,135
http://www.wikidata.org/entity/Q110884929,45
http://www.wikidata.org/entity/Q110907328,70
http://www.wikidata.org/entity/Q110907797,40
http://www.wikidata.org/entity/Q111159651,214
http://www.wikidata.org/entity/Q111160508,206
http://www.wikidata.org/entity/Q111255770,130
http://www.wikidata.org/entity/Q111255373,128.5
http://www.wikidata.org/entity/Q111256129,57.5
http://www.wikidata.org/entity/Q111257029,26
http://www.wikidata.org/entity/Q111308504,73
http://www.wikidata.org/entity/Q111509018,29
http://www.wikidata.org/entity/Q111508542,64.9
http://www.wikidata.org/entity/Q111512548,87
http://www.wikidata.org/entity/Q111577849,83
http://www.wikidata.org/entity/Q111593419,108
http://www.wikidata.org/entity/Q111718624,74
http://www.wikidata.org/entity/Q111803475,150
http://www.wikidata.org/entity/Q111976882,200
http://www.wikidata.org/entity/Q112007402,328
http://www.wikidata.org/entity/Q112034223,19
http://www.wikidata.org/entity/Q112075694,105.3
http://www.wikidata.org/entity/Q112110434,302
http://www.wikidata.org/entity/Q112109956,108.5
http://www.wikidata.org/entity/Q112122261,156
http://www.wikidata.org/entity/Q112228996,81
http://www.wikidata.org/entity/Q112675085,190
http://www.wikidata.org/entity/Q112798481,177
http://www.wikidata.org/entity/Q112958938,24
http://www.wikidata.org/entity/Q113005931,153
http://www.wikidata.org/entity/Q113006398,288
http://www.wikidata.org/entity/Q113016417,89.5
http://www.wikidata.org/entity/Q113328601,69
http://www.wikidata.org/entity/Q113328821,100
http://www.wikidata.org/entity/Q113444533,102
http://www.wikidata.org/entity/Q113465655,167
http://www.wikidata.org/entity/Q113465666,167
http://www.wikidata.org/entity/Q113550634,40
http://www.wikidata.org/entity/Q113825024,114
http://www.wikidata.org/entity/Q113988555,100
http://www.wikidata.org/entity/Q114065222,64.5
http://www.wikidata.org/entity/Q114241461,72
http://www.wikidata.org/entity/Q114417179,281
http://www.wikidata.org/entity/Q114417792,97
http://www.wikidata.org/entity/Q114601165,193
http://www.wikidata.org/entity/Q114647508,120.5
http://www.wikidata.org/entity/Q114647547,147.5
http://www.wikidata.org/entity/Q114770904,29.2
http://www.wikidata.org/entity/Q114772679,370
http://www.wikidata.org/entity/Q114775095,323
http://www.wikidata.org/entity/Q114793365,145
http://www.wikidata.org/entity/Q114807998,276
http://www.wikidata.org/entity/Q114811811,37
http://www.wikidata.org/entity/Q114825983,64
http://www.wikidata.org/entity/Q114857806,141
http://www.wikidata.org/entity/Q114859027,60
http://www.wikidata.org/entity/Q114863216,95.5
http://www.wikidata.org/entity/Q114937054,137
http://www.wikidata.org/entity/Q115041810,230
http://www.wikidata.org/entity/Q115102928,221
http://www.wikidata.org/entity/Q115110979,175
http://www.wikidata.org/entity/Q56062483,128
http://www.wikidata.org/entity/Q56149824,61.5
http://www.wikidata.org/entity/Q56323645,54
http://www.wikidata.org/entity/Q56323673,153
http://www.wikidata.org/entity/Q56417994,37
http://www.wikidata.org/entity/Q56417895,36.5
http://www.wikidata.org/entity/Q56538353,43.3
http://www.wikidata.org/entity/Q57530584,97
http://www.wikidata.org/entity/Q57623718,129
http://www.wikidata.org/entity/Q58184717,73
http://www.wikidata.org/entity/Q58185294,58
http://www.wikidata.org/entity/Q58231270,100
http://www.wikidata.org/entity/Q58956093,230
http://www.wikidata.org/entity/Q59185173,260
http://www.wikidata.org/entity/Q59185398,300
http://www.wikidata.org/entity/Q59442235,41
http://www.wikidata.org/entity/Q60838300,360
http://www.wikidata.org/entity/Q61767320,166
http://www.wikidata.org/entity/Q61816747,121
http://www.wikidata.org/entity/Q62014629,163
http://www.wikidata.org/entity/Q62272761,31.5
http://www.wikidata.org/entity/Q62476202,240
http://www.wikidata.org/entity/Q63476058,450
http://www.wikidata.org/entity/Q64766792,97
http://www.wikidata.org/entity/Q65610116,23.5
http://www.wikidata.org/entity/Q66098687,147
http://www.wikidata.org/entity/Q67203111,41
http://www.wikidata.org/entity/Q67203105,58
http://www.wikidata.org/entity/Q68704168,203
http://www.wikidata.org/entity/Q69658139,145
http://www.wikidata.org/entity/Q74717988,32
http://www.wikidata.org/entity/Q77310161,154
http://www.wikidata.org/entity/Q79021384,118
http://www.wikidata.org/entity/Q79023210,120
http://www.wikidata.org/entity/Q79023501,168
http://www.wikidata.org/entity/Q79024384,540
http://www.wikidata.org/entity/Q79025062,648
http://www.wikidata.org/entity/Q79151177,240
http://www.wikidata.org/entity/Q79859145,59
http://www.wikidata.org/entity/Q80824471,44
http://www.wikidata.org/entity/Q81089309,31
http://www.wikidata.org/entity/Q86674601,300
http://www.wikidata.org/entity/Q87469267,180
http://www.wikidata.org/entity/Q88164010,101
http://www.wikidata.org/entity/Q88416397,341
http://www.wikidata.org/entity/Q89034154,220
http://www.wikidata.org/entity/Q89035643,205
http://www.wikidata.org/entity/Q89039593,241
http://www.wikidata.org/entity/Q94636244,48
http://www.wikidata.org/entity/Q96025421,65
http://www.wikidata.org/entity/Q96192148,88
http://www.wikidata.org/entity/Q97065805,117
http://www.wikidata.org/entity/Q97463134,115
http://www.wikidata.org/entity/Q97933450,149.5
http://www.wikidata.org/entity/Q98545387,400
http://www.wikidata.org/entity/Q98925578,90
http://www.wikidata.org/entity/Q98925663,200
http://www.wikidata.org/entity/Q99323182,136.5
http://www.wikidata.org/entity/Q100273549,100
http://www.wikidata.org/entity/Q100502707,134.4
http://www.wikidata.org/entity/Q101853163,382
http://www.wikidata.org/entity/Q101984696,230
http://www.wikidata.org/entity/Q103823905,39
http://www.wikidata.org/entity/Q103847443,167
http://www.wikidata.org/entity/Q103884105,74.2
http://www.wikidata.org/entity/Q104117302,177
http://www.wikidata.org/entity/Q104832804,242
http://www.wikidata.org/entity/Q104902739,136.5
http://www.wikidata.org/entity/Q104963266,208
http://www.wikidata.org/entity/Q104966980,57
http://www.wikidata.org/entity/Q104999859,75.5
http://www.wikidata.org/entity/Q105001687,96
http://www.wikidata.org/entity/Q105001950,165
http://www.wikidata.org/entity/Q105002330,60.5
http://www.wikidata.org/entity/Q105005172,70
http://www.wikidata.org/entity/Q105009573,40
http://www.wikidata.org/entity/Q105010125,33
http://www.wikidata.org/entity/Q105010402,90
http://www.wikidata.org/entity/Q105070700,60
http://www.wikidata.org/entity/Q105070713,39
http://www.wikidata.org/entity/Q105070687,75
http://www.wikidata.org/entity/Q105544193,223
http://www.wikidata.org/entity/Q105754329,67
http://www.wikidata.org/entity/Q105773240,51
http://www.wikidata.org/entity/Q105882065,189
http://www.wikidata.org/entity/Q105906293,86
http://www.wikidata.org/entity/Q105942793,147
http://www.wikidata.org/entity/Q105942808,275
http://www.wikidata.org/entity/Q106172341,110.3
http://www.wikidata.org/entity/Q106547526,99.4
http://www.wikidata.org/entity/Q106570155,61
http://www.wikidata.org/entity/Q106649932,98
http://www.wikidata.org/entity/Q106684238,105
http://www.wikidata.org/entity/Q106766906,114
http://www.wikidata.org/entity/Q106766907,128
http://www.wikidata.org/entity/Q106863540,113.5
http://www.wikidata.org/entity/Q107132227,130
http://www.wikidata.org/entity/Q107171794,72.5
http://www.wikidata.org/entity/Q107254346,82.5
http://www.wikidata.org/entity/Q107273576,159
http://www.wikidata.org/entity/Q115153302,137
http://www.wikidata.org/entity/Q115153353,103
http://www.wikidata.org/entity/Q115192337,272
http://www.wikidata.org/entity/Q115193266,258
http://www.wikidata.org/entity/Q115206624,73.7
http://www.wikidata.org/entity/Q115249957,259
http://www.wikidata.org/entity/Q115326515,381
http://www.wikidata.org/entity/Q115327275,74.5
http://www.wikidata.org/entity/Q115329022,242
http://www.wikidata.org/entity/Q115350433,174
http://www.wikidata.org/entity/Q115363544,157
http://www.wikidata.org/entity/Q115380883,74
http://www.wikidata.org/entity/Q115382052,70
http://www.wikidata.org/entity/Q115390601,119
http://www.wikidata.org/entity/Q115430770,74
http://www.wikidata.org/entity/Q115431741,60
http://www.wikidata.org/entity/Q115434462,55
http://www.wikidata.org/entity/Q115452504,112
http://www.wikidata.org/entity/Q115453601,16
http://www.wikidata.org/entity/Q115456457,77.5
http://www.wikidata.org/entity/Q115470798,100
http://www.wikidata.org/entity/Q115484898,90
http://www.wikidata.org/entity/Q115512129,90
http://www.wikidata.org/entity/Q115522910,90
http://www.wikidata.org/entity/Q115555506,90
http://www.wikidata.org/entity/Q115589005,27.5
http://www.wikidata.org/entity/Q115589179,231
http://www.wikidata.org/entity/Q115652286,107.5
http://www.wikidata.org/entity/Q115659447,16
http://www.wikidata.org/entity/Q115662781,16
http://www.wikidata.org/entity/Q115669298,44
http://www.wikidata.org/entity/Q115707472,70
http://www.wikidata.org/entity/Q115727218,233
http://www.wikidata.org/entity/Q115770576,40
http://www.wikidata.org/entity/Q115776591,43
http://www.wikidata.org/entity/Q115783769,311
http://www.wikidata.org/entity/Q115787659,100
http://www.wikidata.org/entity/Q115788237,100
http://www.wikidata.org/entity/Q115789803,63
http://www.wikidata.org/entity/Q115798316,98
http://www.wikidata.org/entity/Q115796466,241.5
http://www.wikidata.org/entity/Q115821855,110
http://www.wikidata.org/entity/Q115821974,127
http://www.wikidata.org/entity/Q115839852,288
http://www.wikidata.org/entity/Q115863339,236
http://www.wikidata.org/entity/Q116259243,32
http://www.wikidata.org/entity/Q116259790,11.5
http://www.wikidata.org/entity/Q116414251,72.1
http://www.wikidata.org/entity/Q116734952,107
http://www.wikidata.org/entity/Q116771231,141
http://www.wikidata.org/entity/Q116771349,406
http://www.wikidata.org/entity/Q116771885,357
http://www.wikidata.org/entity/Q116772186,116
http://www.wikidata.org/entity/Q116779908,421
http://www.wikidata.org/entity/Q116780072,458
http://www.wikidata.org/entity/Q116780670,38
http://www.wikidata.org/entity/Q116786123,107
http://www.wikidata.org/entity/Q116802769,405
http://www.wikidata.org/entity/Q116804064,340
http://www.wikidata.org/entity/Q116804839,422
http://www.wikidata.org/entity/Q116805369,458
http://www.wikidata.org/entity/Q116806301,400
http://www.wikidata.org/entity/Q116807092,180
http://www.wikidata.org/entity/Q116875391,88
http://www.wikidata.org/entity/Q116912709,80
http://www.wikidata.org/entity/Q116912676,58
http://www.wikidata.org/entity/Q116912669,77
http://www.wikidata.org/entity/Q116912691,76
http://www.wikidata.org/entity/Q116912674,138
http://www.wikidata.org/entity/Q116912704,339
http://www.wikidata.org/entity/Q116912724,338.5
http://www.wikidata.org/entity/Q116920783,122
http://www.wikidata.org/entity/Q116920763,172
http://www.wikidata.org/entity/Q116938047,39
http://www.wikidata.org/entity/Q116943795,38
http://www.wikidata.org/entity/Q116943395,58.5
http://www.wikidata.org/entity/Q116943590,76.4
http://www.wikidata.org/entity/Q116944959,33
http://www.wikidata.org/entity/Q116944960,33
http://www.wikidata.org/entity/Q116945667,74.3
http://www.wikidata.org/entity/Q116955599,47.8
http://www.wikidata.org/entity/Q116956495,225
http://www.wikidata.org/entity/Q116957155,158.5
http://www.wikidata.org/entity/Q116968267,28
http://www.wikidata.org/entity/Q116968203,138
http://www.wikidata.org/entity/Q116984873,80
http://www.wikidata.org/entity/Q116985263,74
http://www.wikidata.org/entity/Q116985325,195
http://www.wikidata.org/entity/Q116985089,79.2
http://www.wikidata.org/entity/Q116985346,61.8
http://www.wikidata.org/entity/Q116984810,138.5
http://www.wikidata.org/entity/Q116989564,78.8
http://www.wikidata.org/entity/Q116991105,116.2
http://www.wikidata.org/entity/Q116992418,21.5
http://www.wikidata.org/entity/Q116991906,118.5
http://www.wikidata.org/entity/Q116993372,25.2
http://www.wikidata.org/entity/Q116993384,25.2
http://www.wikidata.org/entity/Q116993417,26.3
http://www.wikidata.org/entity/Q116994722,57
http://www.wikidata.org/entity/Q116994793,31
http://www.wikidata.org/entity/Q116995512,50
http://www.wikidata.org/entity/Q117005860,76
http://www.wikidata.org/entity/Q117005926,61
http://www.wikidata.org/entity/Q117005980,61
http://www.wikidata.org/entity/Q117023915,168
http://www.wikidata.org/entity/Q117024956,300
http://www.wikidata.org/entity/Q117034906,182
http://www.wikidata.org/entity/Q117035093,63
http://www.wikidata.org/entity/Q117034670,78.3
http://www.wikidata.org/entity/Q117034996,54.8
http://www.wikidata.org/entity/Q117035037,55.3
http://www.wikidata.org/entity/Q117040607,28
http://www.wikidata.org/entity/Q117041748,40
http://www.wikidata.org/entity/Q117041785,219
http://www.wikidata.org/entity/Q117042984,59
http://www.wikidata.org/entity/Q117043824,127
http://www.wikidata.org/entity/Q117043780,189
http://www.wikidata.org/entity/Q117044144,196
http://www.wikidata.org/entity/Q117051307,200
http://www.wikidata.org/entity/Q117051343,300
http://www.wikidata.org/entity/Q117051271,245
http://www.wikidata.org/entity/Q117051893,225
http://www.wikidata.org/entity/Q117052364,240
http://www.wikidata.org/entity/Q117086849,75
http://www.wikidata.org/entity/Q117086970,70
http://www.wikidata.org/entity/Q117086888,122
http://www.wikidata.org/entity/Q117086924,102.5
http://www.wikidata.org/entity/Q117161791,105
http://www.wikidata.org/entity/Q117162400,123
http://www.wikidata.org/entity/Q117164043,128
http://www.wikidata.org/entity/Q117188285,89.5
http://www.wikidata.org/entity/Q117323711,109.5
http://www.wikidata.org/entity/Q117338080,93
http://www.wikidata.org/entity/Q117382014,46
http://www.wikidata.org/entity/Q117408489,80
http://www.wikidata.org/entity/Q117408743,185
http://www.wikidata.org/entity/Q117408881,315
http://www.wikidata.org/entity/Q117428285,275
http://www.wikidata.org/entity/Q117428543,129
http://www.wikidata.org/entity/Q117430308,101
http://www.wikidata.org/entity/Q117430437,130
http://www.wikidata.org/entity/Q117428772,315.5
http://www.wikidata.org/entity/Q117615645,155
http://www.wikidata.org/entity/Q117708969,175
http://www.wikidata.org/entity/Q117753177,96
http://www.wikidata.org/entity/Q117756937,18.5
http://www.wikidata.org/entity/Q117797593,52
