id,collezioni
http://www.wikidata.org/entity/Q108292260,Galleria Palatina
http://www.wikidata.org/entity/Q108314527,Galleria Palatina
http://www.wikidata.org/entity/Q108321038,
http://www.wikidata.org/entity/Q108321039,
http://www.wikidata.org/entity/Q108335985,Collezione Koelliker
http://www.wikidata.org/entity/Q108584832,
http://www.wikidata.org/entity/Q108783372,Parrocchia di San Giovanni Battista
http://www.wikidata.org/entity/Q108799898,
http://www.wikidata.org/entity/Q108816249,
http://www.wikidata.org/entity/Q108873567,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q108900483,
http://www.wikidata.org/entity/Q108917715,Museo Revoltella
http://www.wikidata.org/entity/Q108917736,Musei reali di Torino
http://www.wikidata.org/entity/Q108921968,Pinacoteca civica Francesco Podesti
http://www.wikidata.org/entity/Q108922744,Pinacoteca civica Francesco Podesti
http://www.wikidata.org/entity/Q109798688,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q109913006,Villa Necchi Campiglio
http://www.wikidata.org/entity/Q109913050,Galleria d'arte moderna e contemporanea
http://www.wikidata.org/entity/Q109914012,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q109928591,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q109937746,Pinacoteca Giuseppe De Nittis
http://www.wikidata.org/entity/Q110009768,Pinacoteca Ambrosiana
http://www.wikidata.org/entity/Q110015681,Collezione Borghese; Galleria Borghese
http://www.wikidata.org/entity/Q110039871,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q110062892,Raccolte Frugone
http://www.wikidata.org/entity/Q110227186,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110312698,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110382981,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110384990,Gallerie d'Italia – Milano
http://www.wikidata.org/entity/Q110546796,Casa d’Aste Vincent
http://www.wikidata.org/entity/Q110619157,Museo del settecento veneziano
http://www.wikidata.org/entity/Q110626569,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110634767,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110681237,
http://www.wikidata.org/entity/Q110714745,Accademia Carrara
http://www.wikidata.org/entity/Q110770118,Accademia Carrara
http://www.wikidata.org/entity/Q110865329,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110866078,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110867847,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110868028,Getty Museum; Colnaghi; Collezione Lemme
http://www.wikidata.org/entity/Q110868273,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110872609,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110872935,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q110884929,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q110907328,chiesa di Santa Maria delle Grazie
http://www.wikidata.org/entity/Q110907797,Museo Glauco Lombardi
http://www.wikidata.org/entity/Q111041574,
http://www.wikidata.org/entity/Q111042707,
http://www.wikidata.org/entity/Q111159651,Museo di palazzo Mansi
http://www.wikidata.org/entity/Q111160508,Museo napoleonico di Roma
http://www.wikidata.org/entity/Q111255373,Collezione Farnesina Experimenta
http://www.wikidata.org/entity/Q111255770,Collezione Farnesina Experimenta
http://www.wikidata.org/entity/Q111256129,
http://www.wikidata.org/entity/Q111257029,GAM Verona
http://www.wikidata.org/entity/Q111308504,Pinacoteca Giuseppe De Nittis
http://www.wikidata.org/entity/Q111485530,
http://www.wikidata.org/entity/Q111485979,
http://www.wikidata.org/entity/Q111486358,
http://www.wikidata.org/entity/Q111486756,
http://www.wikidata.org/entity/Q111486805,
http://www.wikidata.org/entity/Q111486873,
http://www.wikidata.org/entity/Q111508542,Accademia Carrara
http://www.wikidata.org/entity/Q111509018,Pinacoteca nazionale di Ferrara
http://www.wikidata.org/entity/Q111512548,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q111577849,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q125813094,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813375,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813475,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813876,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125863783,
http://www.wikidata.org/entity/Q125938897,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q125973048,Accademia Carrara
http://www.wikidata.org/entity/Q125973990,Accademia Carrara; Collezione Lochis
http://www.wikidata.org/entity/Q125974248,Pinacoteca del Castello Sforzesco
http://www.wikidata.org/entity/Q126093976,Galleria Palatina
http://www.wikidata.org/entity/Q126127358,
http://www.wikidata.org/entity/Q126127672,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q126208372,palazzo Bianco
http://www.wikidata.org/entity/Q126208398,palazzo Bianco
http://www.wikidata.org/entity/Q126208411,palazzo Bianco
http://www.wikidata.org/entity/Q126215082,palazzo Bianco
http://www.wikidata.org/entity/Q126260153,
http://www.wikidata.org/entity/Q126284170,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284172,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284178,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284177,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284182,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284183,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284180,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284181,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284187,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284185,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284191,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284189,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284194,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284192,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284193,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284198,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284199,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284196,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284197,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284206,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284207,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284226,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284230,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284231,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284228,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284229,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284234,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284232,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284233,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284238,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284237,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284242,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284243,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284240,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284241,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284246,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284247,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284244,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284245,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284250,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284251,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284249,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284255,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284252,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284258,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284256,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284257,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284263,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284260,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284261,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284267,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284264,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284265,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284270,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284269,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284274,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284275,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284272,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284278,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284279,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284277,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284282,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284283,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284281,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284286,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284284,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284285,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284288,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284294,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284295,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284293,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284298,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284299,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284296,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284297,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284303,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284300,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284301,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284306,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284305,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284308,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284309,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q126284314,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q120793977,Palazzo Vecchio
http://www.wikidata.org/entity/Q120822987,Galleria Palatina
http://www.wikidata.org/entity/Q120884863,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120884895,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q120900571,
http://www.wikidata.org/entity/Q120903815,
http://www.wikidata.org/entity/Q120968113,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q120968282,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q120968550,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q120968767,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q120968914,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q120985002,Galleria nazionale d'arte antica
http://www.wikidata.org/entity/Q121050640,oratorio di Nostra Signora Assunta
http://www.wikidata.org/entity/Q121064292,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121064630,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121065902,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121066043,complesso della Madonna della Ripa
http://www.wikidata.org/entity/Q121450256,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q121462678,Galleria Palatina
http://www.wikidata.org/entity/Q121504941,palazzo Bianco
http://www.wikidata.org/entity/Q121546107,Monastero dell'Escorial
http://www.wikidata.org/entity/Q121678655,Galleria nazionale d'arte antica
http://www.wikidata.org/entity/Q121685223,Pinacoteca Egidio Martini
http://www.wikidata.org/entity/Q121689728,Villa Farnesina
http://www.wikidata.org/entity/Q121692401,palazzo Bianco
http://www.wikidata.org/entity/Q121735048,Quadreria privata Buonaccorsi; Musei civici di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121780997,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121811406,Pinacoteca di arte antica di Palazzo Buonaccorsi
http://www.wikidata.org/entity/Q121995915,Ca' Rezzonico
http://www.wikidata.org/entity/Q122227973,Museo del settecento veneziano
http://www.wikidata.org/entity/Q122615548,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q122617360,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q122730307,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q122733370,Galleria Palatina
http://www.wikidata.org/entity/Q122740583,Pinacoteca comunale di Cesena
http://www.wikidata.org/entity/Q122764699,tesoro dei Granduchi
http://www.wikidata.org/entity/Q122912807,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q122948136,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q122965388,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123036459,
http://www.wikidata.org/entity/Q123052486,Museo Revoltella
http://www.wikidata.org/entity/Q123052559,Museo Revoltella
http://www.wikidata.org/entity/Q123055325,Galleria nazionale d'arte antica
http://www.wikidata.org/entity/Q123146252,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q123178580,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q123200931,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123200938,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123200940,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123201359,Museo di Roma a palazzo Braschi
http://www.wikidata.org/entity/Q123258249,Galleria d'arte moderna di Milano
http://www.wikidata.org/entity/Q123260093,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123301255,Collezioni comunali d'arte di Bologna
http://www.wikidata.org/entity/Q123313948,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123314103,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123328738,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q123338940,Palazzo degli Uffizi; Corridoio Vasariano
http://www.wikidata.org/entity/Q123375075,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q123416410,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123416461,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123416548,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123416954,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123416994,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123417018,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123418628,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419057,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419096,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419116,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419220,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419237,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419285,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419324,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419384,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123419421,Fondazione Cassa di Risparmio di Firenze
http://www.wikidata.org/entity/Q123422898,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457362,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457371,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457388,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457393,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123457399,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q123458625,Palazzo Castiglioni
http://www.wikidata.org/entity/Q123462848,Castello Reale di Racconigi
http://www.wikidata.org/entity/Q123480115,Galleria Palatina
http://www.wikidata.org/entity/Q123562848,Museo di Castelvecchio
http://www.wikidata.org/entity/Q123671285,Galleria nazionale delle Marche
http://www.wikidata.org/entity/Q123709241,Palazzo Reale
http://www.wikidata.org/entity/Q123709348,Museo civico di Piacenza
http://www.wikidata.org/entity/Q123741888,Collezione BPER Banca
http://www.wikidata.org/entity/Q123751969,Galleria Palatina
http://www.wikidata.org/entity/Q123753616,Galleria Palatina
http://www.wikidata.org/entity/Q123754396,Galleria Palatina
http://www.wikidata.org/entity/Q123912954,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124038605,palazzo del Quirinale
http://www.wikidata.org/entity/Q124039068,Palazzo Colonna
http://www.wikidata.org/entity/Q124039121,Biblioteca comunale Classense
http://www.wikidata.org/entity/Q124039323,Pinacoteca Nazionale di Bologna
http://www.wikidata.org/entity/Q124043063,Accademia nazionale di San Luca
http://www.wikidata.org/entity/Q124056690,pinacoteca civica
http://www.wikidata.org/entity/Q124069413,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124069583,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124069753,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124079494,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124083860,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124084281,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086041,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086306,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124086626,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124087802,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124091771,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124092399,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124092672,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124097861,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124098297,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124100563,Collezione Borghese; Galleria Borghese
http://www.wikidata.org/entity/Q124101877,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124101956,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124150884,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124151090,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124152267,Galleria Palatina
http://www.wikidata.org/entity/Q124154199,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124154228,Quadreria dell'ospedale di Busto Arsizio
http://www.wikidata.org/entity/Q124210379,Pinacoteca Nazionale di Bologna; Quadreria privata Buonaccorsi
http://www.wikidata.org/entity/Q124218595,Galleria Borghese
http://www.wikidata.org/entity/Q124246612,Palazzo degli Uffizi; Collezione Contini Bonacossi
http://www.wikidata.org/entity/Q124248182,Collezione Borghese; Galleria Borghese
http://www.wikidata.org/entity/Q124256182,Accademia delle arti del disegno
http://www.wikidata.org/entity/Q124286611,Galleria Palatina
http://www.wikidata.org/entity/Q124287319,Gallerie dell'Accademia
http://www.wikidata.org/entity/Q124287594,Palazzo Vecchio
http://www.wikidata.org/entity/Q124288119,Pinacoteca Ambrosiana
http://www.wikidata.org/entity/Q124307433,Galleria d'arte moderna Ricci Oddi
http://www.wikidata.org/entity/Q124307821,Galleria d'arte moderna Ricci Oddi
http://www.wikidata.org/entity/Q124316070,Accademia Carrara
http://www.wikidata.org/entity/Q124321743,Galleria Palatina
http://www.wikidata.org/entity/Q124348363,Collezione Maccaferri; Quadreria privata Buonaccorsi
http://www.wikidata.org/entity/Q124348745,Collezione Maccaferri; Quadreria privata Buonaccorsi
http://www.wikidata.org/entity/Q124349538,Quadreria privata Buonaccorsi
http://www.wikidata.org/entity/Q124369794,Galleria nazionale di Parma
http://www.wikidata.org/entity/Q124498236,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124499426,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124537391,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q124538450,Galleria nazionale d'arte antica
http://www.wikidata.org/entity/Q124627974,Museo nazionale d'Abruzzo
http://www.wikidata.org/entity/Q124629543,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124630700,Museo d'arte contemporanea del castello di Rivoli; Fondazione Francesco Federico Cerruti per l’Arte
http://www.wikidata.org/entity/Q124652229,Galleria internazionale d'arte moderna
http://www.wikidata.org/entity/Q124652592,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q124662452,Museo nazionale della scienza e della tecnologia Leonardo da Vinci
http://www.wikidata.org/entity/Q124662574,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124663036,Raccolte d'arte dell'Ospedale Maggiore di Milano
http://www.wikidata.org/entity/Q124664892,Accademia di belle arti di Brera
http://www.wikidata.org/entity/Q124686467,Il Cardello Casa Oriani
http://www.wikidata.org/entity/Q124719736,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124721106,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124723493,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124724283,Palazzo Colonna
http://www.wikidata.org/entity/Q124726116,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124726300,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124736928,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q124738743,Galleria Palatina
http://www.wikidata.org/entity/Q124801581,Galleria Palatina
http://www.wikidata.org/entity/Q124884546,"pinacoteca comunale ""S. Lega''"
http://www.wikidata.org/entity/Q124902982,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q124922865,Galleria dell'Accademia e Musei del Bargello
http://www.wikidata.org/entity/Q124962542,Galleria Palatina
http://www.wikidata.org/entity/Q124981334,Galleria d'arte moderna di Firenze
http://www.wikidata.org/entity/Q125102834,Museo Revoltella
http://www.wikidata.org/entity/Q125107060,Museo Revoltella
http://www.wikidata.org/entity/Q125116690,Museo Revoltella
http://www.wikidata.org/entity/Q125144993,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q125170382,Palazzo degli Uffizi
http://www.wikidata.org/entity/Q125176302,Museo Revoltella
http://www.wikidata.org/entity/Q125189520,
http://www.wikidata.org/entity/Q125208945,Museo Revoltella
http://www.wikidata.org/entity/Q125266586,cattedrale di Santa Maria Assunta
http://www.wikidata.org/entity/Q125293980,Museo di Castelvecchio
http://www.wikidata.org/entity/Q125298817,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q125387269,Galleria Palatina
http://www.wikidata.org/entity/Q125399429,Museo diocesano d'arte sacra
http://www.wikidata.org/entity/Q125490773,Museo d'Arte Orientale
http://www.wikidata.org/entity/Q125599554,Museo nazionale di San Martino
http://www.wikidata.org/entity/Q125678611,Pinacoteca Giuseppe De Nittis
http://www.wikidata.org/entity/Q125679589,Pinacoteca Giuseppe De Nittis
http://www.wikidata.org/entity/Q125692333,raccolte d'arte della Pinacoteca Civica di Palazzo Volpi
http://www.wikidata.org/entity/Q125704254,Museo nazionale di Capodimonte
http://www.wikidata.org/entity/Q125728210,Pinacoteca Giuseppe De Nittis
http://www.wikidata.org/entity/Q125774997,palazzo Bianco
http://www.wikidata.org/entity/Q125775011,palazzo Bianco
http://www.wikidata.org/entity/Q125775038,
http://www.wikidata.org/entity/Q125775039,palazzo Bianco
http://www.wikidata.org/entity/Q125775114,palazzo Bianco
http://www.wikidata.org/entity/Q125775115,palazzo Bianco
http://www.wikidata.org/entity/Q125775113,palazzo Bianco
http://www.wikidata.org/entity/Q125775116,
http://www.wikidata.org/entity/Q125794511,palazzo Bianco
http://www.wikidata.org/entity/Q125809444,chiesa di San Francesco della Vigna
http://www.wikidata.org/entity/Q125811262,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125811807,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125811962,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125812539,chiesa di Sant'Ambrogio
http://www.wikidata.org/entity/Q125813029,chiesa di Sant'Ambrogio
