id,titolo,artisti,data_creazione,generi,luoghi,collezioni,contenuti,movimenti,soggetti,altezza,larghezza
http://www.wikidata.org/entity/Q131579625,Imbarcazioni e pesci su fondo marino,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,pesce; imbarcazione,,imbarcazione,,
http://www.wikidata.org/entity/Q131579630,Madonna col Bambino (inv. CL I n. 1475),Bartolomeo Vivarini (maschio),,arte religiosa,Museo Correr,Museo Correr,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q131579631,"Madonna con Bambino con Santi e donatori (Inventario 1890, n. 1316)",Paolo Veronese (maschio),,,Palazzo degli Uffizi,Palazzo degli Uffizi,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q131579667,affreschi dal corridoio A,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579670,affreschi dal cubicolo B,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579671,affreschi dal cubicolo D,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579669,affreschi dal corridoio F-G,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579674,affreschi dal triclinio C,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579672,affreschi dal cubicolo E,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579673,affreschi dall'ingresso I,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,,,,,
http://www.wikidata.org/entity/Q131579646,Nereide su ippocampo,,,,Museo nazionale romano di palazzo Massimo,Museo nazionale romano di palazzo Massimo,Nereidi; ippocampo,,Nereidi,,
http://www.wikidata.org/entity/Q131579657,Ritratto d'ammiraglio,Jacopo Tintoretto (maschio),1570,ritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,ammiraglio,,ammiraglio,,
http://www.wikidata.org/entity/Q131579660,Sant'Agata incoronata dagli angeli,Paolo Veronese (maschio),1580,arte religiosa,Palazzo degli Uffizi,Palazzo degli Uffizi,libro; corona; lettura; Sant'Agata; angelo; telaio della finestra,,Sant'Agata,20.0,18.0
http://www.wikidata.org/entity/Q131579687,Zeus bacia Ganimede,Anton Raphael Mengs (maschio); Giovanni Casanova (maschio),1759,nudo artistico; pittura mitologica,Galleria nazionale di Palazzo Corsini,Galleria nazionale d'arte antica,nudità; Zeus; tazza; Ganimede; trono,,Zeus,,
http://www.wikidata.org/entity/Q131579688,Zeus seduce Olimpia,,,,Palazzo Te,Palazzo Te,Zeus; Olimpiade d'Epiro,,Zeus,,
http://www.wikidata.org/entity/Q131587980,Fregio da Invorio Inferiore,,,,Museo del paesaggio,Museo del paesaggio,fregio,,fregio,,
http://www.wikidata.org/entity/Q131588018,Gesù Cristo sul Monte degli Ulivi,Dosso Dossi (maschio),,,Pinacoteca nazionale di Ferrara,Pinacoteca nazionale di Ferrara,,,,,
http://www.wikidata.org/entity/Q131588032,Madonna col Bambino con i Santi Giorgio e Michele Arcangelo,Dosso Dossi (maschio),,,Galleria Estense,Galleria Estense,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q131588033,Madonna e Bambino con santi Sebastiano e forse Giorgio,Dosso Dossi (maschio),,,,,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q131588054,I Santi Cosma e Damiano,Dosso Dossi (maschio),,,Galleria Borghese,Galleria Borghese,Cosma e Damiano,,Cosma e Damiano,,
http://www.wikidata.org/entity/Q131588045,Ninfa e satiro,Dosso Dossi (maschio),1516,pittura mitologica,Sala di Apollo,Galleria Palatina,satiro; ninfa,,ninfa,58.0,83.0
http://www.wikidata.org/entity/Q131588060,Il fregio di Enea,Dosso Dossi (maschio),,,Camerini d'alabastro,Camerini d'alabastro,Enea,,Enea,,
http://www.wikidata.org/entity/Q131588057,L'invio degli ambasciatori del re d'Inghilterra (Storie di sant'Orsola),Tommaso da Modena (maschio),,,Musei civici di Treviso,Musei civici di Treviso,ambasciatore; Sant'Orsola,,Sant'Orsola,,
http://www.wikidata.org/entity/Q131604558,Paesaggio con toeletta di Venere,Francesco Albani (maschio),,,Pinacoteca Nazionale di Bologna,Pinacoteca Nazionale di Bologna,Venere,,Venere,,
http://www.wikidata.org/entity/Q131604557,Tobia e l'Arcangelo,Poppi (maschio),,,Museo di Palazzo Pretorio,Museo di Palazzo Pretorio,Tobia e l'angelo,,Tobia e l'angelo,,
http://www.wikidata.org/entity/Q131579682,Zefiro e Flora,Giambattista Tiepolo (maschio),,,Ca' Rezzonico,Ca' Rezzonico,Flora; Zefiro,,Zefiro,,
http://www.wikidata.org/entity/Q131574021,Madonna con bambino e donatore,Marco Basaiti (maschio),1550,arte religiosa,Museo Correr,Museo Correr,Maria; Bambino Gesù; commissario; Madonna col Bambino,,Madonna col Bambino,74.0,57.0
http://www.wikidata.org/entity/Q131588009,Sacra Famiglia,Dosso Dossi (maschio),,arte religiosa,Musei capitolini,Musei capitolini,Sacra Famiglia,,Sacra Famiglia,,
http://www.wikidata.org/entity/Q131613901,San Giorgio e il drago,Raffaello Sanzio (maschio),,arte religiosa,Palazzo degli Uffizi,Palazzo degli Uffizi,san Giorgio e il drago,,san Giorgio e il drago,,
http://www.wikidata.org/entity/Q131613825,Orazione nell'Orto,Lorenzo Monaco (maschio),1890,arte religiosa,Galleria dell'Accademia,Galleria dell'Accademia,orazione nell'orto,,orazione nell'orto,,
http://www.wikidata.org/entity/Q131613905,Assunzione,Liborio Coccetti (maschio),,,chiesa di Santa Maria Immacolata a via Veneto,chiesa di Santa Maria Immacolata a via Veneto,assunzione di Maria nell'arte,,assunzione di Maria nell'arte,,
http://www.wikidata.org/entity/Q131613723,Le due madri,Giovanni Segantini (maschio),,,Galleria d'arte moderna di Milano,Galleria d'arte moderna di Milano,Bos taurus taurus; madre,,madre,,
http://www.wikidata.org/entity/Q131613880,Ragazza alla finestra,Giovanni Brancaccio (maschio),1957,,Galleria all'aperto dell'affresco di Arcumeggia,Galleria all'aperto dell'affresco di Arcumeggia,ragazza,,ragazza,,
http://www.wikidata.org/entity/Q131613740,Madonna col Bambino (per la 'Madonna del Granduca'),Raffaello Sanzio (maschio),,,Palazzo degli Uffizi,Palazzo degli Uffizi,Madonna col Bambino,,Madonna col Bambino,,
http://www.wikidata.org/entity/Q131613786,Mascheroni,Tiziano Vecellio (maschio),,,Gallerie dell'Accademia,Gallerie dell'Accademia,mascherone,,mascherone,,
http://www.wikidata.org/entity/Q131613715,La Speranza,Eugenio Tomiolo (maschio),1956,,Galleria all'aperto dell'affresco di Arcumeggia,Galleria all'aperto dell'affresco di Arcumeggia,speranza,,speranza,,
