id,titolo
http://www.wikidata.org/entity/Q117052364,Madonna della Neve
http://www.wikidata.org/entity/Q117043824,San Giovanni Evangelista a Patmos
http://www.wikidata.org/entity/Q117005860,Ritratto di gentiluomo
http://www.wikidata.org/entity/Q117041748,San Giovanni Battista nel deserto
http://www.wikidata.org/entity/Q117188285,Ritratto di Papa Pio VII
http://www.wikidata.org/entity/Q117051893,Presentazione di Maria al tempio
http://www.wikidata.org/entity/Q117051271,Natività della Vergine
http://www.wikidata.org/entity/Q117042984,Presentazione di Gesù al Tempio
http://www.wikidata.org/entity/Q117042320,Madonna con il Bambino
http://www.wikidata.org/entity/Q117005926,Testa di orientale dalla barba scura
http://www.wikidata.org/entity/Q117005980,Testa di orientale dalla barba grigia
http://www.wikidata.org/entity/Q117023915,Madonna del Buon Consiglio
http://www.wikidata.org/entity/Q117024956,Madonna Immacolata con San Francesco di Sales
http://www.wikidata.org/entity/Q117034996,Cristo crocifisso
http://www.wikidata.org/entity/Q117035037,Cristo crocifisso
http://www.wikidata.org/entity/Q117034906,Madonna con il Bambino in trono
http://www.wikidata.org/entity/Q117035093,Madonna con il Bambino e i santi Miniato e Girolamo
http://www.wikidata.org/entity/Q117040607,"Madonna con il bambino e i santi Nicola, Girolamo, Agostino e Cristoforo"
http://www.wikidata.org/entity/Q117043780,presentazione di Maria Vergine al tempio
http://www.wikidata.org/entity/Q117086849,Ritratto di Lorenzo Onofrio Colonna
http://www.wikidata.org/entity/Q117086888,Ritratto del conte Aldo Annoni
http://www.wikidata.org/entity/Q117086924,Ritratto del conte Giovanni Pietro Porro
http://www.wikidata.org/entity/Q117086970,Cav. Nob. Dott. Giacomo Porchera
http://www.wikidata.org/entity/Q117161791,Cristo in croce tra le Marie e San Giovanni Evangelista
http://www.wikidata.org/entity/Q117162400,Paolo e Francesca nel vortice infernale
http://www.wikidata.org/entity/Q117164043,San Giorgio e un gruppo di disciplinanti
http://www.wikidata.org/entity/Q115898761,Madonna di Campagna a Pallanza
http://www.wikidata.org/entity/Q116259243,Il foro a Roma
http://www.wikidata.org/entity/Q116259790,Al pianoforte
http://www.wikidata.org/entity/Q116270130,"Cornelia, madre dei Gracchi"
http://www.wikidata.org/entity/Q116414251,Ritratto di mia moglie
http://www.wikidata.org/entity/Q116994793,Circoncisione
http://www.wikidata.org/entity/Q116993417,San Giorgio
http://www.wikidata.org/entity/Q116994722,Madonna con il Bambino
http://www.wikidata.org/entity/Q116995512,Riposo durante la fuga in Egitto con san Giovannino
http://www.wikidata.org/entity/Q116772186,Papa Pio II
http://www.wikidata.org/entity/Q116912709,Autoritratto
http://www.wikidata.org/entity/Q116779908,L'Adorazione dei pastori
http://www.wikidata.org/entity/Q116780670,Ritratto di Pio IX
http://www.wikidata.org/entity/Q116806301,San Giorgio e il drago
http://www.wikidata.org/entity/Q116804064,Presentazione di Gesù al tempio
http://www.wikidata.org/entity/Q116786123,Ritratto di papa Gregorio XVI
http://www.wikidata.org/entity/Q116734952,La religione dei Trapassati
http://www.wikidata.org/entity/Q116771231,Ritratto di Cosimo III de' Medici granduca di Toscana
http://www.wikidata.org/entity/Q116771349,Madonna con il Bambino e santi
http://www.wikidata.org/entity/Q116771885,Cristo risorto con Sant'Andrea e donatori
http://www.wikidata.org/entity/Q116780072,Madonna incoronata tra Santi Benedettini
http://www.wikidata.org/entity/Q116802769,Martirio di Santa Lucia
http://www.wikidata.org/entity/Q116804839,Martirio dei santi Cosma e Damiano
http://www.wikidata.org/entity/Q116805369,Lapidazione di Santo Stefano
http://www.wikidata.org/entity/Q116807092,San Giorgio uccide il drago
http://www.wikidata.org/entity/Q116875391,Doppio ritratto
http://www.wikidata.org/entity/Q116912669,Autoritratto di Justus Suttermans
http://www.wikidata.org/entity/Q116912674,Banchetto a lume di candela
http://www.wikidata.org/entity/Q116912676,Ritratto di papa Adriano VI
http://www.wikidata.org/entity/Q116912691,Ritratto di Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q116912704,Ritratto di Filippo IV di Spagna a cavallo
http://www.wikidata.org/entity/Q116912724,L'adorazione dei pastori (240601)
http://www.wikidata.org/entity/Q116920783,Autoritratto di Philip Alexius László de Lombos
http://www.wikidata.org/entity/Q116920763,Madonna con il Bambino e quattro angeli
http://www.wikidata.org/entity/Q116938047,San Tommaso d'Aquino
http://www.wikidata.org/entity/Q116989564,Adorazione dei pastori
http://www.wikidata.org/entity/Q116957155,San Giovanni Evangelista
http://www.wikidata.org/entity/Q116968267,Ascensione di Cristo
http://www.wikidata.org/entity/Q116993384,San Girolamo
http://www.wikidata.org/entity/Q116992418,San Giorgio
http://www.wikidata.org/entity/Q116993372,Santa Caterina d'Alessandria
http://www.wikidata.org/entity/Q116991906,Sacra Famiglia con san Giovannino
http://www.wikidata.org/entity/Q116985089,Madonna dell'Umiltà
http://www.wikidata.org/entity/Q116984873,San Matteo
http://www.wikidata.org/entity/Q116943395,Christus Triumphant-Christus Patient
http://www.wikidata.org/entity/Q116943590,Madonna con il Bambino
http://www.wikidata.org/entity/Q116943795,"Madonna con il Bambino in trono tra i santi Pietro e Paolo e due angeli, san Giovanni Battista e santa Maria Maddalena nel deserto e la crocifissione"
http://www.wikidata.org/entity/Q116944960,Ascensione di san Giovanni
http://www.wikidata.org/entity/Q116944959,San Giovanni evangelista che beve dalla coppa avvelenata
http://www.wikidata.org/entity/Q116945667,Crocifissione e Cristo benedicente
http://www.wikidata.org/entity/Q116955599,Due santi apostoli
http://www.wikidata.org/entity/Q116956495,Polittico di San Paolo
http://www.wikidata.org/entity/Q116985346,Madonna con il Bambino
http://www.wikidata.org/entity/Q116968203,"I santi Pietro Martire, Andrea, Mattia, Giovanni Evangelista, Pietro e un santo vescovo"
http://www.wikidata.org/entity/Q116984810,"Madonna con il Bambino e i santi Antonio abate, Lorenzo, Giovanni Battista, Agata"
http://www.wikidata.org/entity/Q116985263,Redentore Cini
http://www.wikidata.org/entity/Q116985325,San Pietro martire
http://www.wikidata.org/entity/Q116990427,Madonna che adora il Bambino con due angeli
http://www.wikidata.org/entity/Q116991105,Madonna con il Bambino e due angeli
http://www.wikidata.org/entity/Q118383381,Autoritratto
http://www.wikidata.org/entity/Q118368958,offerta dei doni a Psiche
http://www.wikidata.org/entity/Q118383458,Autoritratto di Augusto Bastianini
http://www.wikidata.org/entity/Q118384137,Ritratto di Filippo Corsini
http://www.wikidata.org/entity/Q117834885,disputa tra il duca Alessandro e i fuoriusciti fiorentini a Napoli di fronte all'imperatore
http://www.wikidata.org/entity/Q117848663,elezione del duca Cosimo
http://www.wikidata.org/entity/Q117848759,cacciata degli oratori campani dal senato romano
http://www.wikidata.org/entity/Q117848804,conquista di Montemurlo
http://www.wikidata.org/entity/Q117848843,l'imperatore consegna al duca Alessandro le insegne del potere ducale
http://www.wikidata.org/entity/Q117848873,nozze del duca Alessandro a Napoli
http://www.wikidata.org/entity/Q117849453,doppia intercessione e santi
http://www.wikidata.org/entity/Q117849868,tabernacolo con due figure di chiaroscuro
http://www.wikidata.org/entity/Q117850467,Madonna e santi
http://www.wikidata.org/entity/Q117949491,martirio di Sant'Acacio e dei suoi diecimila compagni sul monte Ararat
http://www.wikidata.org/entity/Q117950829,episodi della vita di Sant'Acacio
http://www.wikidata.org/entity/Q117408881,Adorazione dei pastori
http://www.wikidata.org/entity/Q117428543,Sacrificio di Isacco
http://www.wikidata.org/entity/Q117304805,Il ritorno del figliol prodigo
http://www.wikidata.org/entity/Q117430437,Pietà
http://www.wikidata.org/entity/Q117447676,Sant'Agostino
http://www.wikidata.org/entity/Q117470090,Natività
http://www.wikidata.org/entity/Q117382014,Ritratto di gentildonna
http://www.wikidata.org/entity/Q117615645,Ritratto di papa Clemente IX
http://www.wikidata.org/entity/Q117323711,"Ritratto di cavaliere dell'ordine costantiniano,"
http://www.wikidata.org/entity/Q117338080,Ritratto di Francesco Maria Bruntino
http://www.wikidata.org/entity/Q117408489,Dante in esilio
http://www.wikidata.org/entity/Q117408743,Adorazione del Bambino con San Francesco e il Beato Ottaviano
http://www.wikidata.org/entity/Q117427024,Storie del carro della Moneta
http://www.wikidata.org/entity/Q117428285,Consolatrix afflictorum
http://www.wikidata.org/entity/Q117428772,Cristo appare a San Giovanni della Croce
http://www.wikidata.org/entity/Q117430308,"Madonna col Bambino, angeli e donatori"
http://www.wikidata.org/entity/Q117708969,noli me tangere
http://www.wikidata.org/entity/Q117715996,Chiesa militante e trionfante
http://www.wikidata.org/entity/Q117753177,Ritratto di Papa Benedetto XIII
http://www.wikidata.org/entity/Q117756937,Campo di cavoli presso la vecchia via Frusa a Firenze
http://www.wikidata.org/entity/Q117797593,Autoritratto di Albrecht Dürer
http://www.wikidata.org/entity/Q117803973,Ritratto di Papa Benedetto XIV
http://www.wikidata.org/entity/Q117826019,"Francesco Raibolini, detto il Francia, che nella sua bottega ammira per la prima volta la Santa Cecilia di Raffaello"
http://www.wikidata.org/entity/Q117832067,Atalanta e Ippomene
http://www.wikidata.org/entity/Q117834449,San Francesco di Sargiano
http://www.wikidata.org/entity/Q117834473,San Francesco di Ganghereto
http://www.wikidata.org/entity/Q117834509,tornata d’esilio del Magnifico Cosimo de’ Medici
http://www.wikidata.org/entity/Q117834674,l’andata a Napoli di Lorenzo il Magnifico
http://www.wikidata.org/entity/Q117834758,ingresso di Papa Leone X a Firenze
http://www.wikidata.org/entity/Q117834806,Giovanni de' Medici conquista Biegrassa
http://www.wikidata.org/entity/Q118398891,San Girolamo
http://www.wikidata.org/entity/Q118399101,"Madonna in trono con Sant'Agostino, San Giovanni evangelista, San Francesco, San Possidonio"
http://www.wikidata.org/entity/Q118277328,Annunciazione
http://www.wikidata.org/entity/Q118121260,Ritratto di papa Paolo III
http://www.wikidata.org/entity/Q118138029,Ritratto di papa Clemente XIV
http://www.wikidata.org/entity/Q118140584,Ritratto di Alice Blanceflor de Bildt
http://www.wikidata.org/entity/Q118273001,Allegoria della Concezione
http://www.wikidata.org/entity/Q118287906,Filosofo della scuola cinica
http://www.wikidata.org/entity/Q118522639,compianto sul cristo morto
http://www.wikidata.org/entity/Q118522898,"Madonna in trono con Bambino adorata da Santa Cristina, San Giovanni Battista, San Filippo, San Nicola da Bari, San Romualdo e Santa Lucia da Settefonti"
http://www.wikidata.org/entity/Q118590751,Deposizione dalla Croce
http://www.wikidata.org/entity/Q118601577,deposizione dalla Croce
http://www.wikidata.org/entity/Q118605466,San Rocco davanti al palazzo della Fraternità dei Laici ad Arezzo
http://www.wikidata.org/entity/Q118606399,San Rocco allontana da Arezzo il flagello della peste
http://www.wikidata.org/entity/Q118611138,"Madonna con Bambino, Santo vescovo, San Zanobi, San Michele arcangelo, San Raffaele arcangelo"
http://www.wikidata.org/entity/Q118678052,conversione di San Paolo
http://www.wikidata.org/entity/Q118675903,Sacra Conversazione
http://www.wikidata.org/entity/Q118680631,Madonna in adorazione del Bambino con san Giovannino
http://www.wikidata.org/entity/Q118724762,ultima cena
http://www.wikidata.org/entity/Q118725088,"Vergine con il Bambino, Sant’Antonio Abate e San Bernardo"
http://www.wikidata.org/entity/Q118725638,presentazione di Gesù al Tempio e santi
http://www.wikidata.org/entity/Q118641092,Vocazione di San Pietro e Sant'Andrea
http://www.wikidata.org/entity/Q119010849,Adorazione dei Magi
http://www.wikidata.org/entity/Q119008888,Madonna degli Innocenti
http://www.wikidata.org/entity/Q118905108,Parnaso
http://www.wikidata.org/entity/Q118835177,conversione di San Paolo
http://www.wikidata.org/entity/Q118822913,"Santa Barbara, San Giovanni Battista e San Matteo"
http://www.wikidata.org/entity/Q118868275,Compianto per Cristo con il cardinale Johann Albrecht di Brandenburgo
http://www.wikidata.org/entity/Q118869818,San Sebastiano e san Rocco
http://www.wikidata.org/entity/Q118873919,Le sette Virtù
http://www.wikidata.org/entity/Q118898180,Madonna del latte (Previtali)
http://www.wikidata.org/entity/Q118978047,Ritratto di Michelangelo
http://www.wikidata.org/entity/Q119496040,Autoritratto
http://www.wikidata.org/entity/Q119292565,Assunzione della Vergine
http://www.wikidata.org/entity/Q119353076,Madonna con Bambino e angeli
http://www.wikidata.org/entity/Q119398059,Ritratto di Canova
http://www.wikidata.org/entity/Q119404568,"Incoronazione di Maria Vergine e il martirio di San Lorenzo con i santi Paolo, Lorenzo, Clemente e Pietro"
http://www.wikidata.org/entity/Q119406125,Ritratto di Elisabetta I d'Inghilterra
http://www.wikidata.org/entity/Q119443390,Pala dell'udienza
http://www.wikidata.org/entity/Q119443609,Tabernacolo del canto del Mercatale
http://www.wikidata.org/entity/Q119493466,assunzione della Madonna
http://www.wikidata.org/entity/Q119574411,Sant'Antonino in adorazione di Cristo crocifisso
http://www.wikidata.org/entity/Q119702756,Ritratto di Pio VII (1742-1823)
http://www.wikidata.org/entity/Q119819515,"Madonna in trono con Bambino, San Sebastiano, San Procolo, Sant'Agostino, San Giovanni Evangelista e due angeli"
http://www.wikidata.org/entity/Q119157243,Ritratto di Filippo Strozzi il Vecchio
http://www.wikidata.org/entity/Q119164762,Ritratto di Lorenzo di Giovanni de' Medici
http://www.wikidata.org/entity/Q119169372,Ritratto di Neri Corsini
http://www.wikidata.org/entity/Q119846277,incoronazione di Maria Vergine
http://www.wikidata.org/entity/Q120311223,Madonna con Bambino e Santi
http://www.wikidata.org/entity/Q120317949,Madonna con Bambino e Santi
http://www.wikidata.org/entity/Q120401056,Ritratto di Piero de' Medici
http://www.wikidata.org/entity/Q120489814,Assunzione della Madonna
http://www.wikidata.org/entity/Q120488471,Crocifissione ed apoteosi dei 10.000 martiri del monte Ararat
http://www.wikidata.org/entity/Q120488611,La presentazione di Gesu' al tempio
http://www.wikidata.org/entity/Q120488851,martirio di San Marco
http://www.wikidata.org/entity/Q120509133,San Giuseppe da Leonessa
http://www.wikidata.org/entity/Q120509521,Sant'Antonio da Padova resuscita un giovane
http://www.wikidata.org/entity/Q120509789,Sant'Antonio da Padova e il miracolo del piede risanato
http://www.wikidata.org/entity/Q120598525,Perseo e Medusa
http://www.wikidata.org/entity/Q120598716,San Marco porge il suo stendardo a Venezia
http://www.wikidata.org/entity/Q120766339,Ritratto del cardinale Alessandro Farnese
http://www.wikidata.org/entity/Q120763322,Ritratto di papa Giulio II
http://www.wikidata.org/entity/Q120822987,Ritratto di papa Giulio II
http://www.wikidata.org/entity/Q120793977,Ritratto di Filippo Strozzi il Giovane
http://www.wikidata.org/entity/Q120903815,Madonna con Bambino
http://www.wikidata.org/entity/Q120884863,Veduta del parco di una villa
http://www.wikidata.org/entity/Q120884895,Il ritrovamento di Gesù nel tempio
http://www.wikidata.org/entity/Q120900571,Nostra Signora della Speranza in San Bernardo
http://www.wikidata.org/entity/Q120968113,Papa Paolo III
http://www.wikidata.org/entity/Q120968282,Cardinale Ranuccio Farnese
http://www.wikidata.org/entity/Q120968550,"Pier Luigi Farnese, primo duca di Parma"
http://www.wikidata.org/entity/Q120968767,Cardinale Alessandro Farnese
http://www.wikidata.org/entity/Q120968914,"Ottavio Farnese, secondo duca di Parma"
http://www.wikidata.org/entity/Q120985002,Ritratto di Gian Lorenzo Bernini
http://www.wikidata.org/entity/Q121050640,Assunzione della Vergine
http://www.wikidata.org/entity/Q121064292,Assunzione della Vergine con angeli musicanti
http://www.wikidata.org/entity/Q121064630,Il mistero dell'Annunciazione
http://www.wikidata.org/entity/Q121065902,Tentazioni di Sant'Antonio Abate
http://www.wikidata.org/entity/Q121066043,Trinità con Madonna e Santi
http://www.wikidata.org/entity/Q121450256,Ritratto di papa Paolo III
http://www.wikidata.org/entity/Q121462678,Ritratto di Anna Maria Luisa de' Medici in abito da caccia
http://www.wikidata.org/entity/Q121504941,"Ritratto di anziano gentiluomo, probabilmente Andrea Doria"
http://www.wikidata.org/entity/Q121811406,Stemma dell'Accademia dei Catenati
http://www.wikidata.org/entity/Q121546107,Madonna col Bambino
http://www.wikidata.org/entity/Q121692401,Madonna col Bambino
http://www.wikidata.org/entity/Q121678655,Ritratto di Filippo II di Spagna
http://www.wikidata.org/entity/Q121685223,Predica di Cristo
http://www.wikidata.org/entity/Q121689728,Amore e le Grazie
http://www.wikidata.org/entity/Q121735048,Santi Francesco e Domenico
http://www.wikidata.org/entity/Q121780997,Impresa di Lugi Buonaccorsi
http://www.wikidata.org/entity/Q121995915,Ritratto di Samuel Egerton
http://www.wikidata.org/entity/Q122227973,Il Ciarlatano
http://www.wikidata.org/entity/Q122733370,Ritratto di Filippo II di Spagna
http://www.wikidata.org/entity/Q122615548,Ora di studio
http://www.wikidata.org/entity/Q122740583,Presentazione di Gesù al tempio e purificazione della Vergine
http://www.wikidata.org/entity/Q122764699,Ritratto di Cosimo I in armatura
http://www.wikidata.org/entity/Q122912807,San Giovannino nel deserto
http://www.wikidata.org/entity/Q122617360,Autoritratto
http://www.wikidata.org/entity/Q122730307,Bacco e Arianna
http://www.wikidata.org/entity/Q123375075,Ritratto di Elisabetta I d'Inghilterra
http://www.wikidata.org/entity/Q123419057,Acquaiola
http://www.wikidata.org/entity/Q123416410,"Primavera, tre fanciulle e pecore su un prato fiorito"
http://www.wikidata.org/entity/Q123416461,La lacciaia
http://www.wikidata.org/entity/Q123416548,Buoi al pascolo
http://www.wikidata.org/entity/Q123416994,Pastura in montagna
http://www.wikidata.org/entity/Q123417018,Convento ad Amalfi
http://www.wikidata.org/entity/Q123418628,"Toscani a Curtatone (Campagna del 1848, veduta presa sul ponte dell’Osone)"
http://www.wikidata.org/entity/Q123419096,Piazza San Gallo a Firenze
http://www.wikidata.org/entity/Q123419116,Il passaggio di un drappello di artiglieria da piazza San Gallo
http://www.wikidata.org/entity/Q123419220,Ritorno dalla corse alle Cascine
http://www.wikidata.org/entity/Q123419237,Idillio
http://www.wikidata.org/entity/Q123419285,Il garofano rosso
http://www.wikidata.org/entity/Q123419324,Ultime vangate
http://www.wikidata.org/entity/Q123419384,Le gramignaie al fiume
http://www.wikidata.org/entity/Q123419421,L'abbeverata
http://www.wikidata.org/entity/Q123422898,Allegoria
http://www.wikidata.org/entity/Q123457362,Paesaggio col Battista
http://www.wikidata.org/entity/Q123457388,Prospettiva
http://www.wikidata.org/entity/Q123457393,Prospettiva di antiche terme
http://www.wikidata.org/entity/Q123462848,Ritratto del principe Filippo d'Assia
http://www.wikidata.org/entity/Q123480115,Ritratto di Maria de' Medici
http://www.wikidata.org/entity/Q123457399,Ritratto di fanciullo
http://www.wikidata.org/entity/Q123416954,Anzio
http://www.wikidata.org/entity/Q123458625,Ritratto di Pio VIII
http://www.wikidata.org/entity/Q123457371,Giuditta e Oloferne
http://www.wikidata.org/entity/Q122965388,Ritratto di Franca Viviani della Robbia
http://www.wikidata.org/entity/Q123036459,Emanuele Brignole
http://www.wikidata.org/entity/Q123052486,La vecchia nonna
http://www.wikidata.org/entity/Q123052559,Padrone che cura il cane
http://www.wikidata.org/entity/Q123055325,Ritratto di papa Clemente XIII Rezzonico benedicente
http://www.wikidata.org/entity/Q123146252,Ritratto di Urbano V
http://www.wikidata.org/entity/Q123178580,Madonna del Baldacchino
http://www.wikidata.org/entity/Q123200931,Stimmate di San Francesco
http://www.wikidata.org/entity/Q123200938,Pala della Trinità
http://www.wikidata.org/entity/Q123200940,Santa Caterina di Alessandria con donatore
http://www.wikidata.org/entity/Q123201359,Ritratto di Papa Leone XIII
http://www.wikidata.org/entity/Q123258249,Ritratto della contessa Antonietta Negroni Prati Morosini
http://www.wikidata.org/entity/Q123260093,Ritratto dell'abate mitrato di San Martino conte Vay de Vaya e de Luskod
http://www.wikidata.org/entity/Q123301255,Ritratto di Carolina Primodì Baruzzi
http://www.wikidata.org/entity/Q123313948,"Ritratto di Elisabetta, Imperatrice d'Austria"
http://www.wikidata.org/entity/Q123314103,"Ritratto di Francesco Giuseppe, Imperatore d'Austria"
http://www.wikidata.org/entity/Q123338940,Autoritratto di Franz Xaver Winterhalter
http://www.wikidata.org/entity/Q122948136,Autoritratto
http://www.wikidata.org/entity/Q123328738,Autoritratto
http://www.wikidata.org/entity/Q123562848,Madonna con il bambino e tre angeli
http://www.wikidata.org/entity/Q123709241,Ritratto di Pier Luigi Farnese
http://www.wikidata.org/entity/Q123709348,Papa Paolo III nomina il figlio Pier Luigi duca di Parma e Piacenza
http://www.wikidata.org/entity/Q123741888,Ritratto di Gabriele Tadino
http://www.wikidata.org/entity/Q123751969,Cristo Salvatore
http://www.wikidata.org/entity/Q123912954,Ritratto del vescovo Ludovico Beccadelli
http://www.wikidata.org/entity/Q123753616,Adorazione dei pastori
http://www.wikidata.org/entity/Q123671285,Resurrezione di Cristo
http://www.wikidata.org/entity/Q123754396,Madonna della Misericordia
http://www.wikidata.org/entity/Q124039068,Ritratto di Onofrio Panvinio
http://www.wikidata.org/entity/Q124039121,Ritratto di Onofrio Panvinio
http://www.wikidata.org/entity/Q124039323,San Giovanni Battista
http://www.wikidata.org/entity/Q124038605,San Giovanni Battista nel deserto
http://www.wikidata.org/entity/Q124348363,Giove allattato dalla capra Amaltea
http://www.wikidata.org/entity/Q124348745,Nascita di Adone
http://www.wikidata.org/entity/Q124349538,Ritratto di Buonaccorso Buonaccorsi all'età di tre anni
http://www.wikidata.org/entity/Q124043063,Ritratto di Ippolito Riminaldi
http://www.wikidata.org/entity/Q124056690,San Francesco d'Assisi riceve le stimmate
http://www.wikidata.org/entity/Q124069413,Ritratto di Santino Brusatori
http://www.wikidata.org/entity/Q124069583,Ritratto di Angioletta Carnaghi Brusatori
http://www.wikidata.org/entity/Q124069753,Ritratto di Valentino Cafulli
http://www.wikidata.org/entity/Q124079494,Ritratto di Maria Speroni Formenti
http://www.wikidata.org/entity/Q124083860,Ritratto di Rosa Bottigelli Borri
http://www.wikidata.org/entity/Q124084281,Ritratto di Eligio Milani
http://www.wikidata.org/entity/Q124086041,Ritratto di Benedetto Milani
http://www.wikidata.org/entity/Q124086306,Ritratto di Ernesto Travelli
http://www.wikidata.org/entity/Q124086626,Ritratto di Teresa Caminada Tosi
http://www.wikidata.org/entity/Q124087802,Ritratto di Giovanni Xeconti
http://www.wikidata.org/entity/Q124091771,Ritratto di Giovan Battista Provasoli
http://www.wikidata.org/entity/Q124092399,Ritratto di Teresa Lualdi
http://www.wikidata.org/entity/Q124092672,Ritratto di Carlo Ottolini
http://www.wikidata.org/entity/Q124097861,Ritratto di Anselmo Giani
http://www.wikidata.org/entity/Q124098297,Ritratto di Roberto Marcora
http://www.wikidata.org/entity/Q124100563,Ritratto del cardinale Marcello Cervini Spannocchi
http://www.wikidata.org/entity/Q124101877,Ritratto di Carlo Venzaghi
http://www.wikidata.org/entity/Q124101956,Ritratto di Ida Bossi Dell'Acqua
http://www.wikidata.org/entity/Q124150884,Ritratto di Luigi Crespi
http://www.wikidata.org/entity/Q124151090,Ritratto di Maria Teresa Ferrario Carnaghi
http://www.wikidata.org/entity/Q124154199,Ritratto di Antonio Tosi
http://www.wikidata.org/entity/Q124154228,Ritratto di Carlo Solbiati
http://www.wikidata.org/entity/Q124210379,Latona trasforma in rane i pastori della Licia
http://www.wikidata.org/entity/Q124218595,Cristo flagellato
http://www.wikidata.org/entity/Q124246612,Ritratto di Sigismondo II Augusto (1520-1572)
http://www.wikidata.org/entity/Q124286611,Ritratto d'uomo della famiglia Minerbetti
http://www.wikidata.org/entity/Q124152267,Ecce Homo
http://www.wikidata.org/entity/Q124287319,Madonna col Bambino
http://www.wikidata.org/entity/Q124288119,San Giovanni Battista
http://www.wikidata.org/entity/Q124248182,Ritratto di Cosimo I de' Medici
http://www.wikidata.org/entity/Q124287594,Ritratto del cardinale Ippolito de' Medici
http://www.wikidata.org/entity/Q124256182,adorazione del bambino
http://www.wikidata.org/entity/Q124307433,Haschisch: fumatrici d'oppio
http://www.wikidata.org/entity/Q124307821,Abisso verde
http://www.wikidata.org/entity/Q124316070,Autoritratto con tavolozza
http://www.wikidata.org/entity/Q124321743,Ritratto dell'imperatore Carlo V in armatura
http://www.wikidata.org/entity/Q124369794,Ritratto di Pier Luigi Farnese
http://www.wikidata.org/entity/Q124498236,Ritratto di Ambrogio Bertarelli
http://www.wikidata.org/entity/Q124499426,Ritratto di Francesco Mira
http://www.wikidata.org/entity/Q124538450,Ritratto di papa Urbano VIII Barberini
http://www.wikidata.org/entity/Q124629543,Ritratto di Alessandro de' Medici
http://www.wikidata.org/entity/Q124630700,Giovane donna con vestito giallo (Renée Modot)
http://www.wikidata.org/entity/Q124627974,Madonna del Latte
http://www.wikidata.org/entity/Q124537391,Ritratto di Pio IX
http://www.wikidata.org/entity/Q125599554,Ritratto di Pedro Álvarez de Toledo y Zúñiga
http://www.wikidata.org/entity/Q125266586,Conversione di san Paolo
http://www.wikidata.org/entity/Q124962542,Ritratto di Andrea Vesalio
http://www.wikidata.org/entity/Q125102834,La novella della nonna
http://www.wikidata.org/entity/Q125107060,La nonna e nipote
http://www.wikidata.org/entity/Q125116690,Roma antica
http://www.wikidata.org/entity/Q125170382,L'onestà di Sant'Eligio
http://www.wikidata.org/entity/Q125176302,Ritratto dell’Arciduca Massimiliano
http://www.wikidata.org/entity/Q125189520,Stamura che incendia le macchine all'assedio di Ancona
http://www.wikidata.org/entity/Q125208945,Visita allo zio cardinale
http://www.wikidata.org/entity/Q125298817,Ritratto di Niccolò Leoniceno
http://www.wikidata.org/entity/Q125387269,Baccanale con Arianna dormiente
http://www.wikidata.org/entity/Q125490773,Ritratto della contessa Anna Maria Rombo Morosini
http://www.wikidata.org/entity/Q125144993,Adorazione dei pastori
http://www.wikidata.org/entity/Q125293980,Vergine e il Bambino
http://www.wikidata.org/entity/Q125399429,Madonna del Latte
http://www.wikidata.org/entity/Q124981334,Ritratto di giovane
http://www.wikidata.org/entity/Q124721106,Ritratto di papa Pio II
http://www.wikidata.org/entity/Q124736928,Ritratto di Bianca Cappello
http://www.wikidata.org/entity/Q124652229,Ritratto del papa Leone XIII
http://www.wikidata.org/entity/Q124652592,Ritratto di Giovanni di Montagliari
http://www.wikidata.org/entity/Q124662452,Ritratto di Javotte Bocconi Manca di Villahermosa
http://www.wikidata.org/entity/Q124662574,Ritratto di Benigno Cristoforo Crespi
http://www.wikidata.org/entity/Q124663036,Ritratto di Giacomo Mellerio
http://www.wikidata.org/entity/Q124664892,Ritratto di Ferdinando I d'Austria
http://www.wikidata.org/entity/Q124686467,Ritratto di Ludovico Ariosto
http://www.wikidata.org/entity/Q124719736,Ritratto di Leonardo da Vinci
http://www.wikidata.org/entity/Q124723493,Ritratto del cardinale Pompeo Colonna
http://www.wikidata.org/entity/Q124724283,Ritratto del cardinale Pompeo Colonna
http://www.wikidata.org/entity/Q124738743,Ritratto di Ferdinando II al nono giorno di vaiolo
http://www.wikidata.org/entity/Q124884546,L'incredulità di San Tommaso
http://www.wikidata.org/entity/Q124902982,David who calms the cravings of Saul troubled by the evil spirit with the sound of the harp (preparatory sketch)
http://www.wikidata.org/entity/Q124922865,David che placa col suono dell'arpa le smanie di Saul travagliato dallo spirito malo
http://www.wikidata.org/entity/Q124801581,Ritratto di Alfonso I d'Este
http://www.wikidata.org/entity/Q124726116,Ritratto di Pietro Aretino
http://www.wikidata.org/entity/Q124726300,Ritratto di Vincenzo Cappello
http://www.wikidata.org/entity/Q125678611,Ora triste
http://www.wikidata.org/entity/Q125679589,Uscita dal bosco
http://www.wikidata.org/entity/Q125692333,San Michele arcangelo trionfante
http://www.wikidata.org/entity/Q125704254,"Madonna con bambino, San Giovannino e angeli"
http://www.wikidata.org/entity/Q125728210,Figura di donna (Léontine De Nittis)
http://www.wikidata.org/entity/Q126284318,Composizione G.R.U. 35/B
http://www.wikidata.org/entity/Q126284317,Composizione 50/218
http://www.wikidata.org/entity/Q126284320,Composizione R.S. 202
http://www.wikidata.org/entity/Q126284322,disegno per rilievo
http://www.wikidata.org/entity/Q126284326,Officina Uno
