id,data_creazione
http://www.wikidata.org/entity/Q128495286,1909
http://www.wikidata.org/entity/Q128783484,1600
http://www.wikidata.org/entity/Q128810133,1638
http://www.wikidata.org/entity/Q128941201,1800
http://www.wikidata.org/entity/Q129199340,1480
http://www.wikidata.org/entity/Q129487042,1920
http://www.wikidata.org/entity/Q129500713,
http://www.wikidata.org/entity/Q129507208,1661
http://www.wikidata.org/entity/Q129977163,1440
http://www.wikidata.org/entity/Q130212907,1678
http://www.wikidata.org/entity/Q130213077,1653
http://www.wikidata.org/entity/Q130213160,1653
http://www.wikidata.org/entity/Q130214332,1483
http://www.wikidata.org/entity/Q130221017,1613
http://www.wikidata.org/entity/Q130234284,
http://www.wikidata.org/entity/Q130335034,1550
http://www.wikidata.org/entity/Q130369461,1807
http://www.wikidata.org/entity/Q130375844,1550
http://www.wikidata.org/entity/Q130394364,1946
http://www.wikidata.org/entity/Q130467776,1607
http://www.wikidata.org/entity/Q130492308,1584
http://www.wikidata.org/entity/Q130515982,1580
http://www.wikidata.org/entity/Q130536956,
http://www.wikidata.org/entity/Q130537073,1579
http://www.wikidata.org/entity/Q130552524,1375
http://www.wikidata.org/entity/Q130642202,1580
http://www.wikidata.org/entity/Q130999230,
http://www.wikidata.org/entity/Q131011027,1556
http://www.wikidata.org/entity/Q131100772,1747
http://www.wikidata.org/entity/Q131154939,1895
http://www.wikidata.org/entity/Q131325204,1855
http://www.wikidata.org/entity/Q131340770,1518
http://www.wikidata.org/entity/Q131349567,1525
http://www.wikidata.org/entity/Q131350054,1540
http://www.wikidata.org/entity/Q131351071,1532
http://www.wikidata.org/entity/Q131354901,1695
http://www.wikidata.org/entity/Q131356481,1575
http://www.wikidata.org/entity/Q131362573,
http://www.wikidata.org/entity/Q131367847,1497
http://www.wikidata.org/entity/Q131395036,1572
http://www.wikidata.org/entity/Q131414320,
http://www.wikidata.org/entity/Q120793977,1555
http://www.wikidata.org/entity/Q120822987,1518
http://www.wikidata.org/entity/Q120884863,1741
http://www.wikidata.org/entity/Q120884895,1700
http://www.wikidata.org/entity/Q120900571,
http://www.wikidata.org/entity/Q120903815,
http://www.wikidata.org/entity/Q120968113,1586
http://www.wikidata.org/entity/Q120968282,1586
http://www.wikidata.org/entity/Q120968550,1586
http://www.wikidata.org/entity/Q120968767,1586
http://www.wikidata.org/entity/Q120968914,1586
http://www.wikidata.org/entity/Q120985002,1665
http://www.wikidata.org/entity/Q121050640,1640
http://www.wikidata.org/entity/Q121064292,1700
http://www.wikidata.org/entity/Q121064630,1656
http://www.wikidata.org/entity/Q121065902,1646
http://www.wikidata.org/entity/Q121066043,1700
http://www.wikidata.org/entity/Q121450256,1560
http://www.wikidata.org/entity/Q121462678,1700
http://www.wikidata.org/entity/Q121504941,1550
http://www.wikidata.org/entity/Q121546107,1633
http://www.wikidata.org/entity/Q121678655,1553
http://www.wikidata.org/entity/Q121685223,1545
http://www.wikidata.org/entity/Q121689728,1517
http://www.wikidata.org/entity/Q121692401,1552
http://www.wikidata.org/entity/Q121735048,1716
http://www.wikidata.org/entity/Q121780997,1625
http://www.wikidata.org/entity/Q121811406,1640
http://www.wikidata.org/entity/Q121995915,1730
http://www.wikidata.org/entity/Q122227973,1757
http://www.wikidata.org/entity/Q122615548,1910
http://www.wikidata.org/entity/Q122617360,1910
http://www.wikidata.org/entity/Q122730307,1624
http://www.wikidata.org/entity/Q122733370,1554
http://www.wikidata.org/entity/Q122740583,1510
http://www.wikidata.org/entity/Q122764699,1548
http://www.wikidata.org/entity/Q122912807,1930
http://www.wikidata.org/entity/Q122948136,1625
http://www.wikidata.org/entity/Q122965388,1923
http://www.wikidata.org/entity/Q123036459,1683
http://www.wikidata.org/entity/Q123052486,1869
http://www.wikidata.org/entity/Q123052559,1861
http://www.wikidata.org/entity/Q123055325,1760
http://www.wikidata.org/entity/Q123146252,1375
http://www.wikidata.org/entity/Q123178580,1685
http://www.wikidata.org/entity/Q123200931,
http://www.wikidata.org/entity/Q123200938,
http://www.wikidata.org/entity/Q123200940,
http://www.wikidata.org/entity/Q123201359,1878
http://www.wikidata.org/entity/Q123258249,1872
http://www.wikidata.org/entity/Q123260093,1906
http://www.wikidata.org/entity/Q123301255,1858
http://www.wikidata.org/entity/Q123313948,1854
http://www.wikidata.org/entity/Q123314103,1854
http://www.wikidata.org/entity/Q123328738,1944
http://www.wikidata.org/entity/Q123338940,1868
http://www.wikidata.org/entity/Q123375075,1582
http://www.wikidata.org/entity/Q123416410,1879
http://www.wikidata.org/entity/Q123416461,1879
http://www.wikidata.org/entity/Q123416548,1886
http://www.wikidata.org/entity/Q123416954,1850
http://www.wikidata.org/entity/Q123416994,1860
http://www.wikidata.org/entity/Q123417018,1900
http://www.wikidata.org/entity/Q123418628,1861
http://www.wikidata.org/entity/Q123419057,1891
http://www.wikidata.org/entity/Q123419096,1883
http://www.wikidata.org/entity/Q123419116,1885
http://www.wikidata.org/entity/Q123419220,1885
http://www.wikidata.org/entity/Q123419237,1884
http://www.wikidata.org/entity/Q123419285,1892
http://www.wikidata.org/entity/Q123419324,1892
http://www.wikidata.org/entity/Q123419384,1896
http://www.wikidata.org/entity/Q123419421,1896
http://www.wikidata.org/entity/Q123422898,1700
http://www.wikidata.org/entity/Q123457362,1765
http://www.wikidata.org/entity/Q123457371,
http://www.wikidata.org/entity/Q123457388,1776
http://www.wikidata.org/entity/Q123457393,1756
http://www.wikidata.org/entity/Q123457399,1726
http://www.wikidata.org/entity/Q123458625,1829
http://www.wikidata.org/entity/Q123462848,1927
http://www.wikidata.org/entity/Q123480115,1605
http://www.wikidata.org/entity/Q123562848,
http://www.wikidata.org/entity/Q123671285,1543
http://www.wikidata.org/entity/Q123709241,1543
http://www.wikidata.org/entity/Q123709348,1686
http://www.wikidata.org/entity/Q123741888,1538
http://www.wikidata.org/entity/Q123751969,1533
http://www.wikidata.org/entity/Q123753616,1532
http://www.wikidata.org/entity/Q123754396,1573
http://www.wikidata.org/entity/Q123912954,1552
http://www.wikidata.org/entity/Q124038605,1520
http://www.wikidata.org/entity/Q124039068,1550
http://www.wikidata.org/entity/Q124039121,1900
http://www.wikidata.org/entity/Q124039323,1534
http://www.wikidata.org/entity/Q124043063,1600
http://www.wikidata.org/entity/Q124056690,1561
http://www.wikidata.org/entity/Q124069413,1934
http://www.wikidata.org/entity/Q124069583,1945
http://www.wikidata.org/entity/Q124069753,1928
http://www.wikidata.org/entity/Q131414321,
http://www.wikidata.org/entity/Q131414326,1603
http://www.wikidata.org/entity/Q131414433,
http://www.wikidata.org/entity/Q131421438,
http://www.wikidata.org/entity/Q131421566,
http://www.wikidata.org/entity/Q131421567,
http://www.wikidata.org/entity/Q131421565,
http://www.wikidata.org/entity/Q131421570,
http://www.wikidata.org/entity/Q131421571,1597
http://www.wikidata.org/entity/Q131422002,
http://www.wikidata.org/entity/Q131422003,
http://www.wikidata.org/entity/Q131422007,
http://www.wikidata.org/entity/Q131422004,
http://www.wikidata.org/entity/Q131422010,1488
http://www.wikidata.org/entity/Q131422011,
http://www.wikidata.org/entity/Q131422008,
http://www.wikidata.org/entity/Q131422009,
http://www.wikidata.org/entity/Q131422014,
http://www.wikidata.org/entity/Q131422015,
http://www.wikidata.org/entity/Q131422012,
http://www.wikidata.org/entity/Q131422013,
http://www.wikidata.org/entity/Q131422018,
http://www.wikidata.org/entity/Q131422019,
http://www.wikidata.org/entity/Q131422016,
http://www.wikidata.org/entity/Q131422017,
http://www.wikidata.org/entity/Q131422022,
http://www.wikidata.org/entity/Q131422020,
http://www.wikidata.org/entity/Q131422021,
http://www.wikidata.org/entity/Q131422030,
http://www.wikidata.org/entity/Q131422031,
http://www.wikidata.org/entity/Q131422028,
http://www.wikidata.org/entity/Q131422029,
http://www.wikidata.org/entity/Q131422036,1960
http://www.wikidata.org/entity/Q131449651,
http://www.wikidata.org/entity/Q131449654,
http://www.wikidata.org/entity/Q131449662,
http://www.wikidata.org/entity/Q131449660,
http://www.wikidata.org/entity/Q131449661,
http://www.wikidata.org/entity/Q131449667,1543
http://www.wikidata.org/entity/Q131449675,
http://www.wikidata.org/entity/Q131449678,
http://www.wikidata.org/entity/Q131449679,
http://www.wikidata.org/entity/Q131449676,
http://www.wikidata.org/entity/Q131449680,
http://www.wikidata.org/entity/Q131449695,1906
http://www.wikidata.org/entity/Q131449693,
http://www.wikidata.org/entity/Q131449700,
http://www.wikidata.org/entity/Q131449706,
http://www.wikidata.org/entity/Q131449707,
http://www.wikidata.org/entity/Q131449704,1885
http://www.wikidata.org/entity/Q131449705,
http://www.wikidata.org/entity/Q131450079,
http://www.wikidata.org/entity/Q131450082,
http://www.wikidata.org/entity/Q131450086,
http://www.wikidata.org/entity/Q131450087,
http://www.wikidata.org/entity/Q131450084,
http://www.wikidata.org/entity/Q131450085,
http://www.wikidata.org/entity/Q131450090,
http://www.wikidata.org/entity/Q131450089,
http://www.wikidata.org/entity/Q131450094,
http://www.wikidata.org/entity/Q131450095,
http://www.wikidata.org/entity/Q131450092,
http://www.wikidata.org/entity/Q131450093,
http://www.wikidata.org/entity/Q131450098,
http://www.wikidata.org/entity/Q131450099,
http://www.wikidata.org/entity/Q131450096,
http://www.wikidata.org/entity/Q131450103,
http://www.wikidata.org/entity/Q131450100,
http://www.wikidata.org/entity/Q131450107,1614
http://www.wikidata.org/entity/Q131450104,
http://www.wikidata.org/entity/Q131450105,1557
http://www.wikidata.org/entity/Q131450111,
http://www.wikidata.org/entity/Q131450108,
http://www.wikidata.org/entity/Q131450109,1639
http://www.wikidata.org/entity/Q131450114,
http://www.wikidata.org/entity/Q131450115,
http://www.wikidata.org/entity/Q131450112,
http://www.wikidata.org/entity/Q131450118,
http://www.wikidata.org/entity/Q131450119,
http://www.wikidata.org/entity/Q131450116,
http://www.wikidata.org/entity/Q131450122,
http://www.wikidata.org/entity/Q131450123,
http://www.wikidata.org/entity/Q131450120,
http://www.wikidata.org/entity/Q131450126,
http://www.wikidata.org/entity/Q131450127,
http://www.wikidata.org/entity/Q131450124,
http://www.wikidata.org/entity/Q131450125,1068
http://www.wikidata.org/entity/Q131450134,
http://www.wikidata.org/entity/Q131450135,
http://www.wikidata.org/entity/Q131450132,
http://www.wikidata.org/entity/Q131450133,
http://www.wikidata.org/entity/Q131450138,
http://www.wikidata.org/entity/Q131450136,
http://www.wikidata.org/entity/Q131450142,
http://www.wikidata.org/entity/Q131450146,
http://www.wikidata.org/entity/Q131450144,
http://www.wikidata.org/entity/Q131450145,
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,1600
http://www.wikidata.org/entity/Q131450149,
http://www.wikidata.org/entity/Q131604558,
http://www.wikidata.org/entity/Q131604557,
http://www.wikidata.org/entity/Q131604561,
http://www.wikidata.org/entity/Q131604566,1632
http://www.wikidata.org/entity/Q131604568,1600
http://www.wikidata.org/entity/Q131604569,
http://www.wikidata.org/entity/Q131604575,1550
http://www.wikidata.org/entity/Q131604582,
http://www.wikidata.org/entity/Q131604586,
http://www.wikidata.org/entity/Q131604589,
http://www.wikidata.org/entity/Q131604610,
http://www.wikidata.org/entity/Q131613578,1558
http://www.wikidata.org/entity/Q131613579,
http://www.wikidata.org/entity/Q131613582,1278
http://www.wikidata.org/entity/Q131613581,
http://www.wikidata.org/entity/Q131613590,
http://www.wikidata.org/entity/Q131613591,1964
http://www.wikidata.org/entity/Q131613594,1961
http://www.wikidata.org/entity/Q131613592,1964
http://www.wikidata.org/entity/Q131613593,1959
http://www.wikidata.org/entity/Q131613596,1964
http://www.wikidata.org/entity/Q131613597,1957
http://www.wikidata.org/entity/Q131613607,1961
http://www.wikidata.org/entity/Q131613605,1956
http://www.wikidata.org/entity/Q131613610,1956
http://www.wikidata.org/entity/Q131613608,1964
http://www.wikidata.org/entity/Q131613615,1961
http://www.wikidata.org/entity/Q131613626,
http://www.wikidata.org/entity/Q131613627,1961
http://www.wikidata.org/entity/Q131613630,1964
http://www.wikidata.org/entity/Q131613631,
http://www.wikidata.org/entity/Q131613629,1961
http://www.wikidata.org/entity/Q131613632,
http://www.wikidata.org/entity/Q131613637,
http://www.wikidata.org/entity/Q131613648,1890
http://www.wikidata.org/entity/Q131613655,1915
http://www.wikidata.org/entity/Q131613659,1961
http://www.wikidata.org/entity/Q131613656,
http://www.wikidata.org/entity/Q131613657,1961
http://www.wikidata.org/entity/Q131613666,
http://www.wikidata.org/entity/Q131613667,
http://www.wikidata.org/entity/Q131613670,
http://www.wikidata.org/entity/Q131613671,
http://www.wikidata.org/entity/Q131613668,
http://www.wikidata.org/entity/Q131613669,
http://www.wikidata.org/entity/Q131613675,
http://www.wikidata.org/entity/Q131613679,1961
http://www.wikidata.org/entity/Q131613676,1636
http://www.wikidata.org/entity/Q131613680,
http://www.wikidata.org/entity/Q131613706,1883
http://www.wikidata.org/entity/Q131613704,1991
http://www.wikidata.org/entity/Q131613705,1959
http://www.wikidata.org/entity/Q131613711,
http://www.wikidata.org/entity/Q131613714,
http://www.wikidata.org/entity/Q131613715,1956
http://www.wikidata.org/entity/Q131613713,
http://www.wikidata.org/entity/Q131613716,
http://www.wikidata.org/entity/Q131613717,1876
http://www.wikidata.org/entity/Q131613722,
http://www.wikidata.org/entity/Q131613723,
http://www.wikidata.org/entity/Q131613721,1971
http://www.wikidata.org/entity/Q131613731,
http://www.wikidata.org/entity/Q131613729,1886
http://www.wikidata.org/entity/Q131613734,
http://www.wikidata.org/entity/Q131613732,
http://www.wikidata.org/entity/Q131613739,1956
http://www.wikidata.org/entity/Q131613742,
http://www.wikidata.org/entity/Q131613743,1603
http://www.wikidata.org/entity/Q131613740,
http://www.wikidata.org/entity/Q131613741,
http://www.wikidata.org/entity/Q131613746,1534
http://www.wikidata.org/entity/Q131613745,1958
http://www.wikidata.org/entity/Q131613748,1961
http://www.wikidata.org/entity/Q131613786,
http://www.wikidata.org/entity/Q131613787,1956
http://www.wikidata.org/entity/Q131613784,1890
http://www.wikidata.org/entity/Q131613785,1618
http://www.wikidata.org/entity/Q131613797,1961
http://www.wikidata.org/entity/Q131613820,
http://www.wikidata.org/entity/Q131613821,1880
http://www.wikidata.org/entity/Q131613826,
http://www.wikidata.org/entity/Q131613825,1890
http://www.wikidata.org/entity/Q131613832,1314
http://www.wikidata.org/entity/Q131613833,
http://www.wikidata.org/entity/Q131613870,
http://www.wikidata.org/entity/Q131613868,1694
http://www.wikidata.org/entity/Q131613869,
http://www.wikidata.org/entity/Q131613875,1996
http://www.wikidata.org/entity/Q131613879,1961
http://www.wikidata.org/entity/Q131613880,1957
http://www.wikidata.org/entity/Q131613890,1888
http://www.wikidata.org/entity/Q131613891,1546
http://www.wikidata.org/entity/Q131613888,1625
http://www.wikidata.org/entity/Q131613892,1874
http://www.wikidata.org/entity/Q131613900,1602
http://www.wikidata.org/entity/Q131613901,
http://www.wikidata.org/entity/Q131613904,
http://www.wikidata.org/entity/Q131613905,
http://www.wikidata.org/entity/Q131613914,
http://www.wikidata.org/entity/Q131613915,
http://www.wikidata.org/entity/Q135089031,1884
http://www.wikidata.org/entity/Q135089170,1884
http://www.wikidata.org/entity/Q135089208,1884
http://www.wikidata.org/entity/Q135089338,1884
http://www.wikidata.org/entity/Q135089933,1656
http://www.wikidata.org/entity/Q135097382,1884
http://www.wikidata.org/entity/Q135098524,1884
http://www.wikidata.org/entity/Q135111963,1881
http://www.wikidata.org/entity/Q135213019,1884
http://www.wikidata.org/entity/Q135213092,1883
http://www.wikidata.org/entity/Q135216092,1883
http://www.wikidata.org/entity/Q135216430,1883
http://www.wikidata.org/entity/Q135219976,1927
http://www.wikidata.org/entity/Q135286600,1700
http://www.wikidata.org/entity/Q135669652,
http://www.wikidata.org/entity/Q135761987,1823
http://www.wikidata.org/entity/Q135971600,1700
http://www.wikidata.org/entity/Q135971947,1622
http://www.wikidata.org/entity/Q135972052,1600
http://www.wikidata.org/entity/Q135988557,1670
http://www.wikidata.org/entity/Q135989185,1673
http://www.wikidata.org/entity/Q136359717,1904
http://www.wikidata.org/entity/Q136359850,1904
http://www.wikidata.org/entity/Q136419815,1681
http://www.wikidata.org/entity/Q136445881,1517
http://www.wikidata.org/entity/Q136446304,1571
http://www.wikidata.org/entity/Q136452782,1568
http://www.wikidata.org/entity/Q136457064,1561
http://www.wikidata.org/entity/Q136468769,1573
http://www.wikidata.org/entity/Q136488593,1588
http://www.wikidata.org/entity/Q136497894,1510
http://www.wikidata.org/entity/Q136747345,1898
http://www.wikidata.org/entity/Q136752887,1568
http://www.wikidata.org/entity/Q136789581,1600
http://www.wikidata.org/entity/Q136806465,1600
http://www.wikidata.org/entity/Q136807706,1520
http://www.wikidata.org/entity/Q136840231,1600
http://www.wikidata.org/entity/Q136849352,1700
http://www.wikidata.org/entity/Q136934711,1600
http://www.wikidata.org/entity/Q137040888,1600
http://www.wikidata.org/entity/Q137169658,1600
http://www.wikidata.org/entity/Q137268771,1640
http://www.wikidata.org/entity/Q137357477,1682
http://www.wikidata.org/entity/Q137395888,
http://www.wikidata.org/entity/Q131766192,
http://www.wikidata.org/entity/Q131812877,
http://www.wikidata.org/entity/Q131812900,
http://www.wikidata.org/entity/Q131812901,
http://www.wikidata.org/entity/Q131812919,
http://www.wikidata.org/entity/Q131812917,1490
http://www.wikidata.org/entity/Q131812921,
http://www.wikidata.org/entity/Q131812935,
http://www.wikidata.org/entity/Q131812933,
http://www.wikidata.org/entity/Q131812937,
http://www.wikidata.org/entity/Q131813151,
http://www.wikidata.org/entity/Q131813148,
http://www.wikidata.org/entity/Q131813153,
http://www.wikidata.org/entity/Q131813159,1580
http://www.wikidata.org/entity/Q131813192,
http://www.wikidata.org/entity/Q131813340,
http://www.wikidata.org/entity/Q131823354,1885
http://www.wikidata.org/entity/Q131823355,
http://www.wikidata.org/entity/Q131823366,1737
http://www.wikidata.org/entity/Q131823364,1616
http://www.wikidata.org/entity/Q131823365,1584
http://www.wikidata.org/entity/Q131825279,
http://www.wikidata.org/entity/Q131825292,
http://www.wikidata.org/entity/Q131825306,
http://www.wikidata.org/entity/Q131825307,
http://www.wikidata.org/entity/Q131825315,
http://www.wikidata.org/entity/Q131825312,1634
http://www.wikidata.org/entity/Q131825319,
http://www.wikidata.org/entity/Q131825316,
http://www.wikidata.org/entity/Q131825317,
http://www.wikidata.org/entity/Q131825322,
http://www.wikidata.org/entity/Q131825323,
http://www.wikidata.org/entity/Q131825320,
http://www.wikidata.org/entity/Q131825326,
http://www.wikidata.org/entity/Q131825324,
http://www.wikidata.org/entity/Q131825329,1913
http://www.wikidata.org/entity/Q131825338,
http://www.wikidata.org/entity/Q131825360,
http://www.wikidata.org/entity/Q131825364,
http://www.wikidata.org/entity/Q131829978,1600
http://www.wikidata.org/entity/Q131830267,1501
http://www.wikidata.org/entity/Q131830296,1501
http://www.wikidata.org/entity/Q131830590,1784
http://www.wikidata.org/entity/Q131831531,1600
http://www.wikidata.org/entity/Q131831573,1500
http://www.wikidata.org/entity/Q131831783,1500
http://www.wikidata.org/entity/Q131832197,1400
http://www.wikidata.org/entity/Q131832227,1600
http://www.wikidata.org/entity/Q131840176,1600
http://www.wikidata.org/entity/Q131851008,
http://www.wikidata.org/entity/Q131851009,
http://www.wikidata.org/entity/Q131851014,
http://www.wikidata.org/entity/Q131851015,1901
http://www.wikidata.org/entity/Q131851012,
http://www.wikidata.org/entity/Q131851013,
http://www.wikidata.org/entity/Q131851018,
http://www.wikidata.org/entity/Q131851016,1644
http://www.wikidata.org/entity/Q131851028,
http://www.wikidata.org/entity/Q131851035,
http://www.wikidata.org/entity/Q131851042,
http://www.wikidata.org/entity/Q131851041,
http://www.wikidata.org/entity/Q131851051,
http://www.wikidata.org/entity/Q131851094,
http://www.wikidata.org/entity/Q131851103,
http://www.wikidata.org/entity/Q131851100,1576
http://www.wikidata.org/entity/Q131851106,
http://www.wikidata.org/entity/Q131851108,
http://www.wikidata.org/entity/Q131851122,
http://www.wikidata.org/entity/Q131851126,
http://www.wikidata.org/entity/Q131851124,
http://www.wikidata.org/entity/Q131851125,
http://www.wikidata.org/entity/Q131851135,
http://www.wikidata.org/entity/Q131851136,1575
http://www.wikidata.org/entity/Q131856664,1700
http://www.wikidata.org/entity/Q131856823,1700
http://www.wikidata.org/entity/Q131856942,1700
http://www.wikidata.org/entity/Q131857319,1700
http://www.wikidata.org/entity/Q131857510,1700
http://www.wikidata.org/entity/Q131859345,1636
http://www.wikidata.org/entity/Q131859480,1700
http://www.wikidata.org/entity/Q131859542,1700
http://www.wikidata.org/entity/Q131860141,1800
http://www.wikidata.org/entity/Q131860198,1700
http://www.wikidata.org/entity/Q131861810,1700
http://www.wikidata.org/entity/Q131861981,1700
http://www.wikidata.org/entity/Q131868524,1628
http://www.wikidata.org/entity/Q131869926,1600
http://www.wikidata.org/entity/Q131869955,1600
http://www.wikidata.org/entity/Q131919623,1527
http://www.wikidata.org/entity/Q131937025,
http://www.wikidata.org/entity/Q131937030,
http://www.wikidata.org/entity/Q131937031,
http://www.wikidata.org/entity/Q131937032,
http://www.wikidata.org/entity/Q131937036,
http://www.wikidata.org/entity/Q131937042,1645
http://www.wikidata.org/entity/Q131937045,
http://www.wikidata.org/entity/Q131937061,
http://www.wikidata.org/entity/Q131937066,
http://www.wikidata.org/entity/Q131937070,
http://www.wikidata.org/entity/Q131937078,
http://www.wikidata.org/entity/Q131937079,
http://www.wikidata.org/entity/Q131937080,
http://www.wikidata.org/entity/Q131937081,1566
http://www.wikidata.org/entity/Q131937094,
http://www.wikidata.org/entity/Q131937102,
http://www.wikidata.org/entity/Q131937109,
http://www.wikidata.org/entity/Q131937113,1961
http://www.wikidata.org/entity/Q131937118,
http://www.wikidata.org/entity/Q132147956,1350
http://www.wikidata.org/entity/Q132147979,1298
http://www.wikidata.org/entity/Q132147995,
http://www.wikidata.org/entity/Q132147993,
http://www.wikidata.org/entity/Q132147998,
http://www.wikidata.org/entity/Q132147996,
http://www.wikidata.org/entity/Q132147997,1617
http://www.wikidata.org/entity/Q132148002,
http://www.wikidata.org/entity/Q132148006,
http://www.wikidata.org/entity/Q132148011,
http://www.wikidata.org/entity/Q132148015,1350
http://www.wikidata.org/entity/Q132148013,
http://www.wikidata.org/entity/Q132148016,1887
http://www.wikidata.org/entity/Q132148031,1518
http://www.wikidata.org/entity/Q132148039,
http://www.wikidata.org/entity/Q132148037,1575
http://www.wikidata.org/entity/Q132148050,
http://www.wikidata.org/entity/Q132148051,
http://www.wikidata.org/entity/Q132148054,
http://www.wikidata.org/entity/Q132148052,
http://www.wikidata.org/entity/Q132148057,
http://www.wikidata.org/entity/Q132148061,
http://www.wikidata.org/entity/Q132148134,
http://www.wikidata.org/entity/Q132148137,
http://www.wikidata.org/entity/Q132166188,
http://www.wikidata.org/entity/Q132166238,
http://www.wikidata.org/entity/Q132166239,
http://www.wikidata.org/entity/Q132166241,
http://www.wikidata.org/entity/Q132166246,
http://www.wikidata.org/entity/Q132166245,
http://www.wikidata.org/entity/Q132166250,
http://www.wikidata.org/entity/Q132166251,
http://www.wikidata.org/entity/Q132166254,
http://www.wikidata.org/entity/Q132166252,
http://www.wikidata.org/entity/Q132166258,
http://www.wikidata.org/entity/Q132166259,
http://www.wikidata.org/entity/Q132166256,
http://www.wikidata.org/entity/Q132166257,
http://www.wikidata.org/entity/Q132166260,
http://www.wikidata.org/entity/Q132166261,
http://www.wikidata.org/entity/Q132166270,1470
http://www.wikidata.org/entity/Q132166271,1501
http://www.wikidata.org/entity/Q132166275,
http://www.wikidata.org/entity/Q132166272,1783
http://www.wikidata.org/entity/Q132166294,
http://www.wikidata.org/entity/Q132166295,
http://www.wikidata.org/entity/Q132166292,
http://www.wikidata.org/entity/Q132166293,1510
http://www.wikidata.org/entity/Q132166298,
http://www.wikidata.org/entity/Q132166296,
http://www.wikidata.org/entity/Q132166297,
http://www.wikidata.org/entity/Q132188587,1771
http://www.wikidata.org/entity/Q132190189,
http://www.wikidata.org/entity/Q132247240,
http://www.wikidata.org/entity/Q132247244,
http://www.wikidata.org/entity/Q132247267,
http://www.wikidata.org/entity/Q132247310,
http://www.wikidata.org/entity/Q132247313,
http://www.wikidata.org/entity/Q132247316,
http://www.wikidata.org/entity/Q132247327,
http://www.wikidata.org/entity/Q132247331,
http://www.wikidata.org/entity/Q132247328,
http://www.wikidata.org/entity/Q132247334,
http://www.wikidata.org/entity/Q132247338,1345
http://www.wikidata.org/entity/Q132247378,
http://www.wikidata.org/entity/Q132247376,
http://www.wikidata.org/entity/Q132247380,
http://www.wikidata.org/entity/Q132247435,1887
http://www.wikidata.org/entity/Q132247451,
http://www.wikidata.org/entity/Q132397606,
http://www.wikidata.org/entity/Q132397607,
http://www.wikidata.org/entity/Q132397604,
http://www.wikidata.org/entity/Q132397610,1783
http://www.wikidata.org/entity/Q132397611,
http://www.wikidata.org/entity/Q132397614,
http://www.wikidata.org/entity/Q132397615,
http://www.wikidata.org/entity/Q132397613,
http://www.wikidata.org/entity/Q132397621,1429
http://www.wikidata.org/entity/Q132397631,1386
http://www.wikidata.org/entity/Q132397663,
http://www.wikidata.org/entity/Q132397660,
http://www.wikidata.org/entity/Q132397666,
http://www.wikidata.org/entity/Q132397667,
http://www.wikidata.org/entity/Q132397664,
http://www.wikidata.org/entity/Q132397665,
http://www.wikidata.org/entity/Q132397670,
http://www.wikidata.org/entity/Q132397668,
http://www.wikidata.org/entity/Q132397669,
http://www.wikidata.org/entity/Q132397673,
http://www.wikidata.org/entity/Q132397679,1664
http://www.wikidata.org/entity/Q132397687,
http://www.wikidata.org/entity/Q132397698,
http://www.wikidata.org/entity/Q132397696,
http://www.wikidata.org/entity/Q132397700,
http://www.wikidata.org/entity/Q132397710,1515
http://www.wikidata.org/entity/Q132397711,
http://www.wikidata.org/entity/Q132397715,
http://www.wikidata.org/entity/Q132397712,
http://www.wikidata.org/entity/Q132397719,
http://www.wikidata.org/entity/Q132397716,
http://www.wikidata.org/entity/Q132397721,
http://www.wikidata.org/entity/Q132397728,1552
http://www.wikidata.org/entity/Q132397743,
http://www.wikidata.org/entity/Q132397741,
http://www.wikidata.org/entity/Q132397746,
http://www.wikidata.org/entity/Q132397744,
http://www.wikidata.org/entity/Q132397750,
http://www.wikidata.org/entity/Q132397751,
http://www.wikidata.org/entity/Q132397749,
http://www.wikidata.org/entity/Q132397755,
http://www.wikidata.org/entity/Q132397753,
http://www.wikidata.org/entity/Q132397758,
http://www.wikidata.org/entity/Q132397759,
http://www.wikidata.org/entity/Q132397756,
http://www.wikidata.org/entity/Q132397757,
http://www.wikidata.org/entity/Q132397761,
http://www.wikidata.org/entity/Q132655854,1600
http://www.wikidata.org/entity/Q132732649,1680
http://www.wikidata.org/entity/Q132732774,1680
http://www.wikidata.org/entity/Q132861558,1515
http://www.wikidata.org/entity/Q133269222,1639
http://www.wikidata.org/entity/Q133269326,1813
http://www.wikidata.org/entity/Q133269393,1860 | 1865
http://www.wikidata.org/entity/Q133272425,1867
http://www.wikidata.org/entity/Q133273079,1810
http://www.wikidata.org/entity/Q133273191,1806
http://www.wikidata.org/entity/Q133280987,
http://www.wikidata.org/entity/Q133280990,1625
http://www.wikidata.org/entity/Q133280991,
http://www.wikidata.org/entity/Q133280994,
http://www.wikidata.org/entity/Q133280993,
http://www.wikidata.org/entity/Q133280996,
http://www.wikidata.org/entity/Q133281000,
http://www.wikidata.org/entity/Q133281004,
http://www.wikidata.org/entity/Q133281008,
http://www.wikidata.org/entity/Q133281009,1545
http://www.wikidata.org/entity/Q133281015,
http://www.wikidata.org/entity/Q133281013,
http://www.wikidata.org/entity/Q133281018,
http://www.wikidata.org/entity/Q133281019,
http://www.wikidata.org/entity/Q133281016,
http://www.wikidata.org/entity/Q133281023,
http://www.wikidata.org/entity/Q133281021,
