id,edizione
http://www.wikidata.org/entity/Q122050186,1
http://www.wikidata.org/entity/Q122050223,1
http://www.wikidata.org/entity/Q122050221,2
http://www.wikidata.org/entity/Q122050246,1
http://www.wikidata.org/entity/Q122050247,1
http://www.wikidata.org/entity/Q122050244,1
http://www.wikidata.org/entity/Q122050236,2
http://www.wikidata.org/entity/Q122050252,1
http://www.wikidata.org/entity/Q122050293,1
http://www.wikidata.org/entity/Q122050308,1
http://www.wikidata.org/entity/Q122050335,2
http://www.wikidata.org/entity/Q99639341,2
http://www.wikidata.org/entity/Q99653413,2
http://www.wikidata.org/entity/Q99654817,2
http://www.wikidata.org/entity/Q78577731,7
http://www.wikidata.org/entity/Q58124093,68
http://www.wikidata.org/entity/Q109593344,3
http://www.wikidata.org/entity/Q126899403,13&14
http://www.wikidata.org/entity/Q109854338,
http://www.wikidata.org/entity/Q109854343,
http://www.wikidata.org/entity/Q109854341,
http://www.wikidata.org/entity/Q109854347,
http://www.wikidata.org/entity/Q109854344,
http://www.wikidata.org/entity/Q109854345,
http://www.wikidata.org/entity/Q109854351,
http://www.wikidata.org/entity/Q109854348,
http://www.wikidata.org/entity/Q109854349,
http://www.wikidata.org/entity/Q109854354,
http://www.wikidata.org/entity/Q109854355,
http://www.wikidata.org/entity/Q109854352,
http://www.wikidata.org/entity/Q109854353,
http://www.wikidata.org/entity/Q109854358,
http://www.wikidata.org/entity/Q109854359,
http://www.wikidata.org/entity/Q109854360,
http://www.wikidata.org/entity/Q109854430,
http://www.wikidata.org/entity/Q109854431,
http://www.wikidata.org/entity/Q109854434,
http://www.wikidata.org/entity/Q109854435,
http://www.wikidata.org/entity/Q109854432,
http://www.wikidata.org/entity/Q109854439,
http://www.wikidata.org/entity/Q109854436,
http://www.wikidata.org/entity/Q109854437,
http://www.wikidata.org/entity/Q109854442,
http://www.wikidata.org/entity/Q109854440,
http://www.wikidata.org/entity/Q109854446,
http://www.wikidata.org/entity/Q109854447,
http://www.wikidata.org/entity/Q109854444,
http://www.wikidata.org/entity/Q109854445,
http://www.wikidata.org/entity/Q109854450,
http://www.wikidata.org/entity/Q109854448,
http://www.wikidata.org/entity/Q109854449,
http://www.wikidata.org/entity/Q109854454,
http://www.wikidata.org/entity/Q109854452,
http://www.wikidata.org/entity/Q109854458,
http://www.wikidata.org/entity/Q109854459,
http://www.wikidata.org/entity/Q109854456,
http://www.wikidata.org/entity/Q109854457,
http://www.wikidata.org/entity/Q62579849,1
http://www.wikidata.org/entity/Q64712134,1
http://www.wikidata.org/entity/Q64712144,1
http://www.wikidata.org/entity/Q64712156,1
http://www.wikidata.org/entity/Q64712171,1
http://www.wikidata.org/entity/Q64712184,1
http://www.wikidata.org/entity/Q64712198,1
http://www.wikidata.org/entity/Q82514580,2
http://www.wikidata.org/entity/Q82514642,2
http://www.wikidata.org/entity/Q82514941,2
http://www.wikidata.org/entity/Q82514978,2
http://www.wikidata.org/entity/Q82515058,2
http://www.wikidata.org/entity/Q82515159,2
http://www.wikidata.org/entity/Q82515164,2
http://www.wikidata.org/entity/Q82515170,2
http://www.wikidata.org/entity/Q82515168,2
http://www.wikidata.org/entity/Q82515174,2
http://www.wikidata.org/entity/Q82515177,2
http://www.wikidata.org/entity/Q82515180,2
http://www.wikidata.org/entity/Q82515186,2
http://www.wikidata.org/entity/Q83365686,2
http://www.wikidata.org/entity/Q92592463,2
http://www.wikidata.org/entity/Q92592494,2
http://www.wikidata.org/entity/Q92592577,2
http://www.wikidata.org/entity/Q92592656,2
http://www.wikidata.org/entity/Q92592734,2
http://www.wikidata.org/entity/Q92592817,2
http://www.wikidata.org/entity/Q92592907,2
http://www.wikidata.org/entity/Q92593011,2
http://www.wikidata.org/entity/Q92593112,2
http://www.wikidata.org/entity/Q92593206,2
http://www.wikidata.org/entity/Q96623074,1
http://www.wikidata.org/entity/Q96623075,1
http://www.wikidata.org/entity/Q96623076,1
http://www.wikidata.org/entity/Q122828583,3
http://www.wikidata.org/entity/Q133080583,4
http://www.wikidata.org/entity/Q136760027,3
http://www.wikidata.org/entity/Q109854487,
http://www.wikidata.org/entity/Q109854484,
http://www.wikidata.org/entity/Q109854485,
http://www.wikidata.org/entity/Q109854491,
http://www.wikidata.org/entity/Q109854488,
http://www.wikidata.org/entity/Q109854489,
http://www.wikidata.org/entity/Q109854494,
http://www.wikidata.org/entity/Q109854495,
http://www.wikidata.org/entity/Q109854499,
http://www.wikidata.org/entity/Q109854497,
http://www.wikidata.org/entity/Q109854500,
http://www.wikidata.org/entity/Q109854566,
http://www.wikidata.org/entity/Q109854567,
http://www.wikidata.org/entity/Q109854565,
http://www.wikidata.org/entity/Q109854570,
http://www.wikidata.org/entity/Q109854571,
http://www.wikidata.org/entity/Q109854568,
http://www.wikidata.org/entity/Q109854574,
http://www.wikidata.org/entity/Q109854575,
http://www.wikidata.org/entity/Q109854573,
http://www.wikidata.org/entity/Q109854578,
http://www.wikidata.org/entity/Q109854579,
http://www.wikidata.org/entity/Q109854582,
http://www.wikidata.org/entity/Q109854583,
http://www.wikidata.org/entity/Q109854580,
http://www.wikidata.org/entity/Q109854586,
http://www.wikidata.org/entity/Q109854587,
http://www.wikidata.org/entity/Q109854584,
http://www.wikidata.org/entity/Q109854590,
http://www.wikidata.org/entity/Q109854588,
http://www.wikidata.org/entity/Q109854594,
http://www.wikidata.org/entity/Q109854592,
http://www.wikidata.org/entity/Q109854593,
http://www.wikidata.org/entity/Q109854598,
http://www.wikidata.org/entity/Q109854596,
http://www.wikidata.org/entity/Q109854597,
http://www.wikidata.org/entity/Q96623078,1
http://www.wikidata.org/entity/Q59281535,1-2
http://www.wikidata.org/entity/Q59281538,1-2
http://www.wikidata.org/entity/Q59281539,1-2
http://www.wikidata.org/entity/Q59281536,1-2
http://www.wikidata.org/entity/Q59281537,1-2
http://www.wikidata.org/entity/Q59281542,1-2
http://www.wikidata.org/entity/Q59281543,1-2
http://www.wikidata.org/entity/Q59281540,1-2
http://www.wikidata.org/entity/Q59281541,1-2
http://www.wikidata.org/entity/Q60907273,2
http://www.wikidata.org/entity/Q60907285,2
http://www.wikidata.org/entity/Q60907291,2
http://www.wikidata.org/entity/Q60907308,2
http://www.wikidata.org/entity/Q60907317,2
http://www.wikidata.org/entity/Q60907331,2
http://www.wikidata.org/entity/Q60907344,2
http://www.wikidata.org/entity/Q60907356,2
http://www.wikidata.org/entity/Q60907372,2
http://www.wikidata.org/entity/Q60907379,2
http://www.wikidata.org/entity/Q60907392,2
http://www.wikidata.org/entity/Q60907408,2
http://www.wikidata.org/entity/Q60907417,2
http://www.wikidata.org/entity/Q60907422,2
http://www.wikidata.org/entity/Q60907435,2
http://www.wikidata.org/entity/Q64712103,1
http://www.wikidata.org/entity/Q64712106,1
http://www.wikidata.org/entity/Q64712107,1
http://www.wikidata.org/entity/Q64712105,1
http://www.wikidata.org/entity/Q64712110,1
http://www.wikidata.org/entity/Q64712109,1
http://www.wikidata.org/entity/Q64712112,1
http://www.wikidata.org/entity/Q64712113,1
http://www.wikidata.org/entity/Q64712116,1
http://www.wikidata.org/entity/Q109854462,
http://www.wikidata.org/entity/Q109854461,
http://www.wikidata.org/entity/Q109854464,
http://www.wikidata.org/entity/Q109854465,
http://www.wikidata.org/entity/Q109854470,
http://www.wikidata.org/entity/Q109854471,
http://www.wikidata.org/entity/Q109854468,
http://www.wikidata.org/entity/Q109854469,
http://www.wikidata.org/entity/Q109854474,
http://www.wikidata.org/entity/Q109854472,
http://www.wikidata.org/entity/Q109854473,
http://www.wikidata.org/entity/Q109854476,
http://www.wikidata.org/entity/Q109854477,
http://www.wikidata.org/entity/Q109854483,
http://www.wikidata.org/entity/Q109854480,
http://www.wikidata.org/entity/Q109854481,
http://www.wikidata.org/entity/Q116444206,2
http://www.wikidata.org/entity/Q116444207,2
http://www.wikidata.org/entity/Q116444205,2
http://www.wikidata.org/entity/Q116444210,2
http://www.wikidata.org/entity/Q116444211,2
http://www.wikidata.org/entity/Q116444209,2
http://www.wikidata.org/entity/Q116444214,2
http://www.wikidata.org/entity/Q116444215,2
http://www.wikidata.org/entity/Q116444212,2
http://www.wikidata.org/entity/Q116444213,2
http://www.wikidata.org/entity/Q116444216,2
http://www.wikidata.org/entity/Q116444217,2
http://www.wikidata.org/entity/Q119496383,1
http://www.wikidata.org/entity/Q119496386,1
http://www.wikidata.org/entity/Q119496387,1
http://www.wikidata.org/entity/Q119496384,1
http://www.wikidata.org/entity/Q119496385,1
http://www.wikidata.org/entity/Q119496390,1
http://www.wikidata.org/entity/Q119496391,1
http://www.wikidata.org/entity/Q119496388,1
http://www.wikidata.org/entity/Q119496389,1
http://www.wikidata.org/entity/Q119496394,1
http://www.wikidata.org/entity/Q119496392,1
http://www.wikidata.org/entity/Q119496393,1
http://www.wikidata.org/entity/Q123925882,2
http://www.wikidata.org/entity/Q123925883,2
http://www.wikidata.org/entity/Q123925881,2
http://www.wikidata.org/entity/Q123925886,2
http://www.wikidata.org/entity/Q123925887,2
http://www.wikidata.org/entity/Q123925884,2
http://www.wikidata.org/entity/Q96623079,1
http://www.wikidata.org/entity/Q96623082,1
http://www.wikidata.org/entity/Q96623083,1
http://www.wikidata.org/entity/Q96623081,1
http://www.wikidata.org/entity/Q96623086,1
http://www.wikidata.org/entity/Q96623087,1
http://www.wikidata.org/entity/Q96623085,1
http://www.wikidata.org/entity/Q96623090,1
http://www.wikidata.org/entity/Q96623091,1
http://www.wikidata.org/entity/Q96623089,1
http://www.wikidata.org/entity/Q96623093,1
http://www.wikidata.org/entity/Q104786698,2
http://www.wikidata.org/entity/Q104786699,2
http://www.wikidata.org/entity/Q104786702,2
http://www.wikidata.org/entity/Q104786700,2
http://www.wikidata.org/entity/Q104786701,2
http://www.wikidata.org/entity/Q104786706,2
http://www.wikidata.org/entity/Q104786707,2
http://www.wikidata.org/entity/Q104786704,2
http://www.wikidata.org/entity/Q104786705,2
http://www.wikidata.org/entity/Q104786709,2
http://www.wikidata.org/entity/Q59154974,2
http://www.wikidata.org/entity/Q59154975,2
http://www.wikidata.org/entity/Q59154972,2
http://www.wikidata.org/entity/Q59154976,2
http://www.wikidata.org/entity/Q59208094,1
http://www.wikidata.org/entity/Q59208095,1
http://www.wikidata.org/entity/Q59208093,1
http://www.wikidata.org/entity/Q59208098,1
http://www.wikidata.org/entity/Q59208096,1
http://www.wikidata.org/entity/Q59208097,1
http://www.wikidata.org/entity/Q59259739,2
http://www.wikidata.org/entity/Q59259742,2
http://www.wikidata.org/entity/Q59259743,2
http://www.wikidata.org/entity/Q59259740,2
http://www.wikidata.org/entity/Q59259741,2
http://www.wikidata.org/entity/Q59259746,2
http://www.wikidata.org/entity/Q59259747,2
http://www.wikidata.org/entity/Q59259744,2
http://www.wikidata.org/entity/Q59259745,2
http://www.wikidata.org/entity/Q59259748,2
http://www.wikidata.org/entity/Q59259749,2
http://www.wikidata.org/entity/Q59265383,1
http://www.wikidata.org/entity/Q59265386,1
http://www.wikidata.org/entity/Q59265384,1
http://www.wikidata.org/entity/Q59265385,1
http://www.wikidata.org/entity/Q59265390,1
http://www.wikidata.org/entity/Q59265391,1
http://www.wikidata.org/entity/Q59265388,1
http://www.wikidata.org/entity/Q59265394,1
http://www.wikidata.org/entity/Q59265395,1
http://www.wikidata.org/entity/Q59265392,1
http://www.wikidata.org/entity/Q59265396,1
http://www.wikidata.org/entity/Q59265397,1
http://www.wikidata.org/entity/Q109854295,
http://www.wikidata.org/entity/Q109854298,
http://www.wikidata.org/entity/Q109854299,
http://www.wikidata.org/entity/Q109854296,
http://www.wikidata.org/entity/Q109854297,
http://www.wikidata.org/entity/Q109854302,
http://www.wikidata.org/entity/Q109854303,
http://www.wikidata.org/entity/Q109854301,
http://www.wikidata.org/entity/Q109854306,
http://www.wikidata.org/entity/Q109854307,
http://www.wikidata.org/entity/Q109854304,
http://www.wikidata.org/entity/Q109854311,
http://www.wikidata.org/entity/Q109854309,
http://www.wikidata.org/entity/Q109854314,
http://www.wikidata.org/entity/Q109854315,
http://www.wikidata.org/entity/Q109854312,
http://www.wikidata.org/entity/Q109854313,
http://www.wikidata.org/entity/Q109854319,
http://www.wikidata.org/entity/Q109854316,
http://www.wikidata.org/entity/Q109854322,
http://www.wikidata.org/entity/Q109854323,
http://www.wikidata.org/entity/Q109854326,
http://www.wikidata.org/entity/Q109854327,
http://www.wikidata.org/entity/Q109854324,
http://www.wikidata.org/entity/Q109854325,
http://www.wikidata.org/entity/Q109854331,
http://www.wikidata.org/entity/Q109854328,
http://www.wikidata.org/entity/Q109854329,
http://www.wikidata.org/entity/Q109854334,
http://www.wikidata.org/entity/Q109854335,
http://www.wikidata.org/entity/Q109854332,
http://www.wikidata.org/entity/Q109854333,
http://www.wikidata.org/entity/Q109854336,
http://www.wikidata.org/entity/Q109854337,
http://www.wikidata.org/entity/Q109854603,
http://www.wikidata.org/entity/Q109854600,
http://www.wikidata.org/entity/Q109854601,
http://www.wikidata.org/entity/Q109854607,
http://www.wikidata.org/entity/Q109854604,
http://www.wikidata.org/entity/Q109854605,
http://www.wikidata.org/entity/Q109854611,
http://www.wikidata.org/entity/Q109854608,
http://www.wikidata.org/entity/Q109854609,
http://www.wikidata.org/entity/Q109854612,
http://www.wikidata.org/entity/Q109854613,
http://www.wikidata.org/entity/Q109854618,
http://www.wikidata.org/entity/Q109854619,
http://www.wikidata.org/entity/Q109854616,
http://www.wikidata.org/entity/Q109854623,
http://www.wikidata.org/entity/Q109854620,
http://www.wikidata.org/entity/Q109854621,
http://www.wikidata.org/entity/Q109854627,
http://www.wikidata.org/entity/Q109854624,
http://www.wikidata.org/entity/Q109854625,
http://www.wikidata.org/entity/Q109854630,
http://www.wikidata.org/entity/Q109854629,
http://www.wikidata.org/entity/Q109854634,
http://www.wikidata.org/entity/Q109854632,
http://www.wikidata.org/entity/Q109854633,
http://www.wikidata.org/entity/Q109854699,
http://www.wikidata.org/entity/Q109854702,
http://www.wikidata.org/entity/Q109854700,
http://www.wikidata.org/entity/Q109854701,
http://www.wikidata.org/entity/Q109854706,
http://www.wikidata.org/entity/Q109854707,
http://www.wikidata.org/entity/Q109854704,
http://www.wikidata.org/entity/Q109854705,
http://www.wikidata.org/entity/Q109854708,
http://www.wikidata.org/entity/Q109854714,
http://www.wikidata.org/entity/Q109854712,
http://www.wikidata.org/entity/Q109854713,
http://www.wikidata.org/entity/Q109854718,
http://www.wikidata.org/entity/Q109854719,
http://www.wikidata.org/entity/Q109854716,
http://www.wikidata.org/entity/Q109854717,
http://www.wikidata.org/entity/Q109854721,
http://www.wikidata.org/entity/Q110067791,
http://www.wikidata.org/entity/Q115139456,94
http://www.wikidata.org/entity/Q115139461,128
http://www.wikidata.org/entity/Q115139459,120
http://www.wikidata.org/entity/Q115139467,161
http://www.wikidata.org/entity/Q109593333,
http://www.wikidata.org/entity/Q135336054,
http://www.wikidata.org/entity/Q135409801,
http://www.wikidata.org/entity/Q135409906,
http://www.wikidata.org/entity/Q128310240,2
http://www.wikidata.org/entity/Q128592841,2
http://www.wikidata.org/entity/Q135432514,20
http://www.wikidata.org/entity/Q136384392,1
http://www.wikidata.org/entity/Q114773208,
http://www.wikidata.org/entity/Q107394986,1
http://www.wikidata.org/entity/Q107394987,1
http://www.wikidata.org/entity/Q107394990,1
http://www.wikidata.org/entity/Q107394991,1
http://www.wikidata.org/entity/Q107394988,1
http://www.wikidata.org/entity/Q107394989,1
http://www.wikidata.org/entity/Q107394994,1
http://www.wikidata.org/entity/Q107394995,1
http://www.wikidata.org/entity/Q107394992,1
http://www.wikidata.org/entity/Q107394999,1
http://www.wikidata.org/entity/Q107394996,1
http://www.wikidata.org/entity/Q107394997,1
http://www.wikidata.org/entity/Q107395002,1
http://www.wikidata.org/entity/Q107395003,1
http://www.wikidata.org/entity/Q107395000,1
http://www.wikidata.org/entity/Q107395001,1
http://www.wikidata.org/entity/Q110386754,2
http://www.wikidata.org/entity/Q110386758,2
http://www.wikidata.org/entity/Q110386756,2
http://www.wikidata.org/entity/Q110386763,2
http://www.wikidata.org/entity/Q110386761,2
http://www.wikidata.org/entity/Q110386765,2
http://www.wikidata.org/entity/Q110386770,2
http://www.wikidata.org/entity/Q110386771,2
http://www.wikidata.org/entity/Q110386768,2
http://www.wikidata.org/entity/Q110386774,2
http://www.wikidata.org/entity/Q110386773,2
http://www.wikidata.org/entity/Q110386778,2
http://www.wikidata.org/entity/Q110386776,2
http://www.wikidata.org/entity/Q110386782,2
http://www.wikidata.org/entity/Q110386780,2
http://www.wikidata.org/entity/Q110386786,2
http://www.wikidata.org/entity/Q110386784,2
http://www.wikidata.org/entity/Q113148883,1
http://www.wikidata.org/entity/Q113148886,1
http://www.wikidata.org/entity/Q113148891,1
http://www.wikidata.org/entity/Q113148888,1
http://www.wikidata.org/entity/Q113148889,1
http://www.wikidata.org/entity/Q113148895,1
http://www.wikidata.org/entity/Q113148893,1
http://www.wikidata.org/entity/Q113148898,1
http://www.wikidata.org/entity/Q113148897,1
http://www.wikidata.org/entity/Q113148903,1
http://www.wikidata.org/entity/Q113148900,1
http://www.wikidata.org/entity/Q113148906,1
http://www.wikidata.org/entity/Q113148905,1
http://www.wikidata.org/entity/Q113148908,1
http://www.wikidata.org/entity/Q116444203,2
http://www.wikidata.org/entity/Q116444204,2
http://www.wikidata.org/entity/Q131429346,2
http://www.wikidata.org/entity/Q131429347,2
http://www.wikidata.org/entity/Q131429344,2
http://www.wikidata.org/entity/Q131429345,2
http://www.wikidata.org/entity/Q131429350,2
http://www.wikidata.org/entity/Q131429351,2
http://www.wikidata.org/entity/Q131429348,2
http://www.wikidata.org/entity/Q131429349,2
http://www.wikidata.org/entity/Q131429354,2
http://www.wikidata.org/entity/Q131429352,2
http://www.wikidata.org/entity/Q131429353,2
http://www.wikidata.org/entity/Q132561594,2
http://www.wikidata.org/entity/Q135102878,1
http://www.wikidata.org/entity/Q135102879,1
http://www.wikidata.org/entity/Q135102882,1
http://www.wikidata.org/entity/Q135102883,1
http://www.wikidata.org/entity/Q135102880,1
http://www.wikidata.org/entity/Q135102881,1
http://www.wikidata.org/entity/Q135102886,1
http://www.wikidata.org/entity/Q135102884,1
http://www.wikidata.org/entity/Q113201278,"N° 29, 1"
http://www.wikidata.org/entity/Q57976823,2
http://www.wikidata.org/entity/Q58302558,2
http://www.wikidata.org/entity/Q58349819,2
http://www.wikidata.org/entity/Q58350077,2
http://www.wikidata.org/entity/Q58356273,2
http://www.wikidata.org/entity/Q58356286,2
http://www.wikidata.org/entity/Q58356899,2
http://www.wikidata.org/entity/Q58379186,2
http://www.wikidata.org/entity/Q58379187,2
http://www.wikidata.org/entity/Q58379188,2
http://www.wikidata.org/entity/Q58387646,2
http://www.wikidata.org/entity/Q58387647,2
http://www.wikidata.org/entity/Q58387650,2
http://www.wikidata.org/entity/Q58387648,2
http://www.wikidata.org/entity/Q58424166,2
http://www.wikidata.org/entity/Q58670918,1
http://www.wikidata.org/entity/Q58670922,1
http://www.wikidata.org/entity/Q58670923,1
http://www.wikidata.org/entity/Q58670920,1
http://www.wikidata.org/entity/Q58670927,1
http://www.wikidata.org/entity/Q58670925,1
http://www.wikidata.org/entity/Q58670929,1
http://www.wikidata.org/entity/Q58670935,1
http://www.wikidata.org/entity/Q58670932,1
http://www.wikidata.org/entity/Q58670933,1
http://www.wikidata.org/entity/Q58670939,1
http://www.wikidata.org/entity/Q58670937,1
http://www.wikidata.org/entity/Q58670940,1
http://www.wikidata.org/entity/Q58773238,1
http://www.wikidata.org/entity/Q58773236,1
http://www.wikidata.org/entity/Q58773241,1
http://www.wikidata.org/entity/Q126310449,1
http://www.wikidata.org/entity/Q126313829,1
http://www.wikidata.org/entity/Q126315684,1
http://www.wikidata.org/entity/Q126386357,1
http://www.wikidata.org/entity/Q111747697,
http://www.wikidata.org/entity/Q123925890,2
http://www.wikidata.org/entity/Q123925891,2
http://www.wikidata.org/entity/Q123925888,2
http://www.wikidata.org/entity/Q123925889,2
http://www.wikidata.org/entity/Q123925894,2
http://www.wikidata.org/entity/Q123925895,2
http://www.wikidata.org/entity/Q123925892,2
http://www.wikidata.org/entity/Q123925893,2
http://www.wikidata.org/entity/Q123925898,2
http://www.wikidata.org/entity/Q123925896,2
http://www.wikidata.org/entity/Q123925897,2
http://www.wikidata.org/entity/Q123934448,2
http://www.wikidata.org/entity/Q127691539,1
http://www.wikidata.org/entity/Q127691542,1
http://www.wikidata.org/entity/Q127691543,1
http://www.wikidata.org/entity/Q127691540,1
http://www.wikidata.org/entity/Q127691541,1
http://www.wikidata.org/entity/Q127691546,1
http://www.wikidata.org/entity/Q127691547,1
http://www.wikidata.org/entity/Q127691544,1
http://www.wikidata.org/entity/Q127691545,1
http://www.wikidata.org/entity/Q127691550,1
http://www.wikidata.org/entity/Q127691551,1
http://www.wikidata.org/entity/Q127691548,1
http://www.wikidata.org/entity/Q127691549,1
http://www.wikidata.org/entity/Q59096082,1
http://www.wikidata.org/entity/Q59096086,1
http://www.wikidata.org/entity/Q59096084,1
http://www.wikidata.org/entity/Q59096085,1
http://www.wikidata.org/entity/Q59096090,1
http://www.wikidata.org/entity/Q59096088,1
http://www.wikidata.org/entity/Q59096089,1
http://www.wikidata.org/entity/Q59096094,1
http://www.wikidata.org/entity/Q59096092,1
http://www.wikidata.org/entity/Q59096093,1
http://www.wikidata.org/entity/Q59137259,1
http://www.wikidata.org/entity/Q59137262,1
http://www.wikidata.org/entity/Q59137260,1
http://www.wikidata.org/entity/Q59137261,1
http://www.wikidata.org/entity/Q59137266,1
http://www.wikidata.org/entity/Q59137267,1
http://www.wikidata.org/entity/Q59137264,1
http://www.wikidata.org/entity/Q59137270,1
http://www.wikidata.org/entity/Q59137268,1
http://www.wikidata.org/entity/Q59137272,1
http://www.wikidata.org/entity/Q59154963,2
http://www.wikidata.org/entity/Q59154966,2
http://www.wikidata.org/entity/Q59154967,2
http://www.wikidata.org/entity/Q59154964,2
http://www.wikidata.org/entity/Q59154965,2
http://www.wikidata.org/entity/Q59154971,2
http://www.wikidata.org/entity/Q59154968,2
http://www.wikidata.org/entity/Q59154969,2
http://www.wikidata.org/entity/Q61776076,2
http://www.wikidata.org/entity/Q61776080,2
http://www.wikidata.org/entity/Q61776462,1
http://www.wikidata.org/entity/Q61776467,1
http://www.wikidata.org/entity/Q61776464,1
http://www.wikidata.org/entity/Q61776468,1
http://www.wikidata.org/entity/Q61776469,1
http://www.wikidata.org/entity/Q58773243,1
http://www.wikidata.org/entity/Q58773247,1
http://www.wikidata.org/entity/Q58773245,1
http://www.wikidata.org/entity/Q58773251,1
http://www.wikidata.org/entity/Q58773249,1
http://www.wikidata.org/entity/Q58773254,1
http://www.wikidata.org/entity/Q58773253,1
http://www.wikidata.org/entity/Q58773258,1
http://www.wikidata.org/entity/Q58773260,1
http://www.wikidata.org/entity/Q58773261,1
http://www.wikidata.org/entity/Q58773267,1
http://www.wikidata.org/entity/Q58773264,1
http://www.wikidata.org/entity/Q58826209,1
http://www.wikidata.org/entity/Q58953729,2
http://www.wikidata.org/entity/Q58953763,2
http://www.wikidata.org/entity/Q58953796,2
http://www.wikidata.org/entity/Q58953832,2
http://www.wikidata.org/entity/Q58953868,2
http://www.wikidata.org/entity/Q58953902,2
http://www.wikidata.org/entity/Q58953937,2
http://www.wikidata.org/entity/Q58953970,2
http://www.wikidata.org/entity/Q58954003,2
http://www.wikidata.org/entity/Q58954040,2
http://www.wikidata.org/entity/Q58954077,2
http://www.wikidata.org/entity/Q58954115,2
http://www.wikidata.org/entity/Q58954151,2
http://www.wikidata.org/entity/Q58954188,2
http://www.wikidata.org/entity/Q58954224,2
http://www.wikidata.org/entity/Q59096078,1
http://www.wikidata.org/entity/Q59096076,1
http://www.wikidata.org/entity/Q59096077,1
http://www.wikidata.org/entity/Q59096080,1
http://www.wikidata.org/entity/Q59096081,1
http://www.wikidata.org/entity/Q111582712,
http://www.wikidata.org/entity/Q128621605,
http://www.wikidata.org/entity/Q128624468,
http://www.wikidata.org/entity/Q128624478,
http://www.wikidata.org/entity/Q128624477,
http://www.wikidata.org/entity/Q128624483,
http://www.wikidata.org/entity/Q135335923,
http://www.wikidata.org/entity/Q135399934,
http://www.wikidata.org/entity/Q135409624,
http://www.wikidata.org/entity/Q136723350,
http://www.wikidata.org/entity/Q103949219,1
http://www.wikidata.org/entity/Q103949227,1
http://www.wikidata.org/entity/Q103949230,1
http://www.wikidata.org/entity/Q103949237,1
http://www.wikidata.org/entity/Q103949242,1
http://www.wikidata.org/entity/Q103949234,2
http://www.wikidata.org/entity/Q103949253,1
http://www.wikidata.org/entity/Q103949248,2
http://www.wikidata.org/entity/Q103949258,2
http://www.wikidata.org/entity/Q103949266,2
http://www.wikidata.org/entity/Q103949269,2
http://www.wikidata.org/entity/Q103949274,2
http://www.wikidata.org/entity/Q103949290,1
http://www.wikidata.org/entity/Q103949282,2
http://www.wikidata.org/entity/Q103949284,2
http://www.wikidata.org/entity/Q103949342,1
http://www.wikidata.org/entity/Q103949351,1
http://www.wikidata.org/entity/Q103949355,1
http://www.wikidata.org/entity/Q103949362,1
http://www.wikidata.org/entity/Q103949360,1
http://www.wikidata.org/entity/Q103949369,1
http://www.wikidata.org/entity/Q103949373,1
http://www.wikidata.org/entity/Q103949365,2
http://www.wikidata.org/entity/Q103949377,1
http://www.wikidata.org/entity/Q103949382,1
http://www.wikidata.org/entity/Q103949385,2
http://www.wikidata.org/entity/Q103949391,2
http://www.wikidata.org/entity/Q103949397,2
http://www.wikidata.org/entity/Q103949402,2
http://www.wikidata.org/entity/Q103949414,1
http://www.wikidata.org/entity/Q103949412,1
http://www.wikidata.org/entity/Q103949406,2
http://www.wikidata.org/entity/Q103949408,2
http://www.wikidata.org/entity/Q103949425,1
http://www.wikidata.org/entity/Q103949419,2
http://www.wikidata.org/entity/Q103949431,1
http://www.wikidata.org/entity/Q103949428,1
http://www.wikidata.org/entity/Q103949437,1
http://www.wikidata.org/entity/Q103949443,1
http://www.wikidata.org/entity/Q103949445,1
http://www.wikidata.org/entity/Q103949450,1
http://www.wikidata.org/entity/Q103949454,1
http://www.wikidata.org/entity/Q103949460,1
http://www.wikidata.org/entity/Q103949465,2
http://www.wikidata.org/entity/Q103949468,2
http://www.wikidata.org/entity/Q103949472,2
http://www.wikidata.org/entity/Q103949476,2
http://www.wikidata.org/entity/Q103949482,2
http://www.wikidata.org/entity/Q48625754,1
http://www.wikidata.org/entity/Q83612194,1
http://www.wikidata.org/entity/Q103948937,1
http://www.wikidata.org/entity/Q103948932,2
http://www.wikidata.org/entity/Q103948951,1
http://www.wikidata.org/entity/Q103948955,1
http://www.wikidata.org/entity/Q103948941,2
http://www.wikidata.org/entity/Q103948958,1
http://www.wikidata.org/entity/Q103948945,2
http://www.wikidata.org/entity/Q103948950,2
http://www.wikidata.org/entity/Q103948962,1
http://www.wikidata.org/entity/Q103948964,1
http://www.wikidata.org/entity/Q103948970,1
http://www.wikidata.org/entity/Q103948968,1
http://www.wikidata.org/entity/Q103948975,1
http://www.wikidata.org/entity/Q103948977,2
http://www.wikidata.org/entity/Q103948981,2
http://www.wikidata.org/entity/Q103948986,2
http://www.wikidata.org/entity/Q103948989,2
http://www.wikidata.org/entity/Q103948995,2
http://www.wikidata.org/entity/Q103948999,2
http://www.wikidata.org/entity/Q103949004,2
http://www.wikidata.org/entity/Q103949017,1
http://www.wikidata.org/entity/Q103949008,2
http://www.wikidata.org/entity/Q103949027,1
http://www.wikidata.org/entity/Q103949012,2
http://www.wikidata.org/entity/Q103949024,1
http://www.wikidata.org/entity/Q103949016,2
http://www.wikidata.org/entity/Q103949093,1
http://www.wikidata.org/entity/Q103949098,1
http://www.wikidata.org/entity/Q103949103,1
http://www.wikidata.org/entity/Q103949113,1
